cognition,"Higher-order cognition distinguishes humans from most other species.",인지,"고차원적 인지는 인간을 대부분의 다른 종과 구별한다.",認知,高次の認知は人間を他のほとんどの種と区別する。,认知,高级认知将人类与大多数其他物种区分开来。,cognición,La cognición de orden superior distingue a los humanos de la mayoría de las otras especies.,nhận thức,Nhận thức bậc cao phân biệt con người với hầu hết các loài khác.,การรับรู้,การรับรู้ขั้นสูงทำให้มนุษย์แตกต่างจากสิ่งมีชีวิตอื่นส่วนใหญ่,kognisi,Kognisi tingkat tinggi membedakan manusia dari kebanyakan spesies lain.
obfuscate,"The company deliberately attempted to obfuscate the true extent of the environmental damage.",모호하게 하다,"회사는 환경 피해의 실제 규모를 의도적으로 모호하게 하려고 시도했다.",曖昧にする,その企業は環境被害の真の規模を意図的に曖昧にしようとした。,混淆,公司故意试图混淆环境损害的真实程度。,ofuscar,La empresa intentó deliberadamente ofuscar la verdadera magnitud del daño ambiental.,che giấu,Công ty cố tình che giấu mức độ thực sự của thiệt hại môi trường.,ทำให้สับสน,บริษัทจงใจพยายามทำให้สับสนเกี่ยวกับขอบเขตที่แท้จริงของความเสียหายต่อสิ่งแวดล้อม,mengaburkan,Perusahaan sengaja berusaha mengaburkan tingkat kerusakan lingkungan yang sebenarnya.
reticent,"She was reticent about discussing her achievements preferring to let her work speak for itself.",과묵한,"그녀는 자신의 업적에 대해 과묵했으며 자신의 작품이 스스로 말하게 하는 것을 선호했다.",寡黙な,彼女は自分の業績について話すことに消極的で作品に語らせることを好んだ。,沉默的,她不愿谈论自己的成就更喜欢让作品自己说话。,reticente,"Ella era reticente a discutir sus logros, prefiriendo dejar que su trabajo hablara por sí mismo.",e dè,Cô ấy e dè khi bàn về thành tựu của mình và thích để công việc tự nói lên tất cả.,สงวนท่าที,เธอสงวนท่าทีเกี่ยวกับการพูดถึงความสำเร็จโดยปล่อยให้ผลงานพูดแทนตัวเอง,enggan berbicara,Dia enggan berbicara tentang pencapaiannya dan lebih suka membiarkan karyanya berbicara sendiri.
exacerbate,"The prolonged drought was exacerbated by ill-conceived water management policies.",악화시키다,"장기간의 가뭄은 잘못 계획된 물 관리 정책에 의해 악화되었다.",悪化させる,長期にわたる干ばつは見当違いの水管理政策によって悪化した。,加剧,不当的水资源管理政策加剧了长期干旱。,exacerbar,La sequía prolongada fue exacerbada por políticas de gestión del agua mal concebidas.,trầm trọng thêm,Hạn hán kéo dài bị trầm trọng thêm bởi các chính sách quản lý nước thiếu suy tính.,ทำให้เลวร้ายลง,ภัยแล้งยาวนานถูกทำให้เลวร้ายลงโดยนโยบายการจัดการน้ำที่คิดไม่รอบคอบ,memperburuk,Kekeringan berkepanjangan diperburuk oleh kebijakan pengelolaan air yang tidak tepat.
salient,"The report highlighted the most salient findings that demanded immediate policy attention.",두드러진,"보고서는 즉각적인 정책 관심을 요구하는 가장 두드러진 발견을 강조했다.",顕著な,報告書は即座の政策的注意を必要とする最も顕著な発見を強調した。,突出的,报告强调了需要立即关注政策的最突出发现。,destacado,El informe destacó los hallazgos más destacados que exigían atención política inmediata.,nổi bật,Báo cáo nêu bật những phát hiện nổi bật nhất đòi hỏi sự chú ý chính sách ngay lập tức.,สำคัญ,รายงานเน้นผลการค้นพบที่สำคัญที่สุดที่ต้องการความสนใจด้านนโยบายอย่างเร่งด่วน,menonjol,Laporan tersebut menyoroti temuan paling menonjol yang memerlukan perhatian kebijakan segera.
antithesis,"Her calm measured response was the very antithesis of his frantic outburst.",정반대,"그녀의 차분하고 절제된 대응은 그의 광란적 폭발의 정반대였다.",正反対,彼女の冷静で慎重な反応は彼の狂乱的な爆発の正反対であった。,对立面,她冷静而有节制的回应正是他疯狂爆发的对立面。,antítesis,Su respuesta calmada y mesurada fue la mismísima antítesis de su arrebato frenético.,đối lập,Phản ứng bình tĩnh và chừng mực của cô ấy chính là sự đối lập hoàn toàn với cơn bùng nổ cuồng loạn của anh ta.,สิ่งที่ตรงข้าม,การตอบสนองอย่างสงบนิ่งของเธอเป็นสิ่งที่ตรงข้ามกับอารมณ์ที่ระเบิดออกมาของเขาโดยสิ้นเชิง,antitesis,Tanggapannya yang tenang dan terukur adalah antitesis dari ledakan paniknya.
harbinger,"The first spring robin is often regarded as a harbinger of warmer days to come.",전조,"첫 번째 봄의 울새는 종종 따뜻한 날이 올 것이라는 전조로 여겨진다.",前兆,最初の春のコマドリは暖かい日が来る前兆としてしばしば見なされる。,先兆,第一只春天的知更鸟通常被视为温暖日子即将到来的先兆。,heraldo,El primer petirrojo de primavera se considera a menudo como un heraldo de días más cálidos por venir.,điềm báo,Con chim cổ đỏ đầu tiên của mùa xuân thường được coi là điềm báo cho những ngày ấm áp sắp tới.,สัญญาณบอกเหตุ,นกโรบินตัวแรกของฤดูใบไม้ผลิมักถูกมองว่าเป็นสัญญาณบอกเหตุของวันที่อบอุ่นที่จะมา,pertanda,Robin musim semi pertama sering dianggap sebagai pertanda hari-hari yang lebih hangat akan datang.
subterfuge,"The spy relied on elaborate subterfuge to smuggle classified documents across the border.",책략,"그 스파이는 기밀 문서를 국경 너머로 밀반출하기 위해 정교한 책략에 의존했다.",策略,そのスパイは機密文書を国境を越えて密輸するために巧妙な策略に頼った。,诡计,间谍依靠精心策划的诡计将机密文件偷运出境。,subterfugio,El espía recurrió a subterfugios elaborados para contrabandear documentos clasificados a través de la frontera.,mưu mẹo,Điệp viên dựa vào những mưu mẹo tinh vi để tuồn tài liệu mật qua biên giới.,กลอุบาย,สายลับใช้กลอุบายที่ซับซ้อนเพื่อลักลอบนำเอกสารลับข้ามพรมแดน,tipu daya,Mata-mata itu mengandalkan tipu daya yang rumit untuk menyelundupkan dokumen rahasia melintasi perbatasan.
vicarious,"She experienced vicarious joy through her daughter's triumphant debut on the concert stage.",대리의,"그녀는 딸의 콘서트 무대에서의 성공적인 데뷔를 통해 대리 기쁨을 경험했다.",代理の,彼女は娘のコンサートステージでの見事なデビューを通じて代理的な喜びを経験した。,替代的,她通过女儿在音乐会舞台上的成功首演体验了替代的喜悦。,vicario,Experimentó una alegría vicaria a través del triunfante debut de su hija en el escenario de conciertos.,thay thế,Bà trải nghiệm niềm vui thay thế qua buổi ra mắt thành công của con gái trên sân khấu hòa nhạc.,ทางอ้อม,เธอสัมผัสความสุขทางอ้อมผ่านการเปิดตัวอย่างยิ่งใหญ่ของลูกสาวบนเวทีคอนเสิร์ต,tidak langsung,Dia merasakan kegembiraan tidak langsung melalui debut kemenangan putrinya di panggung konser.
pedagogy,"Progressive pedagogy emphasizes critical thinking over rote memorization.",교육학,"진보적 교육학은 기계적 암기보다 비판적 사고를 강조한다.",教育学,進歩的な教育学は暗記よりも批判的思考を重視する。,教育学,进步教育学强调批判性思维而非死记硬背。,pedagogía,La pedagogía progresista enfatiza el pensamiento crítico sobre la memorización mecánica.,sư phạm học,Sư phạm tiến bộ nhấn mạnh tư duy phản biện hơn là học thuộc lòng.,การศึกษาศาสตร์,การศึกษาศาสตร์แบบก้าวหน้าเน้นการคิดเชิงวิจารณ์มากกว่าการท่องจำ,pedagogi,Pedagogi progresif menekankan pemikiran kritis daripada hafalan.
recidivism,"High recidivism rates suggest that the current prison system fails to rehabilitate offenders.",재범,"높은 재범률은 현재의 교도소 시스템이 범죄자 재활에 실패하고 있음을 시사한다.",再犯,高い再犯率は現在の刑務所システムが犯罪者の更生に失敗していることを示唆する。,累犯,高累犯率表明现行监狱制度未能改造罪犯。,reincidencia,Las altas tasas de reincidencia sugieren que el sistema penitenciario actual no logra rehabilitar a los delincuentes.,tái phạm,Tỷ lệ tái phạm cao cho thấy hệ thống nhà tù hiện tại không thể phục hồi người phạm tội.,การกระทำผิดซ้ำ,อัตราการกระทำผิดซ้ำที่สูงบ่งชี้ว่าระบบเรือนจำปัจจุบันล้มเหลวในการฟื้นฟูผู้กระทำผิด,residivisme,Tingkat residivisme yang tinggi menunjukkan bahwa sistem penjara saat ini gagal merehabilitasi pelanggar.
interpolate,"Statisticians interpolate missing data points to construct a more complete dataset.",보간하다,"통계학자들은 보다 완전한 데이터 세트를 구축하기 위해 누락된 데이터 포인트를 보간한다.",補間する,統計学者は欠落したデータポイントを補間してより完全なデータセットを構築する。,插值,统计学家通过插值缺失的数据点来构建更完整的数据集。,interpolar,Los estadísticos interpolan puntos de datos faltantes para construir un conjunto de datos más completo.,nội suy,Các nhà thống kê nội suy các điểm dữ liệu thiếu để xây dựng tập dữ liệu hoàn chỉnh hơn.,สอดแทรก,นักสถิติสอดแทรกจุดข้อมูลที่ขาดหายไปเพื่อสร้างชุดข้อมูลที่สมบูรณ์มากขึ้น,menginterpolasi,Ahli statistik menginterpolasi titik data yang hilang untuk membangun kumpulan data yang lebih lengkap.
veritable,"The museum's archive is a veritable treasure trove of Renaissance manuscripts.",진정한; 진짜의,"박물관의 기록 보관소는 르네상스 필사본의 진정한 보물창고이다.",まさしく,その博物館のアーカイブはまさしくルネサンスの写本の宝庫である。,名副其实的,博物馆的档案馆是名副其实的文艺复兴手稿宝库。,verdadero,El archivo del museo es un verdadero tesoro de manuscritos del Renacimiento.,đúng nghĩa,Kho lưu trữ của bảo tàng là một kho báu đúng nghĩa của các bản thảo thời Phục Hưng.,แท้จริง,คลังเอกสารของพิพิธภัณฑ์เป็นขุมทรัพย์ที่แท้จริงของต้นฉบับยุคฟื้นฟูศิลปวิทยา,benar-benar,Arsip museum tersebut adalah harta karun yang benar-benar berisi manuskrip Renaisans.
somnolent,"The somnolent village came alive only during its annual summer festival.",졸리운; 나른한,"나른한 마을은 연례 여름 축제 때만 활기를 띠었다.",眠たげな,眠たげな村は毎年の夏祭りの時だけ活気づいた。,昏昏欲睡的,这个昏昏欲睡的村庄只在年度夏季节日期间才充满活力。,somnoliento,El pueblo somnoliento solo cobraba vida durante su festival anual de verano.,buồn ngủ,Ngôi làng buồn ngủ chỉ sống động trong lễ hội mùa hè hàng năm.,ง่วงเหงา,หมู่บ้านที่ง่วงเหงามีชีวิตชีวาเฉพาะในช่วงเทศกาลฤดูร้อนประจำปี,mengantuk,Desa yang mengantuk itu hanya hidup selama festival musim panas tahunannya.
concomitant,"Rapid urbanization brings concomitant challenges in housing and public infrastructure.",수반되는,"급격한 도시화는 주거와 공공 인프라에 수반되는 과제를 가져온다.",付随する,急速な都市化は住宅と公共インフラにおける付随的な課題をもたらす。,伴随的,快速城市化带来了住房和公共基础设施方面的伴随挑战。,concomitante,La rápida urbanización trae desafíos concomitantes en vivienda e infraestructura pública.,đi kèm,Đô thị hóa nhanh chóng mang đến những thách thức đi kèm về nhà ở và cơ sở hạ tầng công cộng.,ที่มาพร้อมกัน,การขยายตัวของเมืองอย่างรวดเร็วนำมาซึ่งความท้าทายที่มาพร้อมกันในด้านที่อยู่อาศัยและโครงสร้างพื้นฐานสาธารณะ,menyertai,Urbanisasi cepat membawa tantangan menyertai dalam perumahan dan infrastruktur publik.
surmise,"Based on the circumstantial evidence the detective could only surmise the suspect's motive.",추측하다,"정황 증거에 기반하여 형사는 용의자의 동기를 추측할 수밖에 없었다.",推測する,状況証拠に基づいて刑事は容疑者の動機を推測するしかなかった。,推测,根据间接证据侦探只能推测嫌疑人的动机。,conjeturar,"Basándose en la evidencia circunstancial, el detective solo podía conjeturar el motivo del sospechoso.",phỏng đoán,Dựa trên bằng chứng gián tiếp thám tử chỉ có thể phỏng đoán động cơ của nghi phạm.,คาดเดา,จากหลักฐานแวดล้อมนักสืบสามารถเพียงคาดเดาแรงจูงใจของผู้ต้องสงสัย,menduga,Berdasarkan bukti tidak langsung detektif hanya bisa menduga motif tersangka.
endemic,"Malaria remains endemic in many tropical regions despite decades of eradication efforts.",풍토성의,"말라리아는 수십 년간의 근절 노력에도 불구하고 많은 열대 지역에서 풍토병으로 남아 있다.",風土性の,マラリアは数十年の根絶努力にもかかわらず多くの熱帯地域で風土病のままである。,地方性的,尽管经过数十年的根除努力疟疾在许多热带地区仍然是地方性疾病。,endémico,"La malaria sigue siendo endémica en muchas regiones tropicales, a pesar de décadas de esfuerzos de erradicación.",đặc hữu,Sốt rét vẫn là bệnh đặc hữu ở nhiều vùng nhiệt đới bất chấp hàng thập kỷ nỗ lực xóa bỏ.,เฉพาะถิ่น,มาลาเรียยังคงเป็นโรคเฉพาะถิ่นในหลายภูมิภาคเขตร้อนแม้จะมีความพยายามกำจัดมาหลายทศวรรษ,endemik,Malaria tetap endemik di banyak wilayah tropis meskipun sudah ada upaya pemberantasan selama puluhan tahun.
erstwhile,"The erstwhile allies found themselves on opposite sides of the geopolitical divide.",이전의,"이전의 동맹국들은 지정학적 분열의 반대편에 서게 되었다.",かつての,かつての同盟国は地政学的な分裂の反対側にいることに気づいた。,昔日的,昔日的盟友发现自己处于地缘政治分裂的对立面。,antiguo,Los antiguos aliados se encontraron en lados opuestos de la división geopolítica.,trước đây,Các đồng minh trước đây thấy mình ở hai phía đối lập của sự chia rẽ địa chính trị.,ในอดีต,พันธมิตรในอดีตพบว่าตัวเองอยู่คนละฝั่งของการแบ่งแยกทางภูมิรัฐศาสตร์,mantan,Mantan sekutu mendapati diri mereka berada di sisi berlawanan dari perpecahan geopolitik.
syllogism,"The philosopher's argument rested on a syllogism that contained a flawed premise.",삼단논법,"철학자의 논증은 결함 있는 전제를 포함한 삼단논법에 기초했다.",三段論法,哲学者の議論は欠陥のある前提を含む三段論法に基づいていた。,三段论,哲学家的论证建立在一个包含有缺陷前提的三段论之上。,silogismo,El argumento del filósofo se basaba en un silogismo que contenía una premisa defectuosa.,tam đoạn luận,Lập luận của nhà triết học dựa trên một tam đoạn luận chứa tiền đề sai lầm.,ตรรกบท,ข้อโต้แย้งของนักปรัชญาตั้งอยู่บนตรรกบทที่มีข้อตั้งที่บกพร่อง,silogisme,Argumen filsuf tersebut didasarkan pada silogisme yang mengandung premis yang cacat.
quagmire,"The military intervention devolved into a diplomatic quagmire with no clear exit strategy.",수렁,"군사 개입은 명확한 출구 전략이 없는 외교적 수렁으로 전락했다.",泥沼,軍事介入は明確な出口戦略のない外交的泥沼に陥った。,泥潭,军事干预演变成了没有明确退出战略的外交泥潭。,atolladero,La intervención militar degeneró en un atolladero diplomático sin una estrategia de salida clara.,vũng lầy,Cuộc can thiệp quân sự sa lầy thành vũng lầy ngoại giao không có chiến lược rút lui rõ ràng.,หล่มโคลน,การแทรกแซงทางทหารกลายเป็นหล่มโคลนทางการทูตโดยไม่มีกลยุทธ์การถอนตัวที่ชัดเจน,rawa,Intervensi militer berubah menjadi rawa diplomatik tanpa strategi keluar yang jelas.
extrapolate,"Researchers extrapolate future climate trends from centuries of accumulated meteorological data.",추정하다,"연구원들은 수 세기에 걸쳐 축적된 기상 데이터로부터 미래 기후 추세를 추정한다.",外挿する,研究者は何世紀にもわたって蓄積された気象データから将来の気候動向を外挿する。,推断,研究人员从数百年积累的气象数据中推断未来的气候趋势。,extrapolar,Los investigadores extrapolan las tendencias climáticas futuras a partir de siglos de datos meteorológicos acumulados.,ngoại suy,Các nhà nghiên cứu ngoại suy xu hướng khí hậu tương lai từ dữ liệu khí tượng tích lũy qua nhiều thế kỷ.,คาดการณ์,นักวิจัยคาดการณ์แนวโน้มสภาพอากาศในอนาคตจากข้อมูลอุตุนิยมวิทยาที่สะสมหลายศตวรรษ,mengekstrapolasi,Peneliti mengekstrapolasi tren iklim masa depan dari data meteorologi yang dikumpulkan selama berabad-abad.
litigious,"The increasingly litigious culture has led to a surge in frivolous lawsuits.",소송 좋아하는,"점점 더 소송을 좋아하는 문화는 경솔한 소송의 급증으로 이어졌다.",訴訟好きな,ますます訴訟好きな文化は軽率な訴訟の急増につながった。,好诉讼的,日益好诉讼的文化导致了无聊诉讼的激增。,litigioso,La cultura cada vez más litigiosa ha llevado a un aumento de demandas frívolas.,hay kiện tụng,Văn hóa ngày càng hay kiện tụng đã dẫn đến sự gia tăng các vụ kiện vô căn cứ.,ชอบฟ้องร้อง,วัฒนธรรมที่ชอบฟ้องร้องมากขึ้นทำให้คดีฟ้องร้องไร้สาระเพิ่มขึ้นอย่างรวดเร็ว,suka berperkara,Budaya yang semakin suka berperkara telah menyebabkan lonjakan gugatan sembrono.
invective,"The debate descended into bitter invective as both candidates abandoned all pretense of civility.",욕설; 격렬한 비난,"양 후보가 예의의 모든 가식을 버리면서 토론은 격렬한 비난으로 전락했다.",罵倒,両候補が礼儀の全ての見せかけを放棄し討論は激しい罵倒に堕した。,谩骂,辩论沦为激烈的谩骂两位候选人都放弃了一切文明的伪装。,invectiva,El debate descendió a invectivas amargas cuando ambos candidatos abandonaron toda apariencia de civilidad.,lời sỉ nhục,Cuộc tranh luận sa vào những lời sỉ nhục cay đắng khi cả hai ứng cử viên từ bỏ mọi giả tạo lịch sự.,คำด่าว่า,การอภิปรายกลายเป็นคำด่าว่าอย่างรุนแรงเมื่อผู้สมัครทั้งสองทิ้งมารยาททั้งหมด,cacian,Debat berubah menjadi cacian pahit ketika kedua kandidat meninggalkan semua kepura-puraan kesopanan.
prognosticate,"Economists attempted to prognosticate the trajectory of inflation over the coming fiscal year.",예측하다,"경제학자들은 다가오는 회계연도의 인플레이션 궤적을 예측하려고 시도했다.",予測する,経済学者たちは来る会計年度のインフレの軌道を予測しようとした。,预测,经济学家试图预测即将到来的财政年度通胀的走势。,pronosticar,Los economistas intentaron pronosticar la trayectoria de la inflación durante el próximo año fiscal.,dự đoán,Các nhà kinh tế cố gắng dự đoán quỹ đạo lạm phát trong năm tài chính tới.,พยากรณ์,นักเศรษฐศาสตร์พยายามพยากรณ์แนวทางของเงินเฟ้อในปีงบประมาณที่จะมาถึง,meramalkan,Para ekonom berusaha meramalkan lintasan inflasi selama tahun fiskal mendatang.
repudiate,"The government moved swiftly to repudiate the terms of the unfavorable treaty.",부인하다; 거부하다,"정부는 불리한 조약의 조건을 신속히 거부했다.",拒否する,政府は不利な条約の条件を迅速に拒否した。,否认,政府迅速否认了不利条约的条款。,repudiar,El gobierno actuó rápidamente para repudiar los términos del tratado desfavorable.,bác bỏ,Chính phủ nhanh chóng bác bỏ các điều khoản của hiệp ước bất lợi.,ปฏิเสธ,รัฐบาลดำเนินการอย่างรวดเร็วเพื่อปฏิเสธเงื่อนไขของสนธิสัญญาที่ไม่เป็นประโยชน์,menolak,Pemerintah bergerak cepat untuk menolak ketentuan perjanjian yang tidak menguntungkan.
culpable,"All parties found culpable in the scandal were subject to criminal prosecution.",유죄의,"그 스캔들에서 유죄로 판명된 모든 당사자는 형사 기소 대상이 되었다.",有罪の,その不祥事で有罪と認定された全ての関係者は刑事訴追の対象となった。,有罪的,所有在丑闻中被认定有罪的各方都面临刑事起诉。,culpable,Todas las partes consideradas culpables en el escándalo fueron sometidas a procesamiento penal.,có tội,Tất cả các bên bị phát hiện có tội trong vụ bê bối đều bị truy tố hình sự.,มีความผิด,ทุกฝ่ายที่ถูกพบว่ามีความผิดในเรื่องอื้อฉาวต้องถูกดำเนินคดีอาญา,bersalah,Semua pihak yang ditemukan bersalah dalam skandal tersebut dikenakan penuntutan pidana.
myopic,"The company's myopic focus on quarterly profits undermined its long-term competitive position.",근시안적인,"회사의 분기별 수익에 대한 근시안적 집중은 장기적 경쟁력을 약화시켰다.",近視眼的な,会社の四半期利益への近視眼的な集中は長期的な競争力を損なった。,短视的,公司对季度利润的短视关注削弱了其长期竞争地位。,miope,El enfoque miope de la empresa en las ganancias trimestrales socavó su posición competitiva a largo plazo.,thiển cận,Sự tập trung thiển cận của công ty vào lợi nhuận hàng quý đã làm suy yếu vị thế cạnh tranh dài hạn.,สายตาสั้น,การมุ่งเน้นที่ผลกำไรรายไตรมาสอย่างสายตาสั้นของบริษัททำลายตำแหน่งการแข่งขันระยะยาว,berpandangan pendek,Fokus berpandangan pendek perusahaan pada laba kuartalan merusak posisi kompetitif jangka panjangnya.
eclectic,"Her eclectic taste in music ranged from Baroque compositions to contemporary electronic productions.",절충적인,"그녀의 절충적인 음악 취향은 바로크 작곡에서 현대 전자 음악 프로덕션까지 다양했다.",折衷的な,彼女の折衷的な音楽の趣味はバロック作品から現代のエレクトロニック作品にまで及んだ。,不拘一格的,她不拘一格的音乐品味从巴洛克作品到当代电子音乐制作无所不包。,ecléctico,Su gusto ecléctico en música iba desde composiciones barrocas hasta producciones electrónicas contemporáneas.,đa dạng,Gu âm nhạc đa dạng của cô ấy trải dài từ các tác phẩm Baroque đến sản xuất nhạc điện tử đương đại.,หลากหลาย,รสนิยมทางดนตรีที่หลากหลายของเธอมีตั้งแต่บทเพลงบาโรกไปจนถึงดนตรีอิเล็กทรอนิกส์ร่วมสมัย,eklektik,Selera musiknya yang eklektik berkisar dari komposisi Barok hingga produksi elektronik kontemporer.
draconian,"The draconian measures imposed during the emergency drew widespread condemnation from civil liberties groups.",가혹한,"비상사태 중 부과된 가혹한 조치는 시민 자유 단체들로부터 광범위한 비난을 받았다.",厳格な,非常事態中に課された厳格な措置は市民的自由団体から広範な非難を受けた。,严苛的,紧急状态期间实施的严苛措施遭到公民自由团体的广泛谴责。,draconiano,Las medidas draconianas impuestas durante la emergencia atrajeron una condena generalizada de los grupos de libertades civiles.,hà khắc,Các biện pháp hà khắc áp đặt trong tình trạng khẩn cấp bị các nhóm tự do dân sự lên án rộng rãi.,เข้มงวดเกินไป,มาตรการที่เข้มงวดเกินไปที่บังคับใช้ระหว่างสถานการณ์ฉุกเฉินถูกประณามอย่างกว้างขวางจากกลุ่มสิทธิเสรีภาพพลเมือง,drakonis,Langkah-langkah drakonis yang diberlakukan selama keadaan darurat menuai kecaman luas dari kelompok kebebasan sipil.
machination,"The elaborate machinations of the corrupt official were eventually uncovered by investigative journalists.",음모,"부패한 관리의 정교한 음모는 결국 탐사 기자들에 의해 밝혀졌다.",策謀,腐敗した役人の巧妙な策謀は最終的に調査報道記者によって暴かれた。,阴谋,腐败官员精心策划的阴谋最终被调查记者揭露。,maquinación,Las elaboradas maquinaciones del funcionario corrupto fueron finalmente descubiertas por periodistas de investigación.,âm mưu,Những âm mưu tinh vi của quan chức tham nhũng cuối cùng đã bị các nhà báo điều tra phơi bày.,การวางแผนร้าย,การวางแผนร้ายอันซับซ้อนของเจ้าหน้าที่ทุจริตถูกเปิดเผยในที่สุดโดยนักข่าวสืบสวน,persekongkolan,Persekongkolan rumit pejabat korup itu akhirnya diungkap oleh jurnalis investigasi.
chicanery,"Legal chicanery allowed the corporation to evade taxes while remaining technically within the law.",궤변; 속임수,"법적 궤변은 기업이 기술적으로 법을 준수하면서도 세금을 회피할 수 있게 해주었다.",ごまかし,法的なごまかしにより企業は技術的に合法の範囲内に留まりながら脱税することができた。,诡辩,法律诡辩使公司能够在技术上合法的情况下逃税。,argucias,Las argucias legales permitieron a la corporación evadir impuestos mientras permanecía técnicamente dentro de la ley.,mánh lới,Mánh lới pháp lý cho phép tập đoàn trốn thuế trong khi về mặt kỹ thuật vẫn tuân thủ pháp luật.,เล่ห์เหลี่ยม,เล่ห์เหลี่ยมทางกฎหมายทำให้บริษัทหลีกเลี่ยงภาษีได้ในขณะที่ยังอยู่ในกรอบกฎหมาย,tipu muslihat,Tipu muslihat hukum memungkinkan korporasi menghindari pajak sambil secara teknis tetap dalam hukum.
phlegmatic,"The phlegmatic captain maintained composure even as the ship listed dangerously in the storm.",침착한,"침착한 선장은 배가 폭풍 속에서 위험하게 기울어도 평정을 유지했다.",冷静な,冷静な船長は嵐の中で船が危険に傾いても平静を保った。,冷静的,冷静的船长即使在船在风暴中危险倾斜时也保持镇定。,flemático,El flemático capitán mantuvo la compostura incluso cuando el barco se inclinaba peligrosamente en la tormenta.,điềm tĩnh,Vị thuyền trưởng điềm tĩnh giữ bình tĩnh ngay cả khi con tàu nghiêng nguy hiểm trong bão.,เยือกเย็น,กัปตันผู้เยือกเย็นรักษาความสงบแม้ว่าเรือจะเอียงอย่างอันตรายในพายุ,tenang,Kapten yang tenang itu mempertahankan ketenangannya bahkan ketika kapal miring berbahaya dalam badai.
peripatetic,"The peripatetic consultant traveled across four continents advising governments on economic reform.",떠돌아다니는,"떠돌아다니는 컨설턴트는 경제 개혁에 대해 정부에 자문하며 네 대륙을 여행했다.",遍歴の,遍歴のコンサルタントは経済改革について政府に助言しながら四大陸を旅した。,四处游历的,这位四处游历的顾问在四大洲旅行为各国政府提供经济改革建议。,peripatético,El peripatético consultor viajó por cuatro continentes asesorando a gobiernos sobre reforma económica.,đi khắp nơi,Nhà tư vấn đi khắp nơi đã đi qua bốn lục địa tư vấn cho các chính phủ về cải cách kinh tế.,เร่ร่อน,ที่ปรึกษาผู้เร่ร่อนเดินทางข้ามสี่ทวีปเพื่อให้คำแนะนำรัฐบาลเรื่องการปฏิรูปเศรษฐกิจ,berkelana,Konsultan berkelana itu bepergian melintasi empat benua memberi nasihat kepada pemerintah tentang reformasi ekonomi.
denouement,"The novel's denouement revealed that the narrator had been unreliable throughout the entire story.",결말,"소설의 결말은 서술자가 이야기 전체에 걸쳐 신뢰할 수 없었음을 드러냈다.",結末,その小説の結末は語り手が物語全体を通して信頼できなかったことを明らかにした。,结局,小说的结局揭示了叙述者在整个故事中一直不可靠。,desenlace,El desenlace de la novela reveló que el narrador había sido poco fiable a lo largo de toda la historia.,kết cục,Kết cục của cuốn tiểu thuyết tiết lộ rằng người kể chuyện đã không đáng tin cậy trong suốt câu chuyện.,ตอนจบ,ตอนจบของนวนิยายเปิดเผยว่าผู้เล่าเรื่องไม่น่าเชื่อถือตลอดทั้งเรื่อง,akhir cerita,Akhir cerita novel tersebut mengungkapkan bahwa narator tidak dapat dipercaya sepanjang cerita.
hubris,"The CEO's hubris in dismissing market warnings ultimately led to the company's bankruptcy.",오만; 자만,"시장 경고를 무시한 CEO의 자만은 결국 회사의 파산으로 이어졌다.",傲慢,市場の警告を無視したCEOの傲慢は最終的に会社の破産につながった。,狂妄自大,首席执行官无视市场警告的狂妄自大最终导致了公司的破产。,arrogancia,La arrogancia del CEO al ignorar las advertencias del mercado finalmente llevó a la quiebra de la empresa.,sự kiêu ngạo,Sự kiêu ngạo của CEO khi bác bỏ các cảnh báo thị trường cuối cùng đã dẫn đến sự phá sản của công ty.,ความหยิ่งผยอง,ความหยิ่งผยองของซีอีโอในการเพิกเฉยคำเตือนจากตลาดนำไปสู่การล้มละลายของบริษัทในที่สุด,keangkuhan,Keangkuhan CEO dalam mengabaikan peringatan pasar akhirnya menyebabkan kebangkrutan perusahaan.
mendacious,"The witness's mendacious testimony was dismantled under rigorous cross-examination.",거짓된,"증인의 거짓된 증언은 엄격한 반대 심문 아래 해체되었다.",虚偽の,証人の虚偽の証言は厳しい反対尋問の下で崩された。,虚假的,证人的虚假证词在严格的交叉审查下被击破。,mendaz,El testimonio mendaz del testigo fue desmantelado bajo un riguroso contrainterrogatorio.,dối trá,Lời khai dối trá của nhân chứng đã bị phá vỡ dưới sự thẩm vấn chéo nghiêm ngặt.,โกหก,คำให้การเท็จของพยานถูกทำลายลงภายใต้การซักค้านอย่างเข้มงวด,bohong,Kesaksian bohong saksi itu dibongkar di bawah pemeriksaan silang yang ketat.
