english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
referendum,The country held a national referendum to decide whether to amend the constitution.,국민투표,그 나라는 헌법 개정 여부를 결정하기 위해 국민투표를 실시했다.,国民投票,その国は憲法を改正するかどうかを決めるために国民投票を実施した。,全民公投,该国举行了全民公投以决定是否修改宪法。,referéndum,El país celebró un referéndum nacional para decidir si enmendaba la constitución.,trưng cầu dân ý,Quốc gia đã tổ chức trưng cầu dân ý toàn quốc để quyết định có nên sửa đổi hiến pháp hay không.,ประชามติ,ประเทศจัดให้มีการลงประชามติเพื่อตัดสินว่าจะแก้ไขรัฐธรรมนูญหรือไม่,referendum,Negara tersebut mengadakan referendum nasional untuk memutuskan apakah akan mengamendemen konstitusi.
rehabilitation,The rehabilitation program helped former inmates develop job skills for reintegration into society.,재활,재활 프로그램은 전 수감자들이 사회 복귀를 위한 직업 기술을 개발하도록 도왔다.,リハビリテーション,リハビリテーションプログラムは元受刑者が社会復帰のための職業技能を身につけるのを助けた。,康复,康复计划帮助前囚犯发展就业技能以重新融入社会。,rehabilitación,El programa de rehabilitación ayudó a los ex reclusos a desarrollar habilidades laborales para su reintegración en la sociedad.,phục hồi chức năng,Chương trình phục hồi chức năng đã giúp các cựu tù nhân phát triển kỹ năng nghề nghiệp để tái hòa nhập xã hội.,การฟื้นฟูสมรรถภาพ,โครงการฟื้นฟูสมรรถภาพช่วยอดีตผู้ต้องขังพัฒนาทักษะอาชีพเพื่อกลับคืนสู่สังคม,rehabilitasi,Program rehabilitasi membantu mantan narapidana mengembangkan keterampilan kerja untuk reintegrasi ke masyarakat.
reimburse,The university will reimburse students for travel expenses related to academic conferences.,상환하다,대학은 학술 학회 관련 여행 경비를 학생들에게 상환할 것이다.,払い戻す,大学は学術会議に関連する旅費を学生に払い戻す。,报销,大学将为学生报销与学术会议相关的差旅费用。,reembolsar,La universidad reembolsará a los estudiantes los gastos de viaje relacionados con conferencias académicas.,hoàn trả,Trường đại học sẽ hoàn trả cho sinh viên chi phí đi lại liên quan đến các hội nghị học thuật.,ชดใช้,มหาวิทยาลัยจะชดใช้ค่าเดินทางให้นักศึกษาที่เกี่ยวข้องกับการประชุมวิชาการ,mengganti biaya,Universitas akan mengganti biaya perjalanan mahasiswa yang terkait dengan konferensi akademik.
relay,The satellite relays communication signals to remote areas that lack infrastructure.,중계하다,위성은 인프라가 부족한 원격 지역으로 통신 신호를 중계한다.,中継する,衛星はインフラが不足する遠隔地に通信信号を中継する。,转播,卫星将通信信号转播到缺乏基础设施的偏远地区。,transmitir,El satélite transmite señales de comunicación a áreas remotas que carecen de infraestructura.,chuyển tiếp,Vệ tinh chuyển tiếp tín hiệu liên lạc đến các khu vực xa xôi thiếu cơ sở hạ tầng.,ถ่ายทอด,ดาวเทียมถ่ายทอดสัญญาณสื่อสารไปยังพื้นที่ห่างไกลที่ขาดโครงสร้างพื้นฐาน,menyampaikan,Satelit menyampaikan sinyal komunikasi ke daerah terpencil yang tidak memiliki infrastruktur.
reluctance,There was considerable reluctance among faculty members to adopt the new grading system.,꺼림,교수진 사이에서 새로운 성적 평가 시스템을 채택하는 데 상당한 꺼림이 있었다.,消極的態度,教員の間で新しい成績評価システムを採用することに対してかなりの消極的態度があった。,不情愿,教职员工对采用新的评分系统有相当大的不情愿。,reticencia,Hubo considerable reticencia entre los miembros del profesorado para adoptar el nuevo sistema de calificación.,sự miễn cưỡng,Có sự miễn cưỡng đáng kể trong các giảng viên trong việc áp dụng hệ thống chấm điểm mới.,ความไม่เต็มใจ,มีความไม่เต็มใจอย่างมากในหมู่คณาจารย์ที่จะนำระบบการให้เกรดใหม่มาใช้,keengganan,Ada keengganan yang cukup besar di antara anggota fakultas untuk mengadopsi sistem penilaian baru.
remnant,The archaeologists discovered remnants of an ancient civilization buried beneath the desert.,잔재,고고학자들은 사막 아래에 묻힌 고대 문명의 잔재를 발견했다.,残骸,考古学者たちは砂漠の下に埋もれた古代文明の残骸を発見した。,残余,考古学家发现了埋藏在沙漠下的古代文明的残余。,vestigio,Los arqueólogos descubrieron vestigios de una civilización antigua enterrados bajo el desierto.,tàn tích,Các nhà khảo cổ học đã phát hiện tàn tích của một nền văn minh cổ đại bị chôn vùi dưới sa mạc.,ซากที่เหลือ,นักโบราณคดีค้นพบซากที่เหลือของอารยธรรมโบราณที่ฝังอยู่ใต้ทะเลทราย,sisa,Para arkeolog menemukan sisa-sisa peradaban kuno yang terkubur di bawah gurun.
renaissance,"The Italian Renaissance produced groundbreaking advances in art, science, and philosophy.",르네상스,"이탈리아 르네상스는 예술, 과학, 철학에서 획기적인 발전을 이루었다.",ルネサンス,イタリアのルネサンスは芸術、科学、哲学において画期的な進歩を生み出した。,文艺复兴,意大利文艺复兴在艺术、科学和哲学方面产生了开创性的进步。,renacimiento,"El Renacimiento italiano produjo avances revolucionarios en arte, ciencia y filosofía.",phục hưng,"Thời kỳ Phục hưng Ý đã tạo ra những tiến bộ đột phá trong nghệ thuật, khoa học và triết học.",ยุคฟื้นฟู,ยุคฟื้นฟูศิลปวิทยาอิตาลีสร้างความก้าวหน้าที่ก้าวล้ำในด้านศิลปะ วิทยาศาสตร์ และปรัชญา,renaisans,"Renaisans Italia menghasilkan kemajuan revolusioner dalam seni, sains, dan filsafat."
render,The new evidence rendered the previous hypothesis invalid.,만들다,새로운 증거는 이전의 가설을 무효로 만들었다.,～にする,新しい証拠は以前の仮説を無効にした。,使得,新的证据使先前的假设变得无效。,hacer,La nueva evidencia hizo que la hipótesis anterior fuera inválida.,khiến cho,Bằng chứng mới đã khiến cho giả thuyết trước đó trở nên vô hiệu.,ทำให้,หลักฐานใหม่ทำให้สมมติฐานก่อนหน้าเป็นโมฆะ,membuat,Bukti baru membuat hipotesis sebelumnya menjadi tidak valid.
renowned,The university is renowned for its cutting-edge research in biotechnology.,저명한,그 대학은 생명공학 분야의 최첨단 연구로 저명하다.,著名な,その大学はバイオテクノロジーの最先端研究で著名である。,著名的,该大学以其在生物技术领域的尖端研究而著名。,reconocido,La universidad es reconocida por su investigación de vanguardia en biotecnología.,nổi tiếng,Trường đại học nổi tiếng về nghiên cứu tiên tiến trong lĩnh vực công nghệ sinh học.,มีชื่อเสียง,มหาวิทยาลัยมีชื่อเสียงในด้านการวิจัยเทคโนโลยีชีวภาพที่ล้ำสมัย,terkenal,Universitas tersebut terkenal karena penelitian bioteknologi mutakhirnya.
repeal,The legislature voted to repeal the outdated law that restricted scientific research funding.,폐지하다,의회는 과학 연구 자금을 제한하는 구식 법률을 폐지하기로 투표했다.,廃止する,議会は科学研究資金を制限する時代遅れの法律を廃止するために投票した。,废除,立法机关投票废除了限制科学研究资金的过时法律。,derogar,La legislatura votó para derogar la ley obsoleta que restringía la financiación de la investigación científica.,bãi bỏ,Cơ quan lập pháp đã bỏ phiếu bãi bỏ luật lỗi thời hạn chế tài trợ nghiên cứu khoa học.,ยกเลิก,สภานิติบัญญัติลงมติยกเลิกกฎหมายที่ล้าสมัยซึ่งจำกัดเงินทุนวิจัยทางวิทยาศาสตร์,mencabut,Badan legislatif memilih untuk mencabut undang-undang usang yang membatasi pendanaan penelitian ilmiah.
replicate,Other laboratories were unable to replicate the results of the original experiment.,복제하다,다른 연구소들은 원래 실험의 결과를 복제할 수 없었다.,再現する,他の研究所は元の実験の結果を再現することができなかった。,复制,其他实验室无法复制原始实验的结果。,replicar,Otros laboratorios no pudieron replicar los resultados del experimento original.,tái tạo,Các phòng thí nghiệm khác không thể tái tạo kết quả của thí nghiệm ban đầu.,ทำซ้ำ,ห้องปฏิบัติการอื่นไม่สามารถทำซ้ำผลลัพธ์ของการทดลองดั้งเดิมได้,mereplikasi,Laboratorium lain tidak mampu mereplikasi hasil eksperimen asli tersebut.
repository,The digital repository contains thousands of academic papers available for public access.,저장소,디지털 저장소에는 공개적으로 접근 가능한 수천 편의 학술 논문이 포함되어 있다.,リポジトリ,デジタルリポジトリには一般公開されている数千の学術論文が含まれている。,数据库,该数字数据库包含数千篇可供公众访问的学术论文。,repositorio,El repositorio digital contiene miles de artículos académicos disponibles para acceso público.,kho lưu trữ,Kho lưu trữ kỹ thuật số chứa hàng nghìn bài báo học thuật có thể truy cập công khai.,คลังข้อมูล,คลังข้อมูลดิจิทัลมีบทความวิชาการหลายพันฉบับที่สาธารณชนเข้าถึงได้,repositori,Repositori digital berisi ribuan makalah akademik yang tersedia untuk akses publik.
representative,The survey sample must be representative of the broader population to ensure valid conclusions.,대표적인,설문 조사 표본은 유효한 결론을 보장하기 위해 더 넓은 인구를 대표적으로 나타내야 한다.,代表的な,調査サンプルは有効な結論を確保するために、より広い母集団を代表するものでなければならない。,代表性的,调查样本必须具有更广泛人群的代表性以确保结论的有效性。,representativo,La muestra de la encuesta debe ser representativa de la población más amplia para garantizar conclusiones válidas.,đại diện,Mẫu khảo sát phải mang tính đại diện cho dân số rộng hơn để đảm bảo kết luận hợp lệ.,เป็นตัวแทน,กลุ่มตัวอย่างของการสำรวจต้องเป็นตัวแทนของประชากรในวงกว้างเพื่อให้แน่ใจว่าข้อสรุปถูกต้อง,representatif,Sampel survei harus representatif dari populasi yang lebih luas untuk memastikan kesimpulan yang valid.
reproach,The committee reproached the official for failing to disclose the conflict of interest.,비난하다,위원회는 이해 충돌을 공개하지 않은 관리를 비난했다.,非難する,委員会は利益相反を開示しなかった役人を非難した。,指责,委员会指责该官员未披露利益冲突。,reprochar,El comité reprochó al funcionario por no revelar el conflicto de intereses.,khiển trách,Ủy ban đã khiển trách quan chức vì không tiết lộ xung đột lợi ích.,ตำหนิ,คณะกรรมการตำหนิเจ้าหน้าที่ที่ไม่เปิดเผยผลประโยชน์ทับซ้อน,mencela,Komite mencela pejabat tersebut karena gagal mengungkapkan konflik kepentingan.
republic,The constitution established the nation as a democratic republic with elected representatives.,공화국,헌법은 그 나라를 선출된 대표가 있는 민주공화국으로 수립했다.,共和国,憲法はその国を選出された代表者のいる民主共和国として設立した。,共和国,宪法将该国建立为拥有民选代表的民主共和国。,república,La constitución estableció la nación como una república democrática con representantes elegidos.,cộng hòa,Hiến pháp đã thiết lập quốc gia là một nước cộng hòa dân chủ với các đại diện được bầu.,สาธารณรัฐ,รัฐธรรมนูญสถาปนาประเทศเป็นสาธารณรัฐประชาธิปไตยที่มีผู้แทนที่ได้รับเลือกตั้ง,republik,Konstitusi menetapkan negara tersebut sebagai republik demokratis dengan perwakilan yang dipilih.
requisite,Prior research experience is a requisite for admission to the doctoral program.,필수적인,이전 연구 경험은 박사 과정 입학의 필수적인 조건이다.,必須の,先行研究の経験は博士課程への入学の必須条件である。,必要的,先前的研究经验是博士项目录取的必要条件。,requisito,La experiencia previa en investigación es un requisito para la admisión al programa doctoral.,điều kiện tiên quyết,Kinh nghiệm nghiên cứu trước đó là điều kiện tiên quyết để được nhận vào chương trình tiến sĩ.,สิ่งจำเป็น,ประสบการณ์การวิจัยก่อนหน้าเป็นสิ่งจำเป็นสำหรับการเข้าศึกษาในหลักสูตรปริญญาเอก,prasyarat,Pengalaman penelitian sebelumnya merupakan prasyarat untuk penerimaan ke program doktoral.
resilience,The community demonstrated remarkable resilience in recovering from the natural disaster.,회복력,그 공동체는 자연재해에서 회복하는 데 놀라운 회복력을 보여주었다.,回復力,そのコミュニティは自然災害からの復興において驚くべき回復力を示した。,韧性,该社区在从自然灾害中恢复的过程中展现了非凡的韧性。,resiliencia,La comunidad demostró una notable resiliencia al recuperarse del desastre natural.,khả năng phục hồi,Cộng đồng đã thể hiện khả năng phục hồi đáng kể trong việc phục hồi sau thảm họa tự nhiên.,ความยืดหยุ่น,ชุมชนแสดงให้เห็นถึงความยืดหยุ่นอันน่าทึ่งในการฟื้นตัวจากภัยธรรมชาติ,ketahanan,Komunitas tersebut menunjukkan ketahanan yang luar biasa dalam pulih dari bencana alam.
retaliate,The country threatened to retaliate with trade sanctions if negotiations failed.,보복하다,그 나라는 협상이 실패하면 무역 제재로 보복하겠다고 위협했다.,報復する,その国は交渉が失敗した場合、貿易制裁で報復すると脅した。,报复,该国威胁称如果谈判失败将以贸易制裁进行报复。,represaliar,El país amenazó con represaliar con sanciones comerciales si las negociaciones fracasaban.,trả đũa,Quốc gia đe dọa trả đũa bằng các biện pháp trừng phạt thương mại nếu đàm phán thất bại.,ตอบโต้,ประเทศขู่ว่าจะตอบโต้ด้วยมาตรการคว่ำบาตรทางการค้าหากการเจรจาล้มเหลว,membalas,Negara tersebut mengancam akan membalas dengan sanksi perdagangan jika negosiasi gagal.
rhetoric,The politician's powerful rhetoric swayed public opinion on the controversial policy.,수사학,그 정치인의 강력한 수사학은 논쟁적인 정책에 대한 여론을 움직였다.,修辞学,その政治家の力強い修辞学は論争的な政策に関する世論を動かした。,修辞,这位政治家有力的修辞影响了公众对这一争议性政策的看法。,retórica,La poderosa retórica del político influyó en la opinión pública sobre la política controvertida.,tu từ học,Thuật hùng biện mạnh mẽ của chính trị gia đã ảnh hưởng đến dư luận về chính sách gây tranh cãi.,วาทศิลป์,วาทศิลป์อันทรงพลังของนักการเมืองโน้มน้าวความคิดเห็นของสาธารณชนเกี่ยวกับนโยบายที่เป็นที่ถกเถียง,retorika,Retorika politisi yang kuat memengaruhi opini publik tentang kebijakan kontroversial tersebut.
ritual,Many ancient civilizations performed elaborate rituals to mark the changing of the seasons.,의식,많은 고대 문명은 계절의 변화를 기념하기 위해 정교한 의식을 행했다.,儀式,多くの古代文明は季節の変わり目を示すために精巧な儀式を行った。,仪式,许多古代文明举行精心设计的仪式来标志季节的更替。,ritual,Muchas civilizaciones antiguas realizaban rituales elaborados para marcar el cambio de estaciones.,nghi lễ,Nhiều nền văn minh cổ đại đã thực hiện các nghi lễ công phu để đánh dấu sự thay đổi của các mùa.,พิธีกรรม,อารยธรรมโบราณหลายแห่งประกอบพิธีกรรมอันประณีตเพื่อเฉลิมฉลองการเปลี่ยนฤดูกาล,ritual,Banyak peradaban kuno melakukan ritual yang rumit untuk menandai pergantian musim.
robust,The study's conclusions were supported by robust statistical evidence.,강력한,그 연구의 결론은 강력한 통계적 증거에 의해 뒷받침되었다.,堅牢な,その研究の結論は堅牢な統計的証拠によって裏付けられていた。,有力的,该研究的结论得到了有力的统计证据的支持。,sólido,Las conclusiones del estudio fueron respaldadas por evidencia estadística sólida.,vững chắc,Kết luận của nghiên cứu được hỗ trợ bởi bằng chứng thống kê vững chắc.,แข็งแกร่ง,ข้อสรุปของการศึกษาได้รับการสนับสนุนจากหลักฐานทางสถิติที่แข็งแกร่ง,kuat,Kesimpulan penelitian tersebut didukung oleh bukti statistik yang kuat.
sanction,The United Nations imposed economic sanctions on the country for violating international law.,제재,유엔은 국제법을 위반한 그 나라에 경제 제재를 부과했다.,制裁,国連は国際法に違反した国に経済制裁を課した。,制裁,联合国因该国违反国际法而对其实施了经济制裁。,sanción,Las Naciones Unidas impusieron sanciones económicas al país por violar el derecho internacional.,trừng phạt,Liên Hợp Quốc đã áp đặt các biện pháp trừng phạt kinh tế lên quốc gia đó vì vi phạm luật pháp quốc tế.,การคว่ำบาตร,สหประชาชาติกำหนดการคว่ำบาตรทางเศรษฐกิจต่อประเทศนั้นเนื่องจากละเมิดกฎหมายระหว่างประเทศ,sanksi,Perserikatan Bangsa-Bangsa menjatuhkan sanksi ekonomi terhadap negara tersebut karena melanggar hukum internasional.
saturate,"Aggressive advertising has saturated the market, making it difficult for new brands to compete.",포화시키다,공격적인 광고가 시장을 포화시켜 새로운 브랜드가 경쟁하기 어렵게 만들었다.,飽和させる,積極的な広告が市場を飽和させ、新しいブランドが競争するのを困難にしている。,使饱和,激进的广告使市场饱和，使新品牌难以竞争。,saturar,"La publicidad agresiva ha saturado el mercado, dificultando la competencia de nuevas marcas.",bão hòa,"Quảng cáo mạnh mẽ đã bão hòa thị trường, khiến các thương hiệu mới khó cạnh tranh.",อิ่มตัว,การโฆษณาเชิงรุกทำให้ตลาดอิ่มตัว ทำให้แบรนด์ใหม่แข่งขันได้ยาก,menjenuhkan,"Iklan agresif telah menjenuhkan pasar, sehingga sulit bagi merek baru untuk bersaing."
scaffold,The educational scaffold helps students build complex skills incrementally.,비계,교육적 비계는 학생들이 복잡한 기술을 점진적으로 구축하도록 도와준다.,足場,教育的な足場は学生が複雑なスキルを段階的に構築するのを助ける。,支架,教育支架帮助学生逐步构建复杂的技能。,andamiaje,El andamiaje educativo ayuda a los estudiantes a construir habilidades complejas de manera incremental.,khung hỗ trợ,Khung hỗ trợ giáo dục giúp sinh viên xây dựng các kỹ năng phức tạp một cách dần dần.,โครงสร้างรองรับ,โครงสร้างรองรับทางการศึกษาช่วยให้นักศึกษาสร้างทักษะที่ซับซ้อนอย่างค่อยเป็นค่อยไป,perancah,Perancah pendidikan membantu siswa membangun keterampilan kompleks secara bertahap.
scrutiny,The research methodology came under intense scrutiny from peer reviewers.,정밀 조사,연구 방법론은 동료 심사자들의 강도 높은 정밀 조사를 받았다.,精査,研究方法論は査読者からの厳しい精査を受けた。,审查,研究方法受到了同行评审者的严格审查。,escrutinio,La metodología de investigación fue sometida a un intenso escrutinio por parte de los revisores.,sự giám sát,Phương pháp nghiên cứu đã chịu sự giám sát chặt chẽ từ các chuyên gia bình duyệt.,การตรวจสอบ,วิธีวิจัยถูกตรวจสอบอย่างเข้มงวดจากผู้ทบทวน,pengawasan,Metodologi penelitian mendapat pengawasan ketat dari para peninjau sejawat.
secular,The secular education system separates religious instruction from academic curricula.,세속적인,세속적인 교육 시스템은 종교 교육을 학업 교과 과정에서 분리한다.,世俗的な,世俗的な教育制度は宗教教育を学術カリキュラムから分離している。,世俗的,世俗教育体系将宗教教育与学术课程分开。,secular,El sistema educativo secular separa la instrucción religiosa de los currículos académicos.,thế tục,Hệ thống giáo dục thế tục tách biệt giáo dục tôn giáo khỏi chương trình học thuật.,ฆราวาส,ระบบการศึกษาฆราวาสแยกการเรียนการสอนศาสนาออกจากหลักสูตรวิชาการ,sekuler,Sistem pendidikan sekuler memisahkan pengajaran agama dari kurikulum akademik.
segregate,The policy aimed to segregate hazardous waste from regular municipal refuse.,분리하다,그 정책은 위험 폐기물을 일반 도시 쓰레기로부터 분리하는 것을 목표로 했다.,分離する,その政策は有害廃棄物を一般の都市ごみから分離することを目的としていた。,隔离,该政策旨在将危险废物与普通城市垃圾隔离。,segregar,La política tenía como objetivo segregar los residuos peligrosos de los desechos municipales regulares.,phân tách,Chính sách nhằm phân tách chất thải nguy hại khỏi rác thải đô thị thông thường.,แยก,นโยบายมุ่งแยกขยะอันตรายออกจากขยะเทศบาลทั่วไป,memisahkan,Kebijakan tersebut bertujuan untuk memisahkan limbah berbahaya dari sampah kota biasa.
semester,Students are required to complete at least fifteen credit hours per semester.,학기,학생들은 학기당 최소 15학점을 이수해야 한다.,学期,学生は学期ごとに少なくとも15単位を修了しなければならない。,学期,学生每学期至少需要完成十五个学分。,semestre,Los estudiantes deben completar al menos quince horas de crédito por semestre.,học kỳ,Sinh viên phải hoàn thành ít nhất mười lăm tín chỉ mỗi học kỳ.,ภาคเรียน,นักศึกษาต้องลงทะเบียนเรียนอย่างน้อยสิบห้าหน่วยกิตต่อภาคเรียน,semester,Mahasiswa diwajibkan menyelesaikan setidaknya lima belas jam kredit per semester.
seminar,The graduate seminar on cognitive neuroscience meets every Wednesday afternoon.,세미나,인지 신경과학에 관한 대학원 세미나는 매주 수요일 오후에 열린다.,セミナー,認知神経科学に関する大学院セミナーは毎週水曜日の午後に開かれる。,研讨会,关于认知神经科学的研究生研讨会每周三下午举行。,seminario,El seminario de posgrado sobre neurociencia cognitiva se reúne todos los miércoles por la tarde.,hội thảo,Hội thảo sau đại học về khoa học thần kinh nhận thức diễn ra vào mỗi chiều thứ Tư.,สัมมนา,สัมมนาบัณฑิตศึกษาเรื่องประสาทวิทยาศาสตร์ทางปัญญาจัดขึ้นทุกบ่ายวันพุธ,seminar,Seminar pascasarjana tentang ilmu saraf kognitif diadakan setiap Rabu sore.
sensation,The discovery of a new species created a sensation in the scientific community.,감각,새로운 종의 발견은 과학계에 감각을 일으켰다.,センセーション,新種の発見は科学界にセンセーションを巻き起こした。,轰动,新物种的发现在科学界引起了轰动。,sensación,El descubrimiento de una nueva especie causó sensación en la comunidad científica.,chấn động,Việc phát hiện loài mới đã gây chấn động trong cộng đồng khoa học.,ความตื่นเต้น,การค้นพบสิ่งมีชีวิตสายพันธุ์ใหม่สร้างความตื่นเต้นในชุมชนวิทยาศาสตร์,sensasi,Penemuan spesies baru menciptakan sensasi di komunitas ilmiah.
sentiment,Public sentiment shifted dramatically after the government announced the new environmental policy.,정서,정부가 새로운 환경 정책을 발표한 후 대중의 정서가 극적으로 변했다.,感情,政府が新しい環境政策を発表した後、国民感情は劇的に変化した。,情绪,政府宣布新的环境政策后，公众情绪发生了巨大变化。,sentimiento,El sentimiento público cambió dramáticamente después de que el gobierno anunció la nueva política ambiental.,tình cảm,Tình cảm của công chúng đã thay đổi đáng kể sau khi chính phủ công bố chính sách môi trường mới.,ความรู้สึก,ความรู้สึกของสาธารณชนเปลี่ยนแปลงอย่างมากหลังจากรัฐบาลประกาศนโยบายสิ่งแวดล้อมใหม่,sentimen,Sentimen publik berubah drastis setelah pemerintah mengumumkan kebijakan lingkungan baru.
siege,The medieval castle withstood a prolonged siege that lasted several months.,포위,그 중세 성은 수개월간 지속된 장기간의 포위를 견뎌냈다.,包囲,その中世の城は数か月にわたる長期の包囲に耐えた。,围困,这座中世纪城堡经受住了持续数月的长期围困。,asedio,El castillo medieval resistió un asedio prolongado que duró varios meses.,cuộc bao vây,Lâu đài thời trung cổ đã chống chọi được cuộc bao vây kéo dài nhiều tháng.,การปิดล้อม,ปราสาทในยุคกลางทนต่อการปิดล้อมที่ยาวนานหลายเดือน,pengepungan,Kastil abad pertengahan bertahan dari pengepungan berkepanjangan yang berlangsung beberapa bulan.
skeptic,The skeptic demanded more rigorous evidence before accepting the researcher's claims.,회의론자,그 회의론자는 연구자의 주장을 받아들이기 전에 더 엄격한 증거를 요구했다.,懐疑論者,懐疑論者は研究者の主張を受け入れる前により厳密な証拠を要求した。,怀疑论者,怀疑论者要求更严格的证据才能接受研究人员的说法。,escéptico,El escéptico exigió evidencia más rigurosa antes de aceptar las afirmaciones del investigador.,người hoài nghi,Người hoài nghi yêu cầu bằng chứng chặt chẽ hơn trước khi chấp nhận các tuyên bố của nhà nghiên cứu.,ผู้คลางแคลงใจ,ผู้คลางแคลงใจเรียกร้องหลักฐานที่เข้มงวดมากขึ้นก่อนจะยอมรับข้อกล่าวอ้างของนักวิจัย,skeptis,Orang yang skeptis menuntut bukti yang lebih ketat sebelum menerima klaim peneliti.
solidarity,The international community expressed solidarity with the disaster-affected nation.,연대,국제 사회는 재해 피해국에 연대를 표명했다.,連帯,国際社会は被災国に連帯を表明した。,团结,国际社会对受灾国家表达了团结。,solidaridad,La comunidad internacional expresó solidaridad con la nación afectada por el desastre.,đoàn kết,Cộng đồng quốc tế đã bày tỏ sự đoàn kết với quốc gia bị thiên tai.,ความสมานฉันท์,ประชาคมระหว่างประเทศแสดงความสมานฉันท์กับประเทศที่ได้รับผลกระทบจากภัยพิบัติ,solidaritas,Komunitas internasional menyatakan solidaritas dengan negara yang terdampak bencana.
sovereign,Each sovereign nation has the right to establish its own domestic policies.,주권의,각 주권 국가는 자국의 국내 정책을 수립할 권리를 가진다.,主権の,各主権国家は独自の国内政策を確立する権利を有する。,主权的,每个主权国家都有权制定自己的国内政策。,soberano,Cada nación soberana tiene el derecho de establecer sus propias políticas internas.,có chủ quyền,Mỗi quốc gia có chủ quyền đều có quyền thiết lập các chính sách nội bộ của riêng mình.,อธิปไตย,แต่ละประเทศที่มีอธิปไตยมีสิทธิ์กำหนดนโยบายภายในของตนเอง,berdaulat,Setiap negara berdaulat memiliki hak untuk menetapkan kebijakan domestiknya sendiri.
spatial,The architect's design maximized the spatial efficiency of the compact urban building.,공간적인,건축가의 디자인은 작은 도시 건물의 공간적 효율성을 극대화했다.,空間的な,建築家の設計はコンパクトな都市型建物の空間的効率を最大化した。,空间的,建筑师的设计最大限度地提高了紧凑型城市建筑的空间效率。,espacial,El diseño del arquitecto maximizó la eficiencia espacial del edificio urbano compacto.,không gian,Thiết kế của kiến trúc sư đã tối đa hóa hiệu quả không gian của tòa nhà đô thị nhỏ gọn.,เชิงพื้นที่,การออกแบบของสถาปนิกเพิ่มประสิทธิภาพเชิงพื้นที่ของอาคารเมืองขนาดกะทัดรัดให้สูงสุด,spasial,Desain arsitek memaksimalkan efisiensi spasial bangunan perkotaan yang kompak.
specimen,The biologist collected a rare specimen of the deep-sea organism for laboratory analysis.,표본,생물학자는 실험실 분석을 위해 심해 유기체의 희귀한 표본을 채집했다.,標本,生物学者は実験室分析のために深海生物の珍しい標本を採集した。,标本,生物学家采集了一份罕见的深海生物标本用于实验室分析。,espécimen,El biólogo recolectó un espécimen raro del organismo de aguas profundas para análisis de laboratorio.,mẫu vật,Nhà sinh vật học đã thu thập một mẫu vật hiếm của sinh vật biển sâu để phân tích trong phòng thí nghiệm.,ตัวอย่าง,นักชีววิทยาเก็บตัวอย่างหายากของสิ่งมีชีวิตใต้ทะเลลึกเพื่อวิเคราะห์ในห้องปฏิบัติการ,spesimen,Ahli biologi mengumpulkan spesimen langka organisme laut dalam untuk analisis laboratorium.
spectrum,The research examined a broad spectrum of factors contributing to childhood obesity.,범위,그 연구는 아동 비만에 기여하는 광범위한 범위의 요인을 조사했다.,スペクトル,その研究は小児肥満に寄与する幅広いスペクトルの要因を調査した。,范围,该研究考察了导致儿童肥胖的广泛因素。,espectro,La investigación examinó un amplio espectro de factores que contribuyen a la obesidad infantil.,phổ,Nghiên cứu đã xem xét một phổ rộng các yếu tố góp phần gây béo phì ở trẻ em.,ขอบเขต,การวิจัยตรวจสอบปัจจัยหลากหลายขอบเขตที่ส่งผลต่อโรคอ้วนในเด็ก,spektrum,Penelitian tersebut meneliti spektrum luas faktor yang berkontribusi terhadap obesitas anak.
sponsor,A major technology company agreed to sponsor the international science competition.,후원하다,한 대형 기술 회사가 국제 과학 대회를 후원하기로 합의했다.,後援する,大手テクノロジー企業が国際科学コンペティションを後援することに同意した。,赞助,一家大型科技公司同意赞助国际科学竞赛。,patrocinar,Una importante empresa tecnológica aceptó patrocinar la competencia científica internacional.,tài trợ,Một công ty công nghệ lớn đã đồng ý tài trợ cho cuộc thi khoa học quốc tế.,สนับสนุน,บริษัทเทคโนโลยีรายใหญ่ตกลงที่จะสนับสนุนการแข่งขันวิทยาศาสตร์ระหว่างประเทศ,mensponsori,Sebuah perusahaan teknologi besar setuju untuk mensponsori kompetisi sains internasional.
spontaneous,The spontaneous combustion of certain chemicals poses a serious safety hazard in laboratories.,자발적인,특정 화학물질의 자발적인 연소는 실험실에서 심각한 안전 위험을 초래한다.,自然発生的な,特定の化学物質の自然発火は実験室で深刻な安全上の危険をもたらす。,自发的,某些化学品的自发燃烧在实验室中构成严重的安全隐患。,espontáneo,La combustión espontánea de ciertos químicos representa un grave peligro de seguridad en los laboratorios.,tự phát,Sự cháy tự phát của một số hóa chất gây ra mối nguy hiểm nghiêm trọng về an toàn trong phòng thí nghiệm.,เกิดขึ้นเอง,การลุกไหม้เองของสารเคมีบางชนิดก่อให้เกิดอันตรายด้านความปลอดภัยอย่างร้ายแรงในห้องปฏิบัติการ,spontan,Pembakaran spontan bahan kimia tertentu menimbulkan bahaya keselamatan serius di laboratorium.
