english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
ascendancy,The nation's technological ascendancy reshaped global trade patterns fundamentally.,우위; 지배,그 국가의 기술적 우위는 세계 무역 패턴을 근본적으로 재편했다.,優位; 支配,その国の技術的優位は世界の貿易パターンを根本的に再形成した.,优势; 支配地位,该国的技术优势从根本上重塑了全球贸易格局.,ascendencia; predominio,La ascendencia tecnológica de la nación reconfiguró fundamentalmente los patrones comerciales globales.,sự thống trị; ưu thế,Ưu thế công nghệ của quốc gia đã định hình lại căn bản các mô hình thương mại toàn cầu.,ความเหนือกว่า; อำนาจเหนือ,ความเหนือกว่าทางเทคโนโลยีของประเทศปรับรูปแบบการค้าโลกอย่างพื้นฐาน,keunggulan; dominasi,Keunggulan teknologi negara tersebut membentuk ulang pola perdagangan global secara fundamental.
assimilation,Cultural assimilation remains a contested concept in contemporary sociological theory.,동화,문화적 동화는 현대 사회학 이론에서 여전히 논쟁적인 개념이다.,同化,文化的同化は現代社会学理論において依然として議論のある概念である.,同化,文化同化在当代社会学理论中仍然是一个有争议的概念.,asimilación,La asimilación cultural sigue siendo un concepto controvertido en la teoría sociológica contemporánea.,sự đồng hóa,Đồng hóa văn hóa vẫn là một khái niệm gây tranh cãi trong lý thuyết xã hội học đương đại.,การกลืนกลาย,การกลืนกลายทางวัฒนธรรมยังคงเป็นแนวคิดที่ถกเถียงกันในทฤษฎีสังคมวิทยาร่วมสมัย,asimilasi,Asimilasi budaya tetap menjadi konsep yang diperdebatkan dalam teori sosiologi kontemporer.
audacity,The audacity of the hypothesis challenged decades of established scientific consensus.,대담함,그 가설의 대담함은 수십 년간의 확립된 과학적 합의에 도전했다.,大胆さ,その仮説の大胆さは数十年にわたる確立された科学的合意に挑戦した.,大胆; 胆量,该假说的大胆挑战了数十年来既定的科学共识.,audacia,La audacia de la hipótesis desafió décadas de consenso científico establecido.,sự táo bạo,Sự táo bạo của giả thuyết đã thách thức hàng thập kỷ đồng thuận khoa học đã được thiết lập.,ความกล้าบ้าบิ่น,ความกล้าบ้าบิ่นของสมมติฐานท้าทายฉันทามติทางวิทยาศาสตร์ที่ก่อตั้งมาหลายทศวรรษ,keberanian; kenekatan,Keberanian hipotesis tersebut menantang konsensus ilmiah yang telah mapan selama beberapa dekade.
augury,Some interpreted the early election results as an augury of political realignment.,점; 전조,일부는 초기 선거 결과를 정치적 재편의 전조로 해석했다.,占い; 前兆,一部は初期の選挙結果を政治的再編の前兆と解釈した.,占卜; 预兆,一些人将初步选举结果解读为政治重组的预兆.,augurio; presagio,Algunos interpretaron los primeros resultados electorales como un augurio de realineamiento político.,điềm báo,Một số người coi kết quả bầu cử sớm là điềm báo cho sự tái sắp xếp chính trị.,ลางบอกเหตุ,บางคนตีความผลการเลือกตั้งเบื้องต้นว่าเป็นลางบอกเหตุของการปรับแนวทางการเมือง,pertanda; ramalan,Beberapa menafsirkan hasil pemilu awal sebagai pertanda penataan ulang politik.
autocracy,Scholars debate whether digital surveillance accelerates the drift toward autocracy.,독재 정치,학자들은 디지털 감시가 독재 정치로의 이행을 가속화하는지 논쟁한다.,独裁政治,学者たちはデジタル監視が独裁への傾斜を加速させるか議論している.,独裁政治,学者们争论数字监控是否加速了向独裁政治的滑落.,autocracia,Los académicos debaten si la vigilancia digital acelera la deriva hacia la autocracia.,chế độ chuyên quyền,Các học giả tranh luận liệu giám sát kỹ thuật số có đẩy nhanh xu hướng chuyên quyền.,ระบอบเผด็จการ,นักวิชาการถกเถียงว่าการเฝ้าระวังทางดิจิทัลเร่งการเลื่อนไหลสู่ระบอบเผด็จการหรือไม่,otokrasi,Para sarjana memperdebatkan apakah pengawasan digital mempercepat pergeseran menuju otokrasi.
axiological,Axiological inquiry examines the foundational nature of moral and aesthetic values.,가치론적,가치론적 탐구는 도덕적·미학적 가치의 근본적 본질을 검토한다.,価値論的,価値論的探究は道徳的・美学的価値の根本的な本質を検討する.,价值论的,价值论探究审视道德和审美价值的根本性质.,axiológico,La investigación axiológica examina la naturaleza fundamental de los valores morales y estéticos.,thuộc giá trị học,Nghiên cứu giá trị học xem xét bản chất nền tảng của các giá trị đạo đức và thẩm mỹ.,เกี่ยวกับคุณค่า,การสอบถามทางคุณค่าวิทยาตรวจสอบธรรมชาติพื้นฐานของคุณค่าทางศีลธรรมและสุนทรียศาสตร์,aksiologis,Penyelidikan aksiologis memeriksa sifat mendasar dari nilai-nilai moral dan estetika.
bacchanalian,The bacchanalian revelry of the court masked deep economic instability beneath.,주연의; 방탕한,궁정의 방탕한 연회는 그 아래의 깊은 경제 불안정을 가렸다.,酒宴の; 放蕩な,宮廷の酒宴のような放蕩はその下の深刻な経済不安を隠していた.,狂欢的; 放纵的,宫廷的狂欢作乐掩盖了深层的经济不稳定.,bacanal; orgiástico,La orgía bacanal de la corte enmascaraba una profunda inestabilidad económica.,cuồng hoan; trác táng,Cuộc truy hoan phóng túng của triều đình che giấu sự bất ổn kinh tế sâu sắc bên dưới.,เกี่ยวกับงานเลี้ยงสุรา,การเฉลิมฉลองแบบสุรายาเมาของราชสำนักปิดบังความไม่มั่นคงทางเศรษฐกิจอย่างลึกซึ้ง,bacchanal; pesta pora,Pesta pora istana menutupi ketidakstabilan ekonomi yang mendalam di bawahnya.
balkanize,Ideological polarization threatens to balkanize the nation's political discourse entirely.,분열시키다,이념적 양극화는 국가의 정치 담론을 완전히 분열시킬 위험이 있다.,分裂させる,イデオロギー的分極化は国の政治的言説を完全に分裂させる恐れがある.,使巴尔干化; 分裂,意识形态极化有可能彻底分裂国家的政治话语.,balcanizar,La polarización ideológica amenaza con balcanizar por completo el discurso político de la nación.,chia rẽ; phân mảnh,Sự phân cực ý thức hệ đe dọa phân mảnh hoàn toàn diễn ngôn chính trị quốc gia.,แบ่งแยกออกเป็นส่วนเล็กๆ,การแบ่งขั้วทางอุดมการณ์คุกคามที่จะแบ่งแยกวาทกรรมทางการเมืองของชาติออกทั้งหมด,memecah-belah,Polarisasi ideologis mengancam untuk memecah-belah wacana politik bangsa sepenuhnya.
banality,The banality of corporate jargon often obscures substantive analytical discourse.,진부함,기업 전문용어의 진부함은 종종 실질적인 분석적 담론을 가린다.,陳腐さ,企業用語の陳腐さはしばしば実質的な分析的言説を覆い隠す.,平庸; 陈腐,企业行话的陈腐往往掩盖了实质性的分析话语.,banalidad,La banalidad de la jerga corporativa a menudo oscurece el discurso analítico sustantivo.,sự tầm thường,Sự tầm thường của thuật ngữ doanh nghiệp thường che khuất diễn ngôn phân tích có thực chất.,ความธรรมดาสามัญ,ความธรรมดาสามัญของศัพท์แสงองค์กรมักจะบดบังวาทกรรมเชิงวิเคราะห์ที่มีสาระ,kebanalitasan; kedangkalan,Kebanalitasan jargon korporat sering mengaburkan wacana analitis yang substantif.
bellwether,The technology sector often serves as a bellwether for broader economic trends.,선도 지표; 선구자,기술 부문은 종종 더 넓은 경제 동향의 선도 지표 역할을 한다.,先導者; 指標,テクノロジー部門はしばしばより広い経済動向の先行指標となる.,风向标; 先导,科技行业常常充当更广泛经济趋势的风向标.,indicador líder; referente,El sector tecnológico a menudo sirve como indicador líder de tendencias económicas más amplias.,chỉ báo; đầu tàu,Ngành công nghệ thường đóng vai trò là chỉ báo cho các xu hướng kinh tế rộng hơn.,ตัวชี้นำ; ผู้นำทาง,ภาคเทคโนโลยีมักทำหน้าที่เป็นตัวชี้นำสำหรับแนวโน้มเศรษฐกิจที่กว้างขึ้น,indikator utama; penunjuk arah,Sektor teknologi sering berfungsi sebagai indikator utama untuk tren ekonomi yang lebih luas.
bifurcation,The bifurcation of the party created two ideologically distinct political factions.,분기; 양분,당의 양분은 이념적으로 구별되는 두 정치 파벌을 만들었다.,分岐; 二分,党の二分は二つのイデオロギー的に異なる政治派閥を生み出した.,分叉; 分裂,该党的分裂产生了两个意识形态截然不同的政治派系.,bifurcación,La bifurcación del partido creó dos facciones políticas ideológicamente distintas.,sự phân nhánh,Sự phân nhánh của đảng đã tạo ra hai phe phái chính trị khác biệt về ý thức hệ.,การแยกสอง; การแตกแขนง,การแยกสองของพรรคสร้างสองฝ่ายการเมืองที่แตกต่างทางอุดมการณ์,bifurkasi; percabangan,Bifurkasi partai menciptakan dua faksi politik yang berbeda secara ideologis.
bipartite,The bipartite agreement required cooperation between industrial and academic sectors.,양자의; 이분의,그 양자 협정은 산업계와 학계 간의 협력을 요구했다.,二者間の; 二部の,二者間の協定は産業界と学術界の協力を必要とした.,双方的; 两部分的,这项双方协议要求工业界和学术界之间的合作.,bipartito,El acuerdo bipartito requería cooperación entre los sectores industrial y académico.,song phương; hai bên,Thỏa thuận song phương đòi hỏi sự hợp tác giữa khu vực công nghiệp và học thuật.,ประกอบด้วยสองฝ่าย,ข้อตกลงสองฝ่ายต้องการความร่วมมือระหว่างภาคอุตสาหกรรมและภาควิชาการ,bipartit; dua pihak,Perjanjian bipartit memerlukan kerja sama antara sektor industri dan akademik.
blase,The blase attitude of senior officials undermined urgency in the crisis response.,무관심한; 시큰둥한,고위 관료들의 무관심한 태도가 위기 대응의 긴급성을 약화시켰다.,無関心な; 退屈した,高官の無関心な態度が危機対応の緊急性を損なった.,厌倦的; 无动于衷的,高级官员的漠然态度削弱了危机应对的紧迫感.,hastiado; indiferente,La actitud hastiada de los altos funcionarios socavó la urgencia en la respuesta a la crisis.,thờ ơ; chán chường,Thái độ thờ ơ của các quan chức cấp cao đã làm suy yếu tính cấp bách trong ứng phó khủng hoảng.,เบื่อหน่าย; ไม่สนใจ,ทัศนคติเบื่อหน่ายของเจ้าหน้าที่ระดับสูงบ่อนทำลายความเร่งด่วนในการตอบสนองวิกฤต,acuh tak acuh; bosan,Sikap acuh tak acuh para pejabat senior melemahkan urgensi dalam respons krisis.
bludgeon,The administration sought to bludgeon the opposition into accepting the reform.,곤봉으로 때리다; 강제하다,행정부는 야당을 개혁 수용으로 강제하려 했다.,殴打する; 強制する,政権は野党を改革の受け入れへと強制しようとした.,威逼; 棒打,政府试图威逼反对派接受改革.,apalear; forzar,La administración buscó forzar a la oposición a aceptar la reforma.,uy hiếp; ép buộc,Chính quyền tìm cách ép buộc phe đối lập chấp nhận cải cách.,บังคับ; ข่มขู่,ฝ่ายบริหารพยายามบังคับฝ่ายค้านให้ยอมรับการปฏิรูป,memaksa; menggebuk,Pemerintah berusaha memaksa oposisi untuk menerima reformasi tersebut.
bonhomie,The diplomat's bonhomie concealed a sharply calculating strategic intelligence.,쾌활함; 붙임성,그 외교관의 쾌활함은 날카롭게 계산하는 전략적 지성을 감추었다.,愛想のよさ; 気さくさ,その外交官の気さくさは鋭く計算された戦略的知性を隠していた.,和蔼; 亲切,外交官的和蔼掩盖了精于算计的战略智慧.,bonhomía; afabilidad,La bonhomía del diplomático ocultaba una inteligencia estratégica agudamente calculadora.,sự niềm nở; tính hòa nhã,Sự niềm nở của nhà ngoại giao che giấu trí tuệ chiến lược sắc bén.,ความเป็นกันเอง,ความเป็นกันเองของนักการทูตปกปิดสติปัญญาเชิงกลยุทธ์ที่คำนวณอย่างเฉียบคม,keramahan; kehangatan,Keramahan diplomat itu menyembunyikan kecerdasan strategis yang sangat kalkulatif.
bourgeois,The novel satirizes bourgeois values that prioritize material comfort over truth.,부르주아의; 중산층의,그 소설은 진실보다 물질적 안락을 우선시하는 부르주아 가치를 풍자한다.,ブルジョワの; 中産階級の,その小説は真実より物質的快適さを優先するブルジョワ的価値観を風刺する.,资产阶级的,这部小说讽刺了将物质舒适置于真理之上的资产阶级价值观.,burgués,La novela satiriza los valores burgueses que priorizan la comodidad material sobre la verdad.,tư sản; trưởng giả,Cuốn tiểu thuyết châm biếm các giá trị tư sản ưu tiên sự thoải mái vật chất hơn sự thật.,ชนชั้นกลาง; พวกกระฎุมพี,นวนิยายเสียดสีค่านิยมของชนชั้นกลางที่ให้ความสำคัญกับความสะดวกสบายทางวัตถุมากกว่าความจริง,borjuis,Novel itu menyindir nilai-nilai borjuis yang memprioritaskan kenyamanan material di atas kebenaran.
brigand,Medieval trade routes were frequently disrupted by brigands preying on merchant caravans.,도적; 산적,중세 무역로는 상인 대상을 약탈하는 도적들에 의해 자주 방해받았다.,盗賊; 山賊,中世の交易路は商人の隊列を襲う盗賊によって頻繁に妨害された.,土匪; 强盗,中世纪的贸易路线经常被掠夺商队的土匪所扰.,bandido; bandolero,Las rutas comerciales medievales eran frecuentemente interrumpidas por bandidos que atacaban caravanas.,kẻ cướp; thổ phỉ,Các tuyến thương mại thời trung cổ thường xuyên bị phá rối bởi bọn cướp săn mồi đoàn thương nhân.,โจร; โจรสลัด,เส้นทางการค้าในยุคกลางถูกรบกวนบ่อยครั้งโดยโจรที่ล่าเหยื่อกองคาราวานพ่อค้า,perampok; bandit,Jalur perdagangan abad pertengahan sering terganggu oleh perampok yang memangsa kafilah pedagang.
brouhaha,The academic brouhaha over the retracted paper exposed peer review shortcomings.,소동; 논란,철회된 논문을 둘러싼 학계의 소동은 동료 심사의 결함을 노출시켰다.,騒動; 大騒ぎ,撤回された論文をめぐる学界の大騒ぎは査読の欠点を露呈させた.,喧嚷; 骚动,围绕撤回论文的学术喧嚷暴露了同行评审的不足.,alboroto; escándalo,El alboroto académico por el artículo retractado expuso las deficiencias de la revisión por pares.,sự ồn ào; cuộc tranh cãi,Cuộc tranh cãi ồn ào trong học thuật về bài báo bị rút lại đã phơi bày những thiếu sót của quy trình phản biện.,ความโกลาหล; เรื่องอื้อฉาว,ความโกลาหลทางวิชาการเกี่ยวกับบทความที่ถูกถอนเปิดเผยข้อบกพร่องของการทบทวนโดยผู้เชี่ยวชาญ,kehebohan; kegaduhan,Kehebohan akademis atas makalah yang ditarik mengungkap kekurangan tinjauan sejawat.
buccaneer,The corporate buccaneer leveraged hostile takeovers to dominate the telecommunications sector.,해적; 모험가,그 기업 해적은 적대적 인수를 활용하여 통신 부문을 지배했다.,海賊; 冒険家,その企業海賊は敵対的買収を利用して通信部門を支配した.,海盗; 冒险家,这位商业海盗利用恶意收购主导了电信行业.,bucanero; corsario,El bucanero corporativo aprovechó adquisiciones hostiles para dominar el sector de telecomunicaciones.,kẻ cướp biển; nhà phiêu lưu,Tay cướp biển doanh nghiệp đã tận dụng các vụ thâu tóm thù địch để thống trị ngành viễn thông.,โจรสลัด; นักผจญภัย,โจรสลัดในโลกธุรกิจใช้การเข้าซื้อกิจการแบบเป็นศัตรูเพื่อครอบงำภาคโทรคมนาคม,bajak laut; petualang,Bajak laut korporat memanfaatkan akuisisi paksa untuk mendominasi sektor telekomunikasi.
cacophony,A cacophony of conflicting theories complicates any unified explanation of the phenomenon.,불협화음; 소음,상충하는 이론들의 불협화음이 그 현상에 대한 통일된 설명을 복잡하게 한다.,不協和音; 雑音,矛盾する理論の不協和音が現象の統一的説明を複雑にする.,刺耳的噪音; 不和谐,相互矛盾的理论喧嚣使任何统一解释变得更加复杂.,cacofonía,Una cacofonía de teorías contradictorias complica cualquier explicación unificada del fenómeno.,sự hỗn loạn âm thanh; tiếng ồn,Sự hỗn loạn của các lý thuyết mâu thuẫn làm phức tạp mọi giải thích thống nhất về hiện tượng.,เสียงอึกทึก; เสียงไม่กลมกลืน,เสียงอึกทึกของทฤษฎีที่ขัดแย้งกันทำให้คำอธิบายที่เป็นเอกภาพของปรากฏการณ์นี้ซับซ้อนขึ้น,kakofoni; kegaduhan,Kakofoni teori-teori yang saling bertentangan mempersulit penjelasan terpadu tentang fenomena tersebut.
callousness,The administration's callousness toward refugees drew sharp international condemnation.,냉담함; 무감각,난민에 대한 행정부의 냉담함은 날카로운 국제적 비난을 불러일으켰다.,冷酷さ; 無情,政権の難民に対する冷酷さは厳しい国際的非難を招いた.,冷酷; 无情,政府对难民的冷酷引来了尖锐的国际谴责.,insensibilidad; crueldad,La insensibilidad de la administración hacia los refugiados atrajo una fuerte condena internacional.,sự nhẫn tâm; vô cảm,Sự nhẫn tâm của chính quyền đối với người tị nạn đã gây ra sự lên án quốc tế mạnh mẽ.,ความเย็นชา; ความไร้ความรู้สึก,ความเย็นชาของรัฐบาลต่อผู้ลี้ภัยดึงดูดการประณามระหว่างประเทศอย่างรุนแรง,ketidakpedulian; kekejaman,Ketidakpedulian pemerintah terhadap pengungsi mengundang kecaman internasional yang tajam.
canonize,The committee voted to canonize the framework as the discipline's standard methodology.,정전화하다; 공인하다,위원회는 그 프레임워크를 해당 분야의 표준 방법론으로 공인하기로 투표했다.,正典化する; 公認する,委員会はそのフレームワークを学問の標準的方法論として公認することを決議した.,经典化; 正式确立,委员会投票将该框架确立为本学科的标准方法论.,canonizar,El comité votó por canonizar el marco como la metodología estándar de la disciplina.,kinh điển hóa; công nhận,Ủy ban đã bỏ phiếu để chính thức hóa khung lý thuyết thành phương pháp chuẩn của ngành.,ยกย่องให้เป็นมาตรฐาน,คณะกรรมการลงมติยกย่องกรอบงานนี้ให้เป็นวิธีการมาตรฐานของสาขาวิชา,menganonisasi; menjadikan standar,Komite memilih untuk menjadikan kerangka kerja tersebut sebagai metodologi standar disiplin ilmu.
caricature,The editorial reduced a nuanced policy debate to a crude political caricature.,풍자화; 희화화,그 사설은 미묘한 정책 토론을 조잡한 정치적 희화화로 축소시켰다.,風刺画; 戯画,その社説は微妙な政策議論を粗野な政治風刺に矮小化した.,讽刺画; 漫画化,社论将一场微妙的政策辩论简化为粗糙的政治讽刺画.,caricatura,El editorial redujo un matizado debate político a una burda caricatura política.,tranh biếm họa; sự phóng đại,Bài xã luận đã rút gọn một cuộc tranh luận chính sách tinh tế thành một bức biếm họa chính trị thô thiển.,ภาพล้อเลียน; การเสียดสี,บทบรรณาธิการลดทอนการอภิปรายนโยบายที่ละเอียดอ่อนให้เป็นภาพล้อเลียนทางการเมืองที่หยาบ,karikatur,Editorial tersebut mereduksi debat kebijakan bernuansa menjadi karikatur politik yang kasar.
centrist,The centrist coalition struggled to maintain cohesion amid rising populist pressures.,중도주의의,중도 연합은 증가하는 포퓰리즘 압력 속에서 결속을 유지하는 데 어려움을 겪었다.,中道の; 穏健派の,中道連立はポピュリストの圧力が高まる中で結束の維持に苦労した.,中间派的,中间派联盟在日益增长的民粹主义压力下难以维持团结.,centrista,La coalición centrista luchó por mantener la cohesión en medio de crecientes presiones populistas.,trung dung; ôn hòa,Liên minh trung dung đã chật vật duy trì sự gắn kết giữa áp lực dân túy gia tăng.,สายกลาง; พรรคกลาง,แนวร่วมสายกลางดิ้นรนรักษาความสามัคคีท่ามกลางแรงกดดันจากลัทธิประชานิยมที่เพิ่มขึ้น,sentris; moderat,Koalisi sentris berjuang mempertahankan kohesi di tengah tekanan populis yang meningkat.
certitude,Epistemological certitude becomes elusive when examining subjective experiential claims.,확신; 확실성,주관적 경험적 주장을 검토할 때 인식론적 확실성은 파악하기 어려워진다.,確信; 確実性,主観的な経験的主張を検討する際に認識論的確実性は捉えがたくなる.,确信; 确定性,在审视主观经验主张时认识论上的确定性变得难以捉摸.,certidumbre,La certidumbre epistemológica se vuelve esquiva al examinar afirmaciones experienciales subjetivas.,sự chắc chắn,Sự chắc chắn về nhận thức luận trở nên khó nắm bắt khi xem xét các tuyên bố kinh nghiệm chủ quan.,ความแน่นอน; ความมั่นใจ,ความแน่นอนทางญาณวิทยากลายเป็นสิ่งที่จับต้องไม่ได้เมื่อตรวจสอบข้อกล่าวอ้างเชิงประสบการณ์ส่วนบุคคล,kepastian; keyakinan,Kepastian epistemologis menjadi sulit dipahami saat memeriksa klaim pengalaman subjektif.
charlatanism,Academic charlatanism erodes public trust in evidence-based research institutions.,사기; 돌팔이 행위,학문적 사기 행위는 증거 기반 연구 기관에 대한 공공의 신뢰를 침식한다.,ペテン; いんちき,学術的ペテンは証拠に基づく研究機関への公的信頼を侵食する.,江湖骗术,学术骗术侵蚀了公众对循证研究机构的信任.,charlatanismo,El charlatanismo académico erosiona la confianza pública en las instituciones de investigación basadas en evidencia.,sự lừa đảo; lang băm,Sự lừa đảo trong học thuật xói mòn niềm tin công chúng vào các tổ chức nghiên cứu dựa trên bằng chứng.,การหลอกลวง; การเป็นหมอเถื่อน,การหลอกลวงทางวิชาการกัดเซาะความไว้วางใจของสาธารณชนต่อสถาบันวิจัยที่อิงหลักฐาน,penipuan; dukun palsu,Penipuan akademis mengikis kepercayaan publik terhadap institusi penelitian berbasis bukti.
circumscription,The circumscription of executive power prevents potential authoritarian overreach.,제한; 한정,행정 권력의 제한은 잠재적인 권위주의적 월권을 방지한다.,制限; 限定,行政権の制限は潜在的な権威主義的越権を防ぐ.,限制; 划界,行政权力的限制防止了潜在的威权越界.,circunscripción; limitación,La circunscripción del poder ejecutivo previene el posible exceso autoritario.,sự hạn chế; giới hạn,Sự hạn chế quyền hành pháp ngăn chặn sự lạm quyền độc đoán tiềm tàng.,การจำกัด; การกำหนดขอบเขต,การจำกัดอำนาจบริหารป้องกันการใช้อำนาจเกินขอบเขตแบบเผด็จการ,pembatasan; pemberian batas,Pembatasan kekuasaan eksekutif mencegah potensi penyalahgunaan otoritarian.
cloister,The scholar chose to cloister herself from public debate during manuscript revision.,은거시키다; 수도원,그 학자는 원고 수정 기간 동안 공적 토론에서 은거하기로 했다.,隠遁する; 修道院,その学者は原稿の改訂中に公的議論から身を隠すことを選んだ.,隐居; 修道院,这位学者选择在修改手稿期间远离公开辩论.,claustro; recluirse,La académica eligió recluirse del debate público durante la revisión del manuscrito.,tu viện; ẩn dật,Học giả chọn ẩn dật khỏi tranh luận công khai trong thời gian sửa đổi bản thảo.,สันโดษ; วัด,นักวิชาการเลือกที่จะปลีกตัวจากการอภิปรายสาธารณะในระหว่างการแก้ไขต้นฉบับ,mengasingkan diri; biara,Sarjana itu memilih untuk mengasingkan diri dari debat publik selama revisi naskah.
coagulate,Adding certain reagents causes the dispersed colloidal particles to coagulate rapidly.,응고시키다,특정 시약을 첨가하면 분산된 콜로이드 입자가 빠르게 응고된다.,凝固する,特定の試薬を加えると分散したコロイド粒子が急速に凝固する.,凝固,添加某些试剂会使分散的胶体颗粒迅速凝固.,coagular,Agregar ciertos reactivos hace que las partículas coloidales dispersas se coagulen rápidamente.,đông lại; kết tụ,Thêm một số chất phản ứng khiến các hạt keo phân tán đông tụ nhanh chóng.,แข็งตัว; จับตัวเป็นก้อน,การเติมสารเคมีบางชนิดทำให้อนุภาคคอลลอยด์ที่กระจายตัวจับตัวเป็นก้อนอย่างรวดเร็ว,menggumpal,Menambahkan reagen tertentu menyebabkan partikel koloid yang terdispersi menggumpal dengan cepat.
cognoscente,Only a true cognoscente could appreciate the subtlety of the artist's technique.,감정가; 전문가,진정한 감정가만이 그 예술가의 기법의 미묘함을 감상할 수 있었다.,通; 鑑定家,真の鑑定家だけがその芸術家の技法の繊細さを評価できた.,鉴赏家; 行家,只有真正的鉴赏家才能欣赏这位艺术家技法的微妙之处.,conocedor; entendido,Solo un verdadero conocedor podría apreciar la sutileza de la técnica del artista.,người sành sỏi; chuyên gia,Chỉ một người sành sỏi thực sự mới có thể đánh giá cao sự tinh tế trong kỹ thuật của nghệ sĩ.,ผู้เชี่ยวชาญ; ผู้รอบรู้,มีเพียงผู้เชี่ยวชาญที่แท้จริงเท่านั้นที่สามารถชื่นชมความละเอียดอ่อนของเทคนิคของศิลปิน,koneser; ahli,Hanya seorang koneser sejati yang bisa menghargai kehalusan teknik seniman tersebut.
colloquium,The annual colloquium attracted leading scholars in computational neuroscience worldwide.,학술 토론회,그 연례 학술 토론회는 전 세계 전산 신경과학의 저명한 학자들을 끌어 모았다.,コロキウム; 学術討論会,年次コロキウムは世界中の計算神経科学の第一人者を集めた.,学术讨论会,年度学术讨论会吸引了全球计算神经科学领域的顶尖学者.,coloquio,El coloquio anual atrajo a destacados académicos en neurociencia computacional de todo el mundo.,hội thảo chuyên đề,Hội thảo chuyên đề hàng năm thu hút các học giả hàng đầu về khoa học thần kinh tính toán trên toàn thế giới.,การเสวนาวิชาการ,การเสวนาวิชาการประจำปีดึงดูดนักวิชาการชั้นนำด้านประสาทวิทยาศาสตร์เชิงคำนวณทั่วโลก,kolokium; seminar akademik,Kolokium tahunan menarik para sarjana terkemuka di bidang neurosains komputasional di seluruh dunia.
commandeer,The military commandeered civilian vehicles to accelerate the evacuation operation.,징발하다; 강제로 사용하다,군대는 대피 작전을 가속화하기 위해 민간 차량을 징발했다.,徴発する; 強制的に使用する,軍は避難作戦を加速するため民間車両を徴発した.,征用,军队征用了民用车辆以加速疏散行动.,requisar; confiscar,El ejército requisó vehículos civiles para acelerar la operación de evacuación.,trưng dụng,Quân đội đã trưng dụng phương tiện dân sự để đẩy nhanh chiến dịch sơ tán.,เกณฑ์; ยึดใช้,ทหารเกณฑ์ยานพาหนะพลเรือนเพื่อเร่งปฏิบัติการอพยพ,merampas; mengambil alih,Militer merampas kendaraan sipil untuk mempercepat operasi evakuasi.
commiseration,His letter expressed sincere commiseration for the victims of the natural disaster.,동정; 연민,그의 편지는 자연재해 피해자들에 대한 진심 어린 동정을 표현했다.,同情; 哀悼,彼の手紙は自然災害の被害者への真摯な同情を表した.,同情; 慰问,他的信表达了对自然灾害受害者的真诚同情.,conmiseración,Su carta expresó sincera conmiseración por las víctimas del desastre natural.,sự thương cảm; sự chia buồn,Bức thư của ông bày tỏ sự thương cảm chân thành đối với các nạn nhân thiên tai.,ความเห็นอกเห็นใจ,จดหมายของเขาแสดงความเห็นอกเห็นใจอย่างจริงใจต่อเหยื่อภัยพิบัติทางธรรมชาติ,belasungkawa; simpati,Suratnya mengungkapkan belasungkawa yang tulus untuk para korban bencana alam.
commodification,The commodification of education threatens to erode its intrinsic intellectual value.,상품화,교육의 상품화는 그 본질적인 지적 가치를 침식할 위협이 된다.,商品化,教育の商品化はその本質的な知的価値を侵食する恐れがある.,商品化,教育的商品化有可能侵蚀其内在的知识价值.,mercantilización,La mercantilización de la educación amenaza con erosionar su valor intelectual intrínseco.,sự thương mại hóa,Sự thương mại hóa giáo dục đe dọa xói mòn giá trị trí tuệ nội tại của nó.,การทำให้เป็นสินค้า,การทำให้การศึกษาเป็นสินค้าคุกคามที่จะกัดเซาะคุณค่าทางปัญญาที่แท้จริงของมัน,komodifikasi,Komodifikasi pendidikan mengancam mengikis nilai intelektual intrinsiknya.
compatriot,She collaborated with a compatriot who shared her commitment to public health reform.,동포; 동국인,그녀는 공중 보건 개혁에 대한 헌신을 공유하는 동포와 협력했다.,同胞; 同国人,彼女は公衆衛生改革への献身を共有する同胞と協力した.,同胞,她与一位同样致力于公共卫生改革的同胞合作.,compatriota,Colaboró con un compatriota que compartía su compromiso con la reforma de salud pública.,đồng hương,Bà hợp tác với một đồng hương có cùng cam kết cải cách y tế công cộng.,เพื่อนร่วมชาติ,เธอร่วมมือกับเพื่อนร่วมชาติที่มีความมุ่งมั่นร่วมกันในการปฏิรูปสาธารณสุข,rekan senegara,Dia berkolaborasi dengan rekan senegara yang berbagi komitmennya terhadap reformasi kesehatan publik.
complacency,Institutional complacency allowed systemic vulnerabilities to persist for over a decade.,안주; 자기 만족,제도적 안주는 체계적 취약성이 10년 이상 지속되도록 허용했다.,自己満足; 安心,制度的な自己満足はシステム上の脆弱性を10年以上にわたり放置させた.,自满; 安于现状,制度性的自满使得系统性弱点持续了十余年.,complacencia,La complacencia institucional permitió que las vulnerabilidades sistémicas persistieran durante más de una década.,sự tự mãn,Sự tự mãn thể chế đã cho phép các lỗ hổng hệ thống tồn tại hơn một thập kỷ.,ความพึงพอใจในตนเอง,ความพึงพอใจในตนเองของสถาบันทำให้ช่องโหว่เชิงระบบคงอยู่นานกว่าทศวรรษ,rasa puas diri,Rasa puas diri institusional membiarkan kerentanan sistemik bertahan selama lebih dari satu dekade.
