english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
monitor,The study continuously monitored participants' blood pressure over a twelve-month period.,모니터링하다,연구는 12개월 동안 참가자들의 혈압을 지속적으로 모니터링했다.,監視する,研究は12ヶ月にわたり参加者の血圧を継続的に監視した。,监测,研究在十二个月内持续监测参与者的血压。,monitorear,El estudio monitoreó continuamente la presión arterial de los participantes durante doce meses.,theo dõi,Nghiên cứu liên tục theo dõi huyết áp của người tham gia trong mười hai tháng.,ติดตาม,การศึกษาติดตามความดันโลหิตของผู้เข้าร่วมอย่างต่อเนื่องเป็นเวลาสิบสองเดือน,memantau,Studi terus memantau tekanan darah peserta selama dua belas bulan.
myriad,A myriad of factors contribute to the complexity of climate change modeling.,무수한,무수한 요인들이 기후 변화 모델링의 복잡성에 기여한다.,無数の,無数の要因が気候変動モデリングの複雑さに寄与している。,无数的,无数因素造成了气候变化建模的复杂性。,innumerable,Una miríada de factores contribuyen a la complejidad del modelado del cambio climático.,vô vàn,Vô vàn yếu tố góp phần vào sự phức tạp của mô hình hóa biến đổi khí hậu.,มากมาย,ปัจจัยมากมายมีส่วนทำให้การสร้างแบบจำลองการเปลี่ยนแปลงสภาพภูมิอากาศมีความซับซ้อน,segudang,Segudang faktor berkontribusi pada kompleksitas pemodelan perubahan iklim.
navigate,International students must navigate complex visa requirements and cultural differences.,탐색하다,유학생들은 복잡한 비자 요건과 문화적 차이를 탐색해야 한다.,乗り越える,留学生は複雑なビザ要件と文化的違いを乗り越えなければならない。,应对,国际学生必须应对复杂的签证要求和文化差异。,navegar,Los estudiantes internacionales deben navegar requisitos de visa complejos y diferencias culturales.,điều hướng,Sinh viên quốc tế phải điều hướng các yêu cầu thị thực phức tạp và khác biệt văn hóa.,นำทาง,นักศึกษาต่างชาติต้องนำทางผ่านข้อกำหนดวีซ่าที่ซับซ้อนและความแตกต่างทางวัฒนธรรม,menavigasi,Mahasiswa internasional harus menavigasi persyaratan visa yang kompleks dan perbedaan budaya.
necessitate,The unexpected findings necessitated a fundamental revision of the theoretical model.,필요로 하다,예상치 못한 발견은 이론적 모델의 근본적 수정을 필요로 했다.,必要とする,予期せぬ発見は理論モデルの根本的な修正を必要とした。,需要,意外的发现需要对理论模型进行根本性修改。,requerir,Los hallazgos inesperados requirieron una revisión fundamental del modelo teórico.,đòi hỏi,Các phát hiện bất ngờ đòi hỏi phải sửa đổi cơ bản mô hình lý thuyết.,จำเป็นต้อง,ผลการค้นพบที่ไม่คาดคิดจำเป็นต้องมีการแก้ไขแบบจำลองทางทฤษฎีอย่างพื้นฐาน,mengharuskan,Temuan tak terduga mengharuskan revisi mendasar pada model teoretis.
neutral,The researcher maintained a neutral stance throughout the interview process.,중립적인,연구자는 인터뷰 과정 전반에 걸쳐 중립적 입장을 유지했다.,中立的な,研究者はインタビュープロセスを通じて中立的な姿勢を維持した。,中立的,研究人员在整个访谈过程中保持了中立立场。,neutral,El investigador mantuvo una postura neutral durante todo el proceso de entrevista.,trung lập,Nhà nghiên cứu duy trì lập trường trung lập trong suốt quá trình phỏng vấn.,เป็นกลาง,นักวิจัยรักษาจุดยืนที่เป็นกลางตลอดกระบวนการสัมภาษณ์,netral,Peneliti mempertahankan sikap netral sepanjang proses wawancara.
nonetheless,"The study had limitations; nonetheless, its findings contribute significantly to the field.",그럼에도 불구하고,연구에는 한계가 있었다; 그럼에도 불구하고 그 발견은 해당 분야에 크게 기여한다.,それにもかかわらず,研究には限界があった。それにもかかわらず、その発見は分野に大きく貢献している。,尽管如此,研究有局限性；尽管如此，其发现对该领域有重要贡献。,no obstante,"El estudio tenía limitaciones; no obstante, sus hallazgos contribuyen significativamente al campo.",tuy nhiên,"Nghiên cứu có hạn chế; tuy nhiên, các phát hiện của nó đóng góp đáng kể cho lĩnh vực.",อย่างไรก็ตาม,การศึกษามีข้อจำกัด; อย่างไรก็ตามผลการค้นพบมีส่วนสำคัญต่อสาขานี้,meskipun demikian,Studi memiliki keterbatasan; meskipun demikian temuannya berkontribusi signifikan pada bidang ini.
norm,Collaborative research has become the norm rather than the exception in modern science.,규범,협동 연구는 현대 과학에서 예외가 아닌 규범이 되었다.,規範,共同研究は現代科学において例外ではなく規範となっている。,规范,合作研究已成为现代科学的规范而非例外。,norma,La investigación colaborativa se ha convertido en la norma en la ciencia moderna.,chuẩn mực,Nghiên cứu hợp tác đã trở thành chuẩn mực chứ không phải ngoại lệ trong khoa học hiện đại.,บรรทัดฐาน,การวิจัยร่วมกลายเป็นบรรทัดฐานมากกว่าข้อยกเว้นในวิทยาศาสตร์สมัยใหม่,norma,Penelitian kolaboratif telah menjadi norma dan bukan pengecualian dalam sains modern.
notable,The most notable contribution of the study was its innovative analytical framework.,주목할 만한,연구의 가장 주목할 만한 기여는 혁신적 분석 프레임워크였다.,注目すべき,研究の最も注目すべき貢献はその革新的な分析枠組みであった。,显著的,该研究最显著的贡献是其创新的分析框架。,notable,La contribución más notable del estudio fue su marco analítico innovador.,đáng chú ý,Đóng góp đáng chú ý nhất của nghiên cứu là khung phân tích sáng tạo.,โดดเด่น,ผลงานที่โดดเด่นที่สุดของการศึกษาคือกรอบการวิเคราะห์ที่เป็นนวัตกรรม,terkemuka,Kontribusi paling terkemuka dari studi ini adalah kerangka analitis inovatifnya.
notify,Participants were notified of any changes to the study protocol via email.,통지하다,참가자들은 이메일을 통해 연구 프로토콜의 변경 사항을 통지받았다.,通知する,参加者はメールで研究プロトコルの変更について通知された。,通知,参与者通过电子邮件被通知研究协议的任何变更。,notificar,Los participantes fueron notificados de cualquier cambio en el protocolo del estudio por correo electrónico.,thông báo,Người tham gia được thông báo về bất kỳ thay đổi nào trong quy trình nghiên cứu qua email.,แจ้ง,ผู้เข้าร่วมได้รับแจ้งเกี่ยวกับการเปลี่ยนแปลงใดๆ ในระเบียบปฏิบัติการศึกษาผ่านอีเมล,memberi tahu,Peserta diberi tahu tentang perubahan apa pun pada protokol studi melalui email.
oblige,Ethical guidelines oblige researchers to obtain informed consent from all participants.,의무화하다,윤리 지침은 연구자들이 모든 참가자로부터 정보에 입각한 동의를 얻도록 의무화한다.,義務付ける,倫理指針は研究者にすべての参加者からインフォームドコンセントを得ることを義務付けている。,要求,伦理准则要求研究人员获得所有参与者的知情同意。,obligar,Las directrices éticas obligan a los investigadores a obtener el consentimiento informado de todos los participantes.,bắt buộc,Hướng dẫn đạo đức bắt buộc nhà nghiên cứu phải có được sự đồng ý sau khi được thông tin từ tất cả người tham gia.,บังคับ,แนวทางจริยธรรมบังคับให้นักวิจัยได้รับความยินยอมจากผู้เข้าร่วมทุกคน,mewajibkan,Pedoman etika mewajibkan peneliti untuk memperoleh persetujuan dari semua peserta.
offset,The benefits of the treatment offset the potential side effects for most patients.,상쇄하다,치료의 이점은 대부분의 환자에게 잠재적 부작용을 상쇄한다.,相殺する,治療の利点はほとんどの患者にとって潜在的な副作用を相殺する。,抵消,治疗的好处抵消了大多数患者的潜在副作用。,compensar,Los beneficios del tratamiento compensan los posibles efectos secundarios para la mayoría de los pacientes.,bù đắp,Lợi ích của phương pháp điều trị bù đắp cho các tác dụng phụ tiềm ẩn đối với hầu hết bệnh nhân.,ชดเชย,ประโยชน์ของการรักษาชดเชยผลข้างเคียงที่อาจเกิดขึ้นสำหรับผู้ป่วยส่วนใหญ่,mengimbangi,Manfaat pengobatan mengimbangi potensi efek samping bagi sebagian besar pasien.
ongoing,The ongoing debate about artificial intelligence ethics requires interdisciplinary collaboration.,진행 중인,인공지능 윤리에 대한 진행 중인 논쟁은 학제간 협력을 필요로 한다.,進行中の,人工知能の倫理に関する進行中の議論は学際的協力を必要としている。,持续的,关于人工智能伦理的持续辩论需要跨学科合作。,en curso,El debate en curso sobre la ética de la inteligencia artificial requiere colaboración interdisciplinaria.,đang diễn ra,Cuộc tranh luận đang diễn ra về đạo đức trí tuệ nhân tạo đòi hỏi sự hợp tác liên ngành.,กำลังดำเนินอยู่,การถกเถียงที่กำลังดำเนินอยู่เกี่ยวกับจริยธรรมของปัญญาประดิษฐ์ต้องการความร่วมมือแบบสหสาขาวิชา,berkelanjutan,Perdebatan berkelanjutan tentang etika kecerdasan buatan membutuhkan kolaborasi interdisipliner.
orient,The introductory chapter orients readers to the key concepts of the discipline.,안내하다,서론 장은 독자들에게 해당 학문의 핵심 개념을 안내한다.,方向づける,序論の章は読者を分野の主要概念に方向づけている。,引导,引言章节引导读者了解该学科的关键概念。,orientar,El capítulo introductorio orienta a los lectores sobre los conceptos clave de la disciplina.,định hướng,Chương giới thiệu định hướng độc giả đến các khái niệm chính của ngành học.,แนะนำ,บทนำแนะนำผู้อ่านให้รู้จักแนวคิดสำคัญของสาขาวิชา,mengorientasikan,Bab pendahuluan mengorientasikan pembaca pada konsep-konsep kunci disiplin.
orthodox,The orthodox view in economics has been challenged by behavioral economists.,정통적인,경제학의 정통적 견해는 행동경제학자들에 의해 도전받고 있다.,正統な,経済学の正統な見解は行動経済学者によって異議を唱えられている。,正统的,经济学中的正统观点已受到行为经济学家的挑战。,ortodoxo,La visión ortodoxa en economía ha sido desafiada por los economistas conductuales.,chính thống,Quan điểm chính thống trong kinh tế học đã bị thách thức bởi các nhà kinh tế hành vi.,ดั้งเดิม,มุมมองดั้งเดิมในเศรษฐศาสตร์ถูกท้าทายโดยนักเศรษฐศาสตร์เชิงพฤติกรรม,ortodoks,Pandangan ortodoks dalam ekonomi telah ditantang oleh ekonom perilaku.
outline,The proposal outlines a five-year research plan with clearly defined milestones.,개요를 서술하다,제안서는 명확히 정의된 이정표가 있는 5년 연구 계획의 개요를 서술한다.,概説する,提案書は明確に定義されたマイルストーンを持つ5年間の研究計画を概説している。,概述,提案概述了具有明确里程碑的五年研究计划。,delinear,La propuesta delinea un plan de investigación de cinco años con hitos claramente definidos.,phác thảo,Đề xuất phác thảo kế hoạch nghiên cứu năm năm với các mốc quan trọng được xác định rõ ràng.,สรุป,ข้อเสนอสรุปแผนการวิจัย 5 ปีพร้อมเป้าหมายที่กำหนดไว้อย่างชัดเจน,menguraikan,Proposal menguraikan rencana penelitian lima tahun dengan tonggak yang didefinisikan dengan jelas.
outweigh,The potential benefits of the new treatment outweigh the associated risks.,능가하다,새 치료법의 잠재적 이점은 관련 위험을 능가한다.,上回る,新しい治療法の潜在的な利点は関連するリスクを上回る。,超过,新治疗方法的潜在好处超过了相关风险。,superar,Los beneficios potenciales del nuevo tratamiento superan los riesgos asociados.,vượt trội,Lợi ích tiềm năng của phương pháp điều trị mới vượt trội so với các rủi ro liên quan.,มากกว่า,ประโยชน์ที่อาจเกิดขึ้นจากการรักษาใหม่มากกว่าความเสี่ยงที่เกี่ยวข้อง,melebihi,Manfaat potensial pengobatan baru melebihi risiko terkait.
overlap,The research interests of the two departments overlap significantly in computational biology.,중복되다,두 학과의 연구 관심사는 전산 생물학에서 크게 중복된다.,重複する,二つの学部の研究関心は計算生物学において大きく重複している。,重叠,两个部门的研究兴趣在计算生物学方面有很大重叠。,superponerse,Los intereses de investigación de los dos departamentos se superponen significativamente en biología computacional.,trùng lặp,Các mối quan tâm nghiên cứu của hai khoa trùng lặp đáng kể trong sinh học tính toán.,ทับซ้อน,ความสนใจในการวิจัยของทั้งสองแผนกทับซ้อนกันอย่างมากในชีววิทยาเชิงคำนวณ,tumpang tindih,Minat penelitian kedua departemen tumpang tindih secara signifikan dalam biologi komputasi.
oversee,The ethics board oversees all research involving human participants.,감독하다,윤리위원회는 인간 참가자를 포함하는 모든 연구를 감독한다.,監督する,倫理委員会は人間の参加者を含むすべての研究を監督している。,监督,伦理委员会监督所有涉及人类参与者的研究。,supervisar,La junta de ética supervisa toda la investigación que involucre participantes humanos.,giám sát,Hội đồng đạo đức giám sát tất cả nghiên cứu liên quan đến người tham gia.,กำกับดูแล,คณะกรรมการจริยธรรมกำกับดูแลงานวิจัยทั้งหมดที่เกี่ยวข้องกับผู้เข้าร่วมที่เป็นมนุษย์,mengawasi,Dewan etika mengawasi semua penelitian yang melibatkan peserta manusia.
participate,All students should participate in the activity.,참여하다,모든 학생이 활동에 참여해야 한다.,参加する,すべての生徒が活動に参加すべきだ。,参加,所有学生都应该参加活动。,participar,Todos los estudiantes deben participar.,tham gia,Tất cả học sinh nên tham gia hoạt động.,เข้าร่วม,นักเรียนทุกคนควรเข้าร่วมกิจกรรม,berpartisipasi,Semua siswa harus berpartisipasi.
particular,Is there a particular reason for your visit?,특정한,방문에 특별한 이유가 있나요?,特定の,訪問の特定の理由がありますか？,特定的,你来访有什么特定的原因吗？,particular,¿Hay una razón particular para tu visita?,cụ thể,Có lý do cụ thể nào cho chuyến thăm không?,เฉพาะ,มีเหตุผลเฉพาะสำหรับการมาเยือนไหม,tertentu,Apakah ada alasan tertentu untuk kunjungan Anda?
passenger,The bus can carry up to 50 passengers.,승객,버스는 최대 50명의 승객을 태울 수 있다.,乗客,バスは最大50人の乗客を運べる。,乘客,公交车最多可搭载50名乘客。,pasajero,El autobús puede llevar hasta 50 pasajeros.,hành khách,Xe buýt có thể chở tối đa 50 hành khách.,ผู้โดยสาร,รถบัสสามารถรับผู้โดยสารได้ถึง 50 คน,penumpang,Bus dapat mengangkut hingga 50 penumpang.
passion,She has a passion for music.,열정,그녀는 음악에 대한 열정이 있다.,情熱,彼女は音楽への情熱がある。,热情,她对音乐有热情。,pasión,Ella tiene pasión por la música.,đam mê,Cô ấy có đam mê với âm nhạc.,ความหลงใหล,เธอมีความหลงใหลในดนตรี,hasrat,Dia memiliki hasrat untuk musik.
patient,The doctor was very patient with the children.,인내심 있는,의사는 아이들에게 매우 인내심이 있었다.,忍耐強い,医師は子どもたちにとても忍耐強かった。,耐心的,医生对孩子们非常耐心。,paciente,El doctor fue muy paciente con los niños.,kiên nhẫn,Bác sĩ rất kiên nhẫn với trẻ em.,อดทน,หมอมีความอดทนกับเด็กๆ มาก,sabar,Dokter sangat sabar dengan anak-anak.
pattern,The dress has a beautiful flower pattern.,패턴,드레스에 아름다운 꽃 패턴이 있다.,パターン,ドレスには美しい花柄がある。,图案,裙子上有漂亮的花朵图案。,patrón,El vestido tiene un hermoso patrón de flores.,hoa văn,Chiếc váy có hoa văn hoa đẹp.,ลวดลาย,ชุดมีลวดลายดอกไม้ที่สวยงาม,pola,Gaun itu memiliki pola bunga yang indah.
pause,He paused for a moment before answering.,멈추다,그는 대답하기 전에 잠시 멈췄다.,一時停止する,彼は答える前に少し間を置いた。,暂停,他在回答前停顿了一下。,pausar,Hizo una pausa antes de responder.,tạm dừng,Anh ấy tạm dừng một lúc trước khi trả lời.,หยุดชั่วคราว,เขาหยุดสักครู่ก่อนตอบ,berhenti sejenak,Dia berhenti sejenak sebelum menjawab.
peace,We all hope for world peace.,평화,우리 모두 세계 평화를 바란다.,平和,私たちは皆世界平和を望んでいる。,和平,我们都希望世界和平。,paz,Todos esperamos la paz mundial.,hòa bình,Chúng ta đều mong muốn hòa bình thế giới.,สันติภาพ,เราทุกคนหวังสันติภาพของโลก,perdamaian,Kita semua berharap perdamaian dunia.
percent,About 70 percent of Earth is covered by water.,퍼센트,지구의 약 70퍼센트는 물로 덮여 있다.,パーセント,地球の約70パーセントは水で覆われている。,百分之,地球大约70%被水覆盖。,por ciento,Aproximadamente el 70 por ciento de la Tierra está cubierta de agua.,phần trăm,Khoảng 70 phần trăm Trái Đất được bao phủ bởi nước.,เปอร์เซ็นต์,ประมาณ 70 เปอร์เซ็นต์ของโลกถูกปกคลุมด้วยน้ำ,persen,Sekitar 70 persen Bumi ditutupi air.
perform,The band will perform live tonight.,공연하다,밴드가 오늘 밤 라이브 공연을 할 것이다.,公演する,バンドは今夜ライブ公演を行う。,表演,乐队今晚将现场表演。,actuar,La banda actuará en vivo esta noche.,biểu diễn,Ban nhạc sẽ biểu diễn trực tiếp tối nay.,แสดง,วงดนตรีจะแสดงสดคืนนี้,tampil,Band akan tampil langsung malam ini.
period,We studied the Victorian period in history class.,기간,역사 수업에서 빅토리아 시대를 공부했다.,時代,歴史の授業でビクトリア時代を勉強した。,时期,我们在历史课上学习了维多利亚时代。,período,Estudiamos el período victoriano en clase.,thời kỳ,Chúng tôi học thời kỳ Victoria trong lớp lịch sử.,ช่วงเวลา,เราเรียนยุควิกตอเรียนในชั้นเรียนประวัติศาสตร์,periode,Kami mempelajari periode Victoria di kelas sejarah.
permanent,She got a permanent job at the company.,영구적인,그녀는 회사에서 정규직을 얻었다.,永久の,彼女は会社で正社員の仕事を得た。,永久的,她在公司获得了一份永久工作。,permanente,Ella consiguió un trabajo permanente.,lâu dài,Cô ấy đã có việc làm lâu dài tại công ty.,ถาวร,เธอได้งานประจำที่บริษัท,tetap,Dia mendapat pekerjaan tetap di perusahaan.
permit,Smoking is not permitted in this area.,허가하다,이 구역에서는 흡연이 허가되지 않는다.,許可する,この区域では喫煙は許可されていない。,允许,此区域禁止吸烟。,permitir,No se permite fumar en esta área.,cho phép,Không được phép hút thuốc trong khu vực này.,อนุญาต,ไม่อนุญาตให้สูบบุหรี่ในบริเวณนี้,mengizinkan,Merokok tidak diizinkan di area ini.
personal,This is my personal opinion.,개인적인,이것은 나의 개인적인 의견이다.,個人的な,これは私の個人的な意見です。,个人的,这是我的个人意见。,personal,Esta es mi opinión personal.,cá nhân,Đây là ý kiến cá nhân của tôi.,ส่วนตัว,นี่คือความเห็นส่วนตัวของฉัน,pribadi,Ini adalah pendapat pribadi saya.
perspective,Try to see things from a different perspective.,관점,다른 관점에서 사물을 보세요.,視点,異なる視点から物事を見てみてください。,角度,试着从不同的角度看问题。,perspectiva,Intenta ver las cosas desde otra perspectiva.,góc nhìn,Hãy thử nhìn mọi thứ từ góc nhìn khác.,มุมมอง,ลองมองสิ่งต่างๆ จากมุมมองที่แตกต่าง,perspektif,Cobalah melihat dari perspektif yang berbeda.
persuade,She persuaded her friend to join the trip.,설득하다,그녀는 친구를 여행에 참가하도록 설득했다.,説得する,彼女は友人を旅行に参加するよう説得した。,说服,她说服了朋友参加旅行。,persuadir,Persuadió a su amiga para unirse al viaje.,thuyết phục,Cô ấy đã thuyết phục bạn tham gia chuyến đi.,โน้มน้าว,เธอโน้มน้าวเพื่อนให้ไปเที่ยวด้วย,membujuk,Dia membujuk temannya untuk bergabung.
phase,The project is in its final phase.,단계,프로젝트가 마지막 단계에 있다.,段階,プロジェクトは最終段階にある。,阶段,项目处于最后阶段。,fase,El proyecto está en su fase final.,giai đoạn,Dự án đang ở giai đoạn cuối.,ระยะ,โครงการอยู่ในระยะสุดท้าย,tahap,Proyek berada di tahap akhir.
physical,Physical exercise is good for your health.,신체적인,신체 운동은 건강에 좋다.,身体的な,身体的な運動は健康に良い。,身体的,体育锻炼有益健康。,físico,El ejercicio físico es bueno para la salud.,thể chất,Tập luyện thể chất tốt cho sức khỏe.,ทางกาย,การออกกำลังกายดีต่อสุขภาพ,fisik,Olahraga fisik baik untuk kesehatan.
plain,The instructions should be written in plain language.,평이한,지시사항은 평이한 언어로 작성되어야 한다.,分かりやすい,指示は分かりやすい言葉で書くべきだ。,简单的,说明应该用简单的语言书写。,sencillo,Las instrucciones deben estar escritas en lenguaje sencillo.,đơn giản,Hướng dẫn nên được viết bằng ngôn ngữ đơn giản.,เข้าใจง่าย,คำแนะนำควรเขียนด้วยภาษาที่เข้าใจง่าย,sederhana,Instruksi harus ditulis dalam bahasa sederhana.
pleasant,We had a pleasant evening together.,쾌적한,우리는 함께 즐거운 저녁을 보냈다.,楽しい,一緒に楽しい夜を過ごした。,愉快的,我们一起度过了愉快的夜晚。,agradable,Pasamos una agradable noche juntos.,dễ chịu,Chúng tôi đã có một buổi tối dễ chịu.,น่ารื่นรมย์,เรามีช่วงเย็นที่น่ารื่นรมย์ด้วยกัน,menyenangkan,Kami menghabiskan malam yang menyenangkan bersama.
plenty,There is plenty of food for everyone.,충분한,모두를 위한 음식이 충분히 있다.,たくさん,みんなに十分な食べ物がある。,充足的,有足够每个人吃的食物。,bastante,Hay comida de sobra para todos.,nhiều,Có rất nhiều thức ăn cho mọi người.,มากมาย,มีอาหารมากมายสำหรับทุกคน,banyak,Ada banyak makanan untuk semua orang.
poetry,She enjoys reading poetry.,시,그녀는 시 읽는 것을 즐긴다.,詩,彼女は詩を読むのを楽しんでいる。,诗歌,她喜欢读诗。,poesía,Ella disfruta leer poesía.,thơ,Cô ấy thích đọc thơ.,บทกวี,เธอชอบอ่านบทกวี,puisi,Dia menikmati membaca puisi.
policy,The school has a strict uniform policy.,정책,학교에는 엄격한 교복 정책이 있다.,方針,学校には厳しい制服の方針がある。,政策,学校有严格的校服政策。,política,La escuela tiene una política estricta de uniformes.,chính sách,Trường có chính sách đồng phục nghiêm ngặt.,นโยบาย,โรงเรียนมีนโยบายชุดนักเรียนที่เข้มงวด,kebijakan,Sekolah memiliki kebijakan seragam yang ketat.
polite,He is always polite to his elders.,예의 바른,그는 항상 어른들에게 예의 바르다.,丁寧な,彼はいつも年上の人に丁寧だ。,有礼貌的,他对长辈总是很有礼貌。,educado,Siempre es educado con sus mayores.,lịch sự,Anh ấy luôn lịch sự với người lớn tuổi.,สุภาพ,เขาสุภาพกับผู้อาวุโสเสมอ,sopan,Dia selalu sopan kepada orang yang lebih tua.
pollute,Factories pollute the air and water.,오염시키다,공장은 공기와 물을 오염시킨다.,汚染する,工場は空気と水を汚染する。,污染,工厂污染空气和水。,contaminar,Las fábricas contaminan el aire y el agua.,gây ô nhiễm,Các nhà máy gây ô nhiễm không khí và nước.,ทำให้เกิดมลพิษ,โรงงานทำให้เกิดมลพิษทางอากาศและน้ำ,mencemari,Pabrik mencemari udara dan air.
popular,This restaurant is very popular among locals.,인기 있는,이 식당은 지역 주민들에게 매우 인기가 있다.,人気のある,このレストランは地元の人に大人気だ。,受欢迎的,这家餐厅在当地人中很受欢迎。,popular,Este restaurante es muy popular entre los locales.,phổ biến,Nhà hàng này rất phổ biến với người địa phương.,เป็นที่นิยม,ร้านอาหารนี้เป็นที่นิยมในหมู่คนท้องถิ่น,populer,Restoran ini sangat populer di kalangan penduduk setempat.
population,The world population is over 8 billion.,인구,세계 인구는 80억 명이 넘는다.,人口,世界の人口は80億を超えている。,人口,世界人口超过80亿。,población,La población mundial supera los 8 mil millones.,dân số,Dân số thế giới hơn 8 tỷ.,ประชากร,ประชากรโลกมีมากกว่า 8 พันล้านคน,populasi,Populasi dunia lebih dari 8 miliar.
portion,She ate a small portion of rice.,부분,그녀는 작은 양의 밥을 먹었다.,一部分,彼女は少量のご飯を食べた。,部分,她吃了一小份米饭。,porción,Ella comió una porción pequeña de arroz.,phần,Cô ấy ăn một phần nhỏ cơm.,ส่วน,เธอกินข้าวส่วนเล็กๆ,porsi,Dia makan porsi kecil nasi.
position,She applied for the manager position.,위치; 직위,그녀는 매니저 직위에 지원했다.,職位,彼女はマネージャーの職位に応募した。,职位,她申请了经理职位。,posición,Ella solicitó el puesto de gerente.,vị trí,Cô ấy đã ứng tuyển vị trí quản lý.,ตำแหน่ง,เธอสมัครตำแหน่งผู้จัดการ,posisi,Dia melamar posisi manajer.
positive,Try to maintain a positive attitude.,긍정적인,긍정적인 태도를 유지하도록 노력하세요.,前向きな,前向きな態度を保ってください。,积极的,尽量保持积极的态度。,positivo,Intenta mantener una actitud positiva.,tích cực,Hãy cố duy trì thái độ tích cực.,เชิงบวก,พยายามรักษาทัศนคติเชิงบวก,positif,Cobalah untuk mempertahankan sikap positif.
possess,She possesses excellent leadership skills.,소유하다,그녀는 뛰어난 리더십 기술을 소유하고 있다.,持っている,彼女は優れたリーダーシップスキルを持っている。,拥有,她拥有出色的领导能力。,poseer,Ella posee excelentes habilidades de liderazgo.,sở hữu,Cô ấy sở hữu kỹ năng lãnh đạo xuất sắc.,มี,เธอมีทักษะความเป็นผู้นำที่ยอดเยี่ยม,memiliki,Dia memiliki keterampilan kepemimpinan yang sangat baik.
potential,She has the potential to become a great leader.,잠재력,그녀는 훌륭한 리더가 될 잠재력이 있다.,可能性,彼女は優れたリーダーになる可能性がある。,潜力,她有成为伟大领导者的潜力。,potencial,Ella tiene el potencial para ser una gran líder.,tiềm năng,Cô ấy có tiềm năng trở thành nhà lãnh đạo tài ba.,ศักยภาพ,เธอมีศักยภาพที่จะเป็นผู้นำที่ยอดเยี่ยม,potensi,Dia memiliki potensi menjadi pemimpin hebat.
poverty,Many families live in poverty.,빈곤,많은 가정이 빈곤 속에 살고 있다.,貧困,多くの家庭が貧困の中で暮らしている。,贫困,许多家庭生活在贫困中。,pobreza,Muchas familias viven en pobreza.,nghèo đói,Nhiều gia đình sống trong nghèo đói.,ความยากจน,หลายครอบครัวอาศัยอยู่ในความยากจน,kemiskinan,Banyak keluarga hidup dalam kemiskinan.
power,Knowledge gives you power.,힘,지식은 힘을 준다.,力,知識は力を与えてくれる。,力量,知识给你力量。,poder,El conocimiento te da poder.,sức mạnh,Kiến thức mang lại sức mạnh cho bạn.,พลัง,ความรู้ให้พลังแก่คุณ,kekuatan,Pengetahuan memberi Anda kekuatan.
practical,She gave us some practical advice.,실용적인,그녀가 실용적인 조언을 해줬다.,実用的な,彼女は実用的なアドバイスをくれた。,实用的,她给了我们一些实用的建议。,práctico,Ella nos dio consejos prácticos.,thực tế,Cô ấy cho chúng tôi lời khuyên thực tế.,ใช้ได้จริง,เธอให้คำแนะนำที่ใช้ได้จริง,praktis,Dia memberi kami nasihat yang praktis.
praise,The teacher praised the student for good work.,칭찬하다,선생님이 학생의 잘한 일을 칭찬했다.,褒める,先生は良い仕事をした生徒を褒めた。,表扬,老师表扬了学生的出色表现。,elogiar,El profesor elogió al estudiante por su buen trabajo.,khen ngợi,Giáo viên đã khen ngợi học sinh vì làm tốt.,ชมเชย,ครูชมเชยนักเรียนที่ทำได้ดี,memuji,Guru memuji siswa atas kerja bagusnya.
predict,Scientists predict a rise in temperature.,예측하다,과학자들은 기온 상승을 예측한다.,予測する,科学者は気温の上昇を予測している。,预测,科学家预测气温将上升。,predecir,Los científicos predicen un aumento de temperatura.,dự đoán,Các nhà khoa học dự đoán nhiệt độ sẽ tăng.,ทำนาย,นักวิทยาศาสตร์ทำนายว่าอุณหภูมิจะสูงขึ้น,memprediksi,Ilmuwan memprediksi kenaikan suhu.
prefer,I prefer tea to coffee.,선호하다,나는 커피보다 차를 선호한다.,好む,私はコーヒーより紅茶が好きだ。,更喜欢,我更喜欢茶而不是咖啡。,preferir,Prefiero el té al café.,thích hơn,Tôi thích trà hơn cà phê.,ชอบมากกว่า,ฉันชอบชามากกว่ากาแฟ,lebih suka,Saya lebih suka teh daripada kopi.
prepare,She prepared dinner for the family.,준비하다,그녀는 가족을 위해 저녁을 준비했다.,準備する,彼女は家族のために夕食を準備した。,准备,她为家人准备了晚餐。,preparar,Ella preparó la cena para la familia.,chuẩn bị,Cô ấy đã chuẩn bị bữa tối cho gia đình.,เตรียม,เธอเตรียมอาหารเย็นให้ครอบครัว,menyiapkan,Dia menyiapkan makan malam untuk keluarga.
present,He presented his research at the conference.,발표하다,그는 학회에서 연구를 발표했다.,発表する,彼は学会で研究を発表した。,展示,他在会议上展示了他的研究。,presentar,Él presentó su investigación en la conferencia.,trình bày,Anh ấy đã trình bày nghiên cứu tại hội nghị.,นำเสนอ,เขานำเสนอผลงานวิจัยในที่ประชุม,mempresentasikan,Dia mempresentasikan penelitiannya di konferensi.
