english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
solvability,The accountant confirmed the company's solvability despite recent financial challenges.,해결 가능성,회계사는 최근 재정적 어려움에도 불구하고 회사의 지급 능력을 확인했다.,解決可能性,会計士は最近の財務上の困難にもかかわらず会社の支払い能力を確認した。,可解性,会计师确认尽管最近面临财务挑战，公司仍具有偿付能力。,"solitario, único, que actúa solo",Un solitario denunciante sacó a la luz todo el esquema de fraude.,khả năng giải quyết,Kế toán viên xác nhận khả năng thanh toán của công ty bất chấp những thách thức tài chính gần đây.,ความสามารถในการละลาย,นักบัญชียืนยันความสามารถในการแก้ไขของบริษัท แม้จะมีความท้าทายทางการเงินเมื่อเร็วๆ นี้,solvabilitas,Akuntan mengkonfirmasi solvabilitas perusahaan meskipun ada tantangan keuangan baru-baru ini.
somber,The meeting took on a somber tone after the layoff announcement.,우울한,해고 발표 후 회의는 침울한 분위기를 띠었다.,暗い,リストラ発表後、会議は沈痛な雰囲気になった。,阴郁的,裁员公告后，会议气氛变得沉重。,"solvencia, capacidad de pago",El contador confirmó la solvencia de la empresa a pesar de los recientes retos financieros.,ảm đạm,Lập trường ảm đạm được các cơ quan quản lý áp dụng đã khiến toàn bộ khu vực tài chính mất cảnh giác.,อึมครึม,ท่าทางอึมครึมที่หน่วยงานกำกับดูแลนำมาใช้ทำให้ภาคการเงินทั้งหมดเกิดความตื่นตัว,muram,Sikap suram yang diambil oleh regulator membuat seluruh sektor keuangan lengah.
sophisticate,The firm aims to sophisticate its data analytics capabilities this year.,정교하게 하다,회사는 올해 데이터 분석 역량을 고도화하는 것을 목표로 한다.,洗練させる,会社は今年データ分析能力を高度化することを目指している。,使复杂化,公司今年的目标是提升其数据分析能力。,"sombrío, triste, grave",La reunión tomó un tono sombrío tras el anuncio de los despidos.,tinh tế,Công ty đặt mục tiêu nâng cao khả năng phân tích dữ liệu của mình trong năm nay.,ซับซ้อน,บริษัทตั้งเป้าที่จะเพิ่มขีดความสามารถด้านการวิเคราะห์ข้อมูลให้มีความซับซ้อนในปีนี้,canggih,Perusahaan ini bertujuan untuk meningkatkan kemampuan analisis datanya tahun ini.
sovereignty,National sovereignty concerns may affect cross-border data sharing agreements.,주권,국가 주권 문제가 국경 간 데이터 공유 협정에 영향을 미칠 수 있다.,主権,国家主権の懸念が国境を越えたデータ共有協定に影響を与える可能性がある。,主权,国家主权问题可能影响跨境数据共享协议。,"sofisticar, hacer más avanzado y refinado",La firma aspira a sofisticar sus capacidades de análisis de datos este año.,chủ quyền,Những lo ngại về chủ quyền quốc gia có thể ảnh hưởng đến các thỏa thuận chia sẻ dữ liệu xuyên biên giới.,อธิปไตย,ข้อกังวลด้านอธิปไตยของประเทศอาจส่งผลต่อข้อตกลงการแบ่งปันข้อมูลข้ามพรมแดน,kedaulatan,Kekhawatiran terhadap kedaulatan nasional dapat mempengaruhi perjanjian berbagi data lintas batas.
specious,The vendor's specious claims about product performance were quickly disproven.,그럴듯한,공급업체의 그럴듯하지만 거짓된 제품 성능 주장이 빠르게 반증되었다.,もっともらしい,ベンダーの製品性能に関するもっともらしいが虚偽の主張はすぐに反証された。,似是而非的,供应商关于产品性能的似是而非的说法很快被推翻。,"soberanía, poder supremo del Estado",Las preocupaciones de soberanía nacional pueden afectar los acuerdos de intercambio de datos transfronterizos.,giả tạo,Các nhà đầu tư rất ấn tượng với chiến lược đặc biệt được nêu trong báo cáo thường niên.,กว้างขวาง,นักลงทุนรู้สึกประทับใจกับกลยุทธ์อันกว้างขวางที่ระบุไว้ในรายงานประจำปี,bermuka dua,Investor terkesan dengan strategi bagus yang diuraikan dalam laporan tahunan.
spillover,The economic crisis had significant spillover effects on neighboring countries.,파급 효과,경제 위기는 인접 국가들에 상당한 파급 효과를 미쳤다.,波及効果,経済危機は周辺国に大きな波及効果をもたらした。,溢出效应,经济危机对邻国产生了显著的溢出效应。,"especioso, aparentemente válido pero erróneo",Las especiosas afirmaciones del proveedor sobre el rendimiento del producto fueron rápidamente refutadas.,sự lan tỏa,Cuộc khủng hoảng kinh tế đã có tác động lan tỏa đáng kể tới các nước láng giềng.,การรั่วไหล,วิกฤตเศรษฐกิจส่งผลกระทบอย่างล้นหลามต่อประเทศเพื่อนบ้าน,kelebihan,Krisis ekonomi ini mempunyai dampak limpahan (spillover effect) yang signifikan terhadap negara-negara tetangga.
stalemate,Negotiations reached a stalemate when neither side would make concessions.,교착 상태,어느 쪽도 양보하지 않자 협상은 교착 상태에 빠졌다.,膠着状態,どちらも譲歩しなかったため交渉は膠着状態に陥った。,僵局,双方都不愿让步，谈判陷入了僵局。,"efecto contagio, impacto colateral",La crisis económica tuvo importantes efectos contagio en los países vecinos.,bế tắc,Các nhà nghiên cứu học thuật đã nghiên cứu sự bế tắc và ảnh hưởng của nó đối với quá trình ra quyết định của tổ chức.,ทางตัน,นักวิจัยทางวิชาการได้ศึกษาทางตันและผลกระทบต่อกระบวนการตัดสินใจขององค์กร,jalan buntu,Peneliti akademis mempelajari kebuntuan dan dampaknya terhadap proses pengambilan keputusan organisasi.
stanch,The CFO took immediate action to stanch the flow of financial losses.,억제하다,CFO는 재정적 손실의 흐름을 막기 위해 즉각 조치를 취했다.,止める,CFOは財務損失の流出を食い止めるため即座に対策を講じた。,止住,首席财务官立即采取行动止住了财务损失的流失。,"punto muerto, empate, impasse",Las negociaciones llegaron a un punto muerto cuando ninguna de las partes cedió.,cầm máu,Giám đốc tài chính đã hành động ngay lập tức để ngăn chặn dòng tổn thất tài chính.,ห้ามเลือด,CFO ดำเนินการทันทีเพื่อหยุดยั้งการสูญเสียทางการเงิน,menghentikan,CFO segera mengambil tindakan untuk menghentikan aliran kerugian finansial.
standstill,Production came to a standstill when the factory workers went on strike.,정지,공장 노동자들이 파업에 돌입하면서 생산이 중단되었다.,停止,工場労働者がストライキに入り、生産が停止した。,停滞,工厂工人罢工后，生产陷入了停滞。,"detener, contener, frenar",El director financiero tomó medidas inmediatas para detener el flujo de pérdidas financieras.,sự bế tắc,Việc sản xuất bị đình trệ khi công nhân nhà máy đình công.,หยุดนิ่ง,การผลิตต้องหยุดนิ่งเมื่อคนงานในโรงงานหยุดงานประท้วง,terhenti,Produksi terhenti ketika para pekerja pabrik melakukan pemogokan.
statesmanship,The CEO displayed remarkable statesmanship during the merger negotiations.,정치적 수완,CEO는 합병 협상에서 뛰어난 지도력을 보여주었다.,政治手腕,CEOは合併交渉で卓越した指導力を発揮した。,政治才能,首席执行官在合并谈判中展现了卓越的领导才能。,"paralización, interrupción total",La producción llegó a una paralización cuando los trabajadores de la fábrica se declararon en huelga.,tài quản trị,Giám đốc điều hành đã thể hiện tài năng quản lý đáng chú ý trong các cuộc đàm phán sáp nhập.,รัฐบุรุษ,ซีอีโอแสดงความเป็นรัฐบุรุษที่น่าทึ่งในระหว่างการเจรจาควบรวมกิจการ,kenegarawanan,CEO menunjukkan kenegarawanan yang luar biasa selama negosiasi merger.
sterilize,The hospital uses advanced equipment to sterilize all surgical instruments.,살균하다,병원은 모든 수술 기구를 소독하기 위해 첨단 장비를 사용한다.,殺菌する,病院はすべての手術器具を滅菌するため最新の設備を使用している。,消毒,医院使用先进设备对所有手术器械进行灭菌。,"habilidad política, arte de gobernar",El director ejecutivo demostró una notable habilidad política durante las negociaciones de fusión.,khử trùng,Bệnh viện sử dụng các thiết bị tiên tiến để khử trùng tất cả các dụng cụ phẫu thuật.,ฆ่าเชื้อ,โรงพยาบาลใช้อุปกรณ์ที่ทันสมัยในการฆ่าเชื้อเครื่องมือผ่าตัดทั้งหมด,mensterilkan,Rumah sakit menggunakan peralatan canggih untuk mensterilkan semua instrumen bedah.
stigmatize,The company policy ensures that employees are not stigmatize d for reporting.,낙인찍다,회사 정책은 직원이 신고로 인해 낙인찍히지 않도록 보장한다.,汚名を着せる,会社の方針は通報した従業員が汚名を着せられないことを保証する。,污名化,公司政策确保员工不会因举报而被污名化。,"esterilizar, eliminar gérmenes",El hospital utiliza equipos avanzados para esterilizar todos los instrumentos quirúrgicos.,kỳ thị,CEO hứa sẽ bêu xấu các quy trình kém hiệu quả trong đợt đánh giá hàng quý.,ตีตรา,ซีอีโอสัญญาว่าจะตีตรากระบวนการที่ไม่มีประสิทธิภาพในระหว่างการทบทวนรายไตรมาส,menstigmatisasi,CEO berjanji untuk menstigmatisasi proses yang tidak efisien selama tinjauan triwulanan.
stipendiary,The stipendiary magistrate handled the commercial dispute in the local court.,급여를 받는,유급 치안판사가 지방 법원에서 상사 분쟁을 처리했다.,給与制の,有給の治安判事が地方裁判所で商事紛争を処理した。,有薪的,带薪地方法官在当地法院处理了这起商业纠纷。,"estigmatizar, marcar negativamente",La política de la empresa garantiza que los empleados no sean estigmatizados por denunciar irregularidades.,tiền cấp dưỡng,Thẩm phán phụ trách giải quyết tranh chấp thương mại tại tòa án địa phương.,ค่าจ้าง,ผู้พิพากษาฝ่ายกำหนดค่าตอบแทนเป็นผู้ดูแลข้อพิพาททางการค้าในศาลท้องถิ่น,orang gaji,Hakim gaji menangani perselisihan komersial di pengadilan setempat.
stoppage,A work stoppage at the port delayed shipments for two weeks.,중지,항구의 작업 중단으로 화물이 2주간 지연되었다.,停止,港での作業停止により2週間出荷が遅延した。,停工,港口的停工导致货物延迟了两周。,"estipendario, asalariado, que cobra un sueldo fijo",El magistrado estipendario tramitó el litigio comercial en el juzgado local.,sự dừng lại,Việc ngừng hoạt động tại cảng đã làm trì hoãn các chuyến hàng trong hai tuần.,การหยุด,การหยุดงานที่ท่าเรือทำให้การขนส่งล่าช้าไปสองสัปดาห์,penghentian,Penghentian pekerjaan di pelabuhan menunda pengiriman selama dua minggu.
stratification,Social stratification can influence consumer purchasing behavior and brand loyalty.,계층화,사회적 계층화가 소비자 구매 행동과 브랜드 충성도에 영향을 줄 수 있다.,階層化,社会的階層化は消費者の購買行動とブランドロイヤルティに影響を与えうる。,分层,社会分层会影响消费者的购买行为和品牌忠诚度。,"paro laboral, cese de actividades",Un paro laboral en el puerto retrasó los envíos durante dos semanas.,sự phân tầng,Sự phân tầng xã hội có thể ảnh hưởng đến hành vi mua hàng của người tiêu dùng và lòng trung thành với thương hiệu.,การแบ่งชั้น,การแบ่งชั้นทางสังคมสามารถมีอิทธิพลต่อพฤติกรรมการซื้อของผู้บริโภคและความภักดีต่อแบรนด์,stratifikasi,Stratifikasi sosial dapat mempengaruhi perilaku pembelian konsumen dan loyalitas merek.
stringency,The stringency of the new lending criteria reduced loan approvals significantly.,엄격,새 대출 기준의 엄격성으로 대출 승인이 크게 감소했다.,厳格,新しい融資基準の厳格さにより融資承認が大幅に減少した。,紧缩,新贷款标准的严格程度大大减少了贷款审批。,"estratificación social, división en capas o niveles",La estratificación social puede influir en el comportamiento de compra de los consumidores y la lealtad a la marca.,sự nghiêm ngặt,Sự nghiêm ngặt của các tiêu chí cho vay mới làm giảm đáng kể việc phê duyệt khoản vay.,ความเข้มงวด,ความเข้มงวดของเกณฑ์การให้กู้ยืมใหม่ทำให้การอนุมัติสินเชื่อลดลงอย่างมาก,keketatan,Ketatnya kriteria pinjaman baru mengurangi persetujuan pinjaman secara signifikan.
stultify,Excessive bureaucracy can stultify innovation and slow business growth.,무효화하다,과도한 관료주의는 혁신을 저해하고 사업 성장을 둔화시킬 수 있다.,無効にする,過度な官僚主義はイノベーションを阻害しビジネスの成長を遅らせる。,使无效,过度的官僚主义会扼杀创新并减缓业务增长。,"rigor, severidad, exigencia estricta",El rigor de los nuevos criterios de préstamo redujo significativamente las aprobaciones de crédito.,làm mất mặt,Bộ máy quan liêu quá mức có thể cản trở sự đổi mới và làm chậm tăng trưởng kinh doanh.,ทำให้ดูโง่เขลา,ระบบราชการที่มากเกินไปอาจทำให้นวัตกรรมดูสวยงามและทำให้ธุรกิจเติบโตช้าลง,mematikan semangat,Birokrasi yang berlebihan dapat menghambat inovasi dan memperlambat pertumbuhan bisnis.
subcommittee,The finance subcommittee reviewed the proposed annual budget in detail.,소위원회,재무 소위원회가 제안된 연간 예산을 상세히 검토했다.,小委員会,財務小委員会が提案された年間予算を詳細に検討した。,小组委员会,财务小组委员会详细审查了拟议的年度预算。,"obstaculizar, entorpecer, paralizar",La burocracia excesiva puede obstaculizar la innovación y ralentizar el crecimiento empresarial.,tiểu ban,Tiểu ban tài chính đã xem xét chi tiết dự toán ngân sách hàng năm được đề xuất.,อนุกรรมการ,คณะอนุกรรมการการเงินได้ทบทวนงบประมาณประจำปีที่เสนอโดยละเอียด,subkomite,Subkomite keuangan mengkaji usulan anggaran tahunan secara rinci.
subjugate,Monopolies can subjugate smaller competitors through aggressive pricing strategies.,정복하다,독점 기업은 공격적 가격 전략으로 소규모 경쟁업체를 종속시킬 수 있다.,征服する,独占企業は攻撃的な価格戦略で小規模な競合他社を従属させることがある。,征服,垄断企业可以通过激进的定价策略压制较小的竞争对手。,"subcomité, grupo de trabajo",El subcomité de finanzas revisó en detalle el presupuesto anual propuesto.,khuất phục,Các thành viên Hội đồng nhất trí biểu quyết thông qua nghị quyết do hội đồng tư vấn đề xuất.,ปราบปราม,สมาชิกคณะกรรมการมีมติเป็นเอกฉันท์ให้ปราบปรามมติที่เสนอโดยสภาที่ปรึกษา,menundukkan,Anggota dewan dengan suara bulat memilih untuk menundukkan resolusi yang diusulkan oleh dewan penasehat.
sublease,The tenant signed a sublease agreement with the new occupant.,전대,임차인이 새 입주자와 전대차 계약을 체결했다.,又貸し,テナントが新しい入居者とサブリース契約を締結した。,转租,租户与新入住者签订了转租协议。,"subyugar, dominar, someter",Los monopolios pueden subyugar a los competidores más pequeños mediante estrategias de precios agresivos.,cho thuê lại,Người thuê nhà đã ký hợp đồng cho thuê lại với người ở mới.,เช่าช่วง,ผู้เช่าลงนามในสัญญาเช่าช่วงกับผู้เช่ารายใหม่,menyewakan lagi,Penyewa menandatangani perjanjian menyewakan dengan penghuni baru.
subordination,The subordination agreement gave priority to the senior lender's claims.,종속,후순위 합의서는 선순위 대출자의 청구에 우선권을 부여했다.,従属,劣後合意書は上位貸し手の請求に優先権を与えた。,从属,从属协议赋予高级贷方的索赔优先权。,"subarrendar, traspasar un alquiler",El inquilino firmó un contrato de subarriendo con el nuevo ocupante.,sự phụ thuộc,Thỏa thuận cấp dưới ưu tiên cho các yêu cầu của người cho vay cấp cao.,การอยู่ใต้บังคับบัญชา,ข้อตกลงการอยู่ใต้บังคับบัญชาให้ความสำคัญกับการเรียกร้องของผู้ให้กู้อาวุโส,subordinasi,Perjanjian subordinasi memberikan prioritas pada klaim pemberi pinjaman senior.
subprime,The subprime mortgage crisis of 2008 triggered a global financial meltdown.,서브프라임,2008년 서브프라임 모기지 위기는 글로벌 금융 붕괴를 촉발했다.,サブプライム,2008年のサブプライムローン危機は世界的な金融崩壊を引き起こした。,次级,2008年的次贷危机引发了全球金融崩溃。,"subordinación, jerarquía de créditos",El acuerdo de subordinación otorgó prioridad a las reclamaciones del prestamista principal.,dưới chuẩn,Cuộc khủng hoảng thế chấp dưới chuẩn năm 2008 đã gây ra cuộc khủng hoảng tài chính toàn cầu.,ซับไพรม์,วิกฤตสินเชื่อซับไพรม์ในปี 2551 ก่อให้เกิดการล่มสลายทางการเงินทั่วโลก,sekunder,Krisis subprime mortgage pada tahun 2008 memicu krisis keuangan global.
substantiation,The claim requires further substantiation before the insurance company approves payment.,입증,보험회사가 지급을 승인하기 전에 청구에 대한 추가 입증이 필요하다.,立証,保険会社が支払いを承認する前に、請求にはさらなる実証が必要だ。,证实,在保险公司批准付款之前，索赔需要进一步的证实。,"subprime, de alto riesgo crediticio",La crisis hipotecaria subprime de 2008 desencadenó un colapso financiero global.,sự chứng minh,Yêu cầu bồi thường yêu cầu chứng minh thêm trước khi công ty bảo hiểm chấp thuận thanh toán.,การพิสูจน์,การเรียกร้องต้องมีการพิสูจน์เพิ่มเติมก่อนที่บริษัทประกันภัยจะอนุมัติการชำระเงิน,bukti,Klaim tersebut memerlukan pembuktian lebih lanjut sebelum perusahaan asuransi menyetujui pembayaran.
subterfuge,The competitor used subterfuge to obtain confidential pricing information.,구실,경쟁사가 기밀 가격 정보를 얻기 위해 속임수를 사용했다.,口実,競合他社は機密の価格情報を入手するため策略を用いた。,诡计,竞争对手使用诡计获取了机密定价信息。,"sustanciación, demostración con pruebas",La reclamación requiere mayor sustanciación antes de que la compañía de seguros apruebe el pago.,sự lẩn tránh,Việc che giấu hoàn toàn tình huống này đòi hỏi sự can thiệp ngay lập tức từ ban lãnh đạo điều hành.,อุบาย,กลอุบายที่แท้จริงของสถานการณ์เรียกร้องให้มีการแทรกแซงโดยทันทีจากผู้นำผู้บริหาร,akal-akalan,Situasi yang dibuat-buat ini memerlukan intervensi segera dari pimpinan eksekutif.
succinct,The executive summary should be succinct and limited to two pages.,간결한,경영 요약서는 간결하며 두 페이지로 제한되어야 한다.,簡潔な,エグゼクティブサマリーは簡潔で2ページに収めるべきだ。,简洁的,执行摘要应简洁明了，限制在两页以内。,"subterfugio, engaño, ardid",El competidor utilizó un subterfugio para obtener información confidencial sobre precios.,ngắn gọn,Các quy định ngắn gọn về thương mại quốc tế đặt ra thách thức cho các doanh nghiệp xuất khẩu nhỏ.,รวบรัด,กฎระเบียบที่รัดกุมเกี่ยวกับการค้าระหว่างประเทศก่อให้เกิดความท้าทายสำหรับธุรกิจส่งออกขนาดเล็ก,ringkas,Peraturan singkat yang mengatur perdagangan internasional menimbulkan tantangan bagi usaha ekspor kecil.
suffrage,Universal suffrage is a fundamental principle of democratic governance.,참정권,보통 선거권은 민주적 거버넌스의 기본 원칙이다.,参政権,普通選挙権は民主的統治の基本原則だ。,选举权,普选权是民主治理的基本原则。,"sucinto, breve, conciso",El resumen ejecutivo debe ser sucinto y limitado a dos páginas.,quyền bầu cử,Hiểu được quyền bầu cử của các quy định thương mại quốc tế là điều cần thiết đối với các cán bộ tuân thủ.,อธิษฐาน,การทำความเข้าใจการอธิษฐานตามกฎระเบียบการค้าระหว่างประเทศถือเป็นสิ่งสำคัญสำหรับเจ้าหน้าที่กำกับดูแลการปฏิบัติตามกฎระเบียบ,hak pilih,Memahami hak pilih dalam peraturan perdagangan internasional sangat penting bagi petugas kepatuhan.
summation,The lawyer delivered a compelling summation of the evidence at trial.,합계,변호사는 재판에서 증거에 대한 설득력 있는 요약 진술을 했다.,合計,弁護士は裁判で証拠の説得力のある総括陳述を行った。,总结,律师在审判中对证据进行了有力的总结陈述。,"sufragio, derecho a votar",El sufragio universal es un principio fundamental del gobierno democrático.,sự tính tổng,Luật sư đã đưa ra bản tóm tắt thuyết phục về các bằng chứng tại phiên tòa.,ผลรวม,ทนายความได้สรุปพยานหลักฐานที่น่าสนใจในการพิจารณาคดี,penjumlahan,Pengacara menyampaikan ringkasan bukti yang meyakinkan di persidangan.
summon,The board can summon any officer to appear and testify at hearings.,소환하다,이사회는 모든 임원에게 청문회에 출석하여 증언하도록 소환할 수 있다.,召喚する,取締役会はすべての役員を聴聞会に出席させ証言を求めることができる。,传唤,董事会可以传唤任何高管出席听证会并作证。,"sumación, resumen final en un juicio",El abogado presentó una convincente sumación de las pruebas en el juicio.,triệu tập,Hội đồng có thể triệu tập bất kỳ viên chức nào đến trình diện và làm chứng tại các phiên điều trần.,เรียก,คณะกรรมการสามารถเรียกเจ้าหน้าที่มาปรากฏตัวและให้การเป็นพยานในการพิจารณาคดีได้,memanggil,Dewan dapat memanggil petugas mana pun untuk hadir dan bersaksi di sidang.
sunder,The disagreement threaten ed to sunder the long-standing business partnership.,분리하다,의견 불일치가 오랜 비즈니스 파트너십을 단절시킬 위협이 되었다.,分離する,意見の不一致が長年のビジネスパートナーシップを断ち切る脅威となった。,分离,分歧可能会切断长期的商业伙伴关系。,"convocar, citar, llamar a comparecer",La junta puede convocar a cualquier funcionario para comparecer y testificar en las audiencias.,chia ra,Sự bất đồng có nguy cơ làm rạn nứt mối quan hệ hợp tác kinh doanh lâu dài.,แตกสลาย,ความขัดแย้งดังกล่าวขู่ว่าจะทำลายความร่วมมือทางธุรกิจที่มีมายาวนาน,memisahkan,Ketidaksepakatan ini mengancam perpecahan kemitraan bisnis yang telah lama terjalin.
superfluous,The consultant recommended eliminating superfluous steps in the approval process.,과잉의,컨설턴트는 승인 절차에서 불필요한 단계를 제거할 것을 권고했다.,余分な,コンサルタントは承認プロセスの不必要なステップの排除を推奨した。,多余的,顾问建议消除审批流程中多余的步骤。,"separar, dividir, escindir",El desacuerdo amenazó con separar la duradera asociación comercial.,thừa thãi,Các điều kiện dư thừa trên thị trường lao động đã thúc đẩy việc đánh giá lại các phương thức tuyển dụng.,ฟุ่มเฟือย,เงื่อนไขที่ไม่จำเป็นในตลาดแรงงานกระตุ้นให้เกิดการประเมินแนวทางปฏิบัติในการจ้างงานใหม่,berlebihan,Kondisi yang berlebihan di pasar tenaga kerja mendorong penilaian ulang terhadap praktik perekrutan.
supersession,The supersession of outdated regulations allowed for more efficient operations.,대체,구식 규정의 대체로 더 효율적인 운영이 가능해졌다.,代替,旧式の規制の廃止により、より効率的な運営が可能になった。,取代,废除过时法规使更高效的运营成为可能。,"superfluo, innecesario, sobrante",El consultor recomendó eliminar los pasos superfluos del proceso de aprobación.,phiên thay thế,Việc thay thế các quy định lỗi thời cho phép hoạt động hiệu quả hơn.,การแทนที่,การแทนที่กฎระเบียบที่ล้าสมัยทำให้การดำเนินงานมีประสิทธิภาพมากขึ้น,supersesi,Penggantian peraturan yang sudah ketinggalan zaman memungkinkan operasi yang lebih efisien.
supplant,Digital payments are beginning to supplant traditional cash transactions.,대체하다,디지털 결제가 전통적인 현금 거래를 대체하기 시작하고 있다.,取って代わる,デジタル決済が従来の現金取引に取って代わり始めている。,取代,数字支付正在开始取代传统的现金交易。,"sustitución, reemplazo de lo antiguo",La sustitución de regulaciones obsoletas permitió operaciones más eficientes.,thay thế,Các nhà phân tích khuyến nghị công ty nên thay thế quan điểm bảo thủ về việc mở rộng.,ทดแทน,นักวิเคราะห์แนะนำให้บริษัทแทนที่จุดยืนอนุรักษ์นิยมในการขยายธุรกิจ,menggantikan,Analis merekomendasikan agar perusahaan tersebut mengganti sikap konservatifnya terhadap ekspansi.
supposition,The investment was based on the supposition that interest rates would drop.,가정,투자는 금리가 하락할 것이라는 가정에 기반했다.,仮定,投資は金利が低下するという仮定に基づいていた。,假设,投资基于利率将下降的假设。,"suplantar, desplazar, reemplazar",Los pagos digitales están comenzando a suplantar las transacciones en efectivo tradicionales.,sự giả định,Việc đầu tư dựa trên giả định rằng lãi suất sẽ giảm.,สมมุติ,การลงทุนเป็นไปตามสมมติฐานว่าอัตราดอกเบี้ยจะลดลง,anggapan,Investasi tersebut didasarkan pada anggapan bahwa suku bunga akan turun.
surmise,Analysts surmise that the company will announce a stock buyback program.,추측하다,분석가들은 회사가 자사주 매입 프로그램을 발표할 것으로 추측한다.,推測する,アナリストは会社が自社株買いプログラムを発表すると推測している。,推测,分析师推测公司将宣布股票回购计划。,"suposición, hipótesis, supuesto",La inversión se basó en la suposición de que las tasas de interés bajarían.,phỏng đoán,Bộ phận nhân sự đã cố gắng phỏng đoán sự chênh lệch về tiền lương thông qua kiểm toán lương thưởng.,คาดเดา,แผนกทรัพยากรบุคคลพยายามคาดเดาความแตกต่างของค่าจ้างผ่านการตรวจสอบค่าตอบแทน,menduga,Departemen sumber daya manusia berupaya menduga disparitas upah melalui audit kompensasi.
surety,The contractor provided a surety bond to guarantee completion of the project.,보증인,계약자는 프로젝트 완료를 보증하기 위해 이행 보증 채권을 제공했다.,保証人,請負業者はプロジェクトの完了を保証するため保証債券を提供した。,担保人,承包商提供了保证金以确保项目的完成。,"conjeturar, suponer, dar por sentado",Los analistas conjeturan que la empresa anunciará un programa de recompra de acciones.,sự bảo đảm,Nhà thầu đã cung cấp một trái phiếu đảm bảo để đảm bảo hoàn thành dự án.,ผู้ค้ำประกัน,ผู้รับเหมาได้วางหลักประกันเพื่อรับประกันความสมบูรณ์ของโครงการ,jaminan,Kontraktor memberikan surety bond untuk menjamin penyelesaian proyek.
susceptible,Small businesses are particularly susceptible to changes in consumer spending.,영향을 받기 쉬운,중소기업은 소비자 지출 변화에 특히 취약하다.,影響を受けやすい,中小企業は消費者支出の変化に特に影響を受けやすい。,易受影响的,小企业特别容易受到消费者支出变化的影响。,"fianza, garantía, garante",El contratista proporcionó una fianza para garantizar la finalización del proyecto.,dễ bị tổn thương,Một khung đánh giá nhạy cảm đã được phát triển để đo lường các số liệu hiệu suất tổ chức dài hạn.,อ่อนแอ,กรอบการประเมินที่อ่อนไหวได้รับการพัฒนาเพื่อวัดตัวชี้วัดประสิทธิภาพขององค์กรในระยะยาว,rentan,Kerangka evaluasi yang rentan dikembangkan untuk mengukur metrik kinerja organisasi jangka panjang.
sustenance,Government subsidies provided financial sustenance to struggling rural businesses.,생계,정부 보조금이 어려움에 처한 농촌 기업에 재정적 생계를 제공했다.,生計,政府の補助金が苦境にある農村企業に財政的な支えを提供した。,生计,政府补贴为陷入困境的农村企业提供了财务支持。,"susceptible, vulnerable, propenso",Las pequeñas empresas son particularmente susceptibles a los cambios en el gasto de los consumidores.,nguồn dinh dưỡng,Nguồn thực phẩm được phát hiện trong quá trình kiểm toán đã đặt ra câu hỏi về tính hiệu quả của kiểm soát nội bộ.,การยังชีพ,การยังชีพที่ถูกเปิดเผยในระหว่างการตรวจสอบทำให้เกิดคำถามเกี่ยวกับประสิทธิผลของการควบคุมภายใน,rezeki,Rezeki yang ditemukan selama audit menimbulkan pertanyaan tentang efektivitas pengendalian internal.
swindle,The investment advisor was convicted of attempting to swindle elderly clients.,사기,투자 자문가가 노인 고객을 사취하려 한 혐의로 유죄 판결을 받았다.,詐欺,投資アドバイザーは高齢の顧客を騙そうとした罪で有罪判決を受けた。,诈骗,投资顾问因企图诈骗老年客户而被定罪。,"sustento, apoyo vital, manutención",Los subsidios gubernamentales proporcionaron sustento financiero a las empresas rurales en apuros.,lừa đảo,Cố vấn đầu tư bị kết tội cố gắng lừa đảo khách hàng lớn tuổi.,โกง,ที่ปรึกษาการลงทุนถูกตัดสินว่ามีความผิดฐานพยายามฉ้อโกงลูกค้าสูงอายุ,menipu,Penasihat investasi tersebut dihukum karena mencoba menipu klien lanjut usia.
symbiotic,The two companies developed a symbiotic relationship that benefited both parties.,공생적인,두 회사는 양측 모두에게 이익이 되는 공생 관계를 발전시켰다.,共生的な,両社は双方に利益をもたらす共生関係を構築した。,共生的,两家公司发展了互利共生的关系。,"estafar, defraudar, timar",El asesor de inversiones fue condenado por intentar estafar a clientes de edad avanzada.,cộng sinh,Hai công ty đã phát triển mối quan hệ cộng sinh mang lại lợi ích cho cả hai bên.,ทางชีวภาพ,ทั้งสองบริษัทได้พัฒนาความสัมพันธ์ทางชีวภาพซึ่งเป็นประโยชน์ต่อทั้งสองฝ่าย,simbiotik,Kedua perusahaan mengembangkan hubungan simbiosis yang menguntungkan kedua belah pihak.
