english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
portray,The film portrays life in the 1920s.,묘사하다,그 영화는 1920년대의 삶을 묘사한다.,描く,その映画は1920年代の生活を描いている。,描绘,这部电影描绘了1920年代的生活。,retratar,La película retrata la vida en los años 20.,miêu tả,Bộ phim miêu tả cuộc sống những năm 1920.,พรรณนา,ภาพยนตร์พรรณนาชีวิตในทศวรรษ 1920,menggambarkan,Film ini menggambarkan kehidupan di tahun 1920-an.
postpone,The meeting was postponed until Friday.,연기하다,회의가 금요일로 연기되었다.,延期する,会議は金曜日に延期された。,推迟,会议被推迟到星期五。,posponer,La reunión se pospuso hasta el viernes.,hoãn,Cuộc họp đã được hoãn đến thứ Sáu.,เลื่อน,การประชุมถูกเลื่อนไปวันศุกร์,menunda,Rapat ditunda hingga hari Jumat.
pray,They pray together every morning.,기도하다,그들은 매일 아침 함께 기도한다.,祈る,彼らは毎朝一緒に祈る。,祈祷,他们每天早上一起祈祷。,rezar,Rezan juntos todas las mañanas.,cầu nguyện,Họ cầu nguyện cùng nhau mỗi sáng.,สวดมนต์,พวกเขาสวดมนต์ร่วมกันทุกเช้า,berdoa,Mereka berdoa bersama setiap pagi.
prejudice,We must fight against racial prejudice.,편견,우리는 인종적 편견에 맞서 싸워야 한다.,偏見,我々は人種的偏見と戦わなければならない。,偏见,我们必须反对种族偏见。,prejuicio,Debemos luchar contra el prejuicio racial.,thành kiến,Chúng ta phải chống lại thành kiến chủng tộc.,อคติ,เราต้องต่อสู้กับอคติทางเชื้อชาติ,prasangka,Kita harus melawan prasangka rasial.
premise,The argument is based on a false premise.,전제,그 주장은 잘못된 전제에 기반하고 있다.,前提,その議論は誤った前提に基づいている。,前提,这个论点基于一个错误的前提。,premisa,El argumento se basa en una premisa falsa.,tiền đề,Lập luận dựa trên một tiền đề sai.,สมมติฐาน,ข้อโต้แย้งตั้งอยู่บนสมมติฐานที่ผิด,premis,Argumen itu didasarkan pada premis yang salah.
prescription,The doctor gave her a prescription.,처방전,의사가 그녀에게 처방전을 주었다.,処方箋,医者は彼女に処方箋を出した。,处方,医生给了她一张处方。,receta,El doctor le dio una receta.,đơn thuốc,Bác sĩ đã cho cô ấy một đơn thuốc.,ใบสั่งยา,หมอให้ใบสั่งยาเธอ,resep,Dokter memberinya resep.
preserve,We must preserve our cultural heritage.,보존하다,우리는 문화유산을 보존해야 한다.,保存する,私たちは文化遺産を保存しなければならない。,保护,我们必须保护我们的文化遗产。,preservar,Debemos preservar nuestro patrimonio cultural.,bảo tồn,Chúng ta phải bảo tồn di sản văn hóa.,อนุรักษ์,เราต้องอนุรักษ์มรดกทางวัฒนธรรม,melestarikan,Kita harus melestarikan warisan budaya kita.
preside,She presides over the committee meetings.,주재하다,그녀는 위원회 회의를 주재한다.,議長を務める,彼女は委員会の会議の議長を務める。,主持,她主持委员会会议。,presidir,Ella preside las reuniones del comité.,chủ trì,Cô ấy chủ trì các cuộc họp ủy ban.,เป็นประธาน,เธอเป็นประธานการประชุมคณะกรรมการ,memimpin,Dia memimpin rapat komite.
prestige,The university has great prestige.,명성,그 대학은 큰 명성을 가지고 있다.,名声,その大学は大きな名声を持っている。,声望,这所大学享有很高的声望。,prestigio,La universidad tiene gran prestigio.,uy tín,Trường đại học có uy tín lớn.,ศักดิ์ศรี,มหาวิทยาลัยมีศักดิ์ศรีมาก,prestise,Universitas itu memiliki prestise yang besar.
presumably,Presumably he forgot about the meeting.,아마,아마 그는 회의를 잊어버린 것 같다.,おそらく,おそらく彼は会議のことを忘れたのだろう。,大概,大概他忘了开会。,presumiblemente,Presumiblemente se olvidó de la reunión.,có lẽ,Có lẽ anh ấy đã quên về cuộc họp.,คาดว่า,คาดว่าเขาลืมเรื่องการประชุม,mungkin,Mungkin dia lupa tentang rapatnya.
pretend,The children pretended to be pirates.,~인 척하다,아이들은 해적인 척했다.,ふりをする,子供たちは海賊のふりをした。,假装,孩子们假装是海盗。,fingir,Los niños fingieron ser piratas.,giả vờ,Bọn trẻ giả vờ là cướp biển.,แกล้งทำ,เด็กๆ แกล้งทำเป็นโจรสลัด,berpura-pura,Anak-anak berpura-pura menjadi bajak laut.
primitive,They discovered a primitive tool made of stone.,원시적인,그들은 돌로 만든 원시적인 도구를 발견했다.,原始的な,彼らは石で作られた原始的な道具を発見した。,原始的,他们发现了一个原始的石器。,primitivo,Descubrieron una herramienta primitiva hecha de piedra.,nguyên thủy,Họ phát hiện một công cụ nguyên thủy bằng đá.,ดั้งเดิม,พวกเขาค้นพบเครื่องมือดั้งเดิมทำจากหิน,primitif,Mereka menemukan alat primitif yang terbuat dari batu.
privilege,Education is a privilege not available to all.,특권,교육은 모든 사람에게 주어지는 것이 아닌 특권이다.,特権,教育はすべての人に与えられるわけではない特権だ。,特权,教育是一种并非人人都能享有的特权。,privilegio,La educación es un privilegio no disponible para todos.,đặc quyền,Giáo dục là một đặc quyền không phải ai cũng có.,สิทธิพิเศษ,การศึกษาเป็นสิทธิพิเศษที่ไม่ใช่ทุกคนจะมี,hak istimewa,Pendidikan adalah hak istimewa yang tidak tersedia untuk semua.
probe,Scientists are using a probe to study Mars.,탐사; 조사하다,과학자들은 화성을 연구하기 위해 탐사선을 사용하고 있다.,探査機,科学者は火星を研究するために探査機を使用している。,探测器,科学家正在用探测器研究火星。,sonda,Los científicos están usando una sonda para estudiar Marte.,thăm dò,Các nhà khoa học đang sử dụng tàu thăm dò để nghiên cứu sao Hỏa.,ยานสำรวจ,นักวิทยาศาสตร์ใช้ยานสำรวจเพื่อศึกษาดาวอังคาร,wahana,Para ilmuwan menggunakan wahana untuk mempelajari Mars.
procedure,Follow the correct procedure for safety.,절차,안전을 위해 올바른 절차를 따르세요.,手順,安全のために正しい手順に従ってください。,程序,请遵循正确的安全程序。,procedimiento,Siga el procedimiento correcto por seguridad.,quy trình,Tuân theo quy trình đúng để đảm bảo an toàn.,ขั้นตอน,ปฏิบัติตามขั้นตอนที่ถูกต้องเพื่อความปลอดภัย,prosedur,Ikuti prosedur yang benar untuk keselamatan.
profession,Medicine is a respected profession.,직업; 전문직,의학은 존경받는 직업이다.,職業,医学は尊敬される職業だ。,职业,医学是一个受人尊敬的职业。,profesión,La medicina es una profesión respetada.,nghề nghiệp,Y học là một nghề nghiệp được tôn trọng.,อาชีพ,การแพทย์เป็นอาชีพที่ได้รับการยกย่อง,profesi,Kedokteran adalah profesi yang dihormati.
profile,She updated her social media profile.,프로필,그녀는 소셜 미디어 프로필을 업데이트했다.,プロフィール,彼女はSNSのプロフィールを更新した。,个人资料,她更新了社交媒体个人资料。,perfil,Actualizó su perfil de redes sociales.,hồ sơ,Cô ấy đã cập nhật hồ sơ mạng xã hội.,โปรไฟล์,เธออัปเดตโปรไฟล์โซเชียลมีเดีย,profil,Dia memperbarui profil media sosialnya.
profound,The book had a profound impact on her life.,심오한,그 책은 그녀의 삶에 심오한 영향을 미쳤다.,深い,その本は彼女の人生に深い影響を与えた。,深远的,这本书对她的生活产生了深远的影响。,profundo,El libro tuvo un impacto profundo en su vida.,sâu sắc,Cuốn sách có tác động sâu sắc đến cuộc đời cô ấy.,ลึกซึ้ง,หนังสือมีผลกระทบลึกซึ้งต่อชีวิตเธอ,mendalam,Buku itu memiliki dampak mendalam pada hidupnya.
prominent,She is a prominent scientist in her field.,저명한,그녀는 자신의 분야에서 저명한 과학자이다.,著名な,彼女はその分野で著名な科学者だ。,杰出的,她是该领域的杰出科学家。,prominente,Es una científica prominente en su campo.,nổi bật,Cô ấy là nhà khoa học nổi bật trong lĩnh vực của mình.,โดดเด่น,เธอเป็นนักวิทยาศาสตร์ที่โดดเด่นในสาขาของเธอ,terkemuka,Dia adalah ilmuwan terkemuka di bidangnya.
proposal,The proposal was accepted by the board.,제안,그 제안은 이사회에 의해 승인되었다.,提案,その提案は理事会に承認された。,提案,提案被董事会接受了。,propuesta,La propuesta fue aceptada por la junta.,đề xuất,Đề xuất được hội đồng chấp nhận.,ข้อเสนอ,ข้อเสนอได้รับการยอมรับจากคณะกรรมการ,proposal,Proposal itu diterima oleh dewan.
prosper,The business continued to prosper.,번영하다,사업은 계속 번영했다.,繁栄する,ビジネスは繁栄を続けた。,繁荣,生意持续繁荣。,prosperar,El negocio continuó prosperando.,thịnh vượng,Doanh nghiệp tiếp tục thịnh vượng.,เจริญรุ่งเรือง,ธุรกิจเจริญรุ่งเรืองต่อไป,makmur,Bisnis terus makmur.
protest,Thousands joined the protest against the new law.,항의; 시위,수천 명이 새 법률에 반대하는 시위에 참가했다.,抗議,何千人もの人が新しい法律に反対する抗議に参加した。,抗议,数千人加入了反对新法律的抗议。,protesta,Miles se unieron a la protesta contra la nueva ley.,biểu tình,Hàng ngàn người tham gia biểu tình phản đối luật mới.,ประท้วง,หลายพันคนร่วมประท้วงต่อต้านกฎหมายใหม่,protes,Ribuan orang bergabung dalam protes terhadap undang-undang baru.
province,She moved to a small province in the south.,도; 지방,그녀는 남쪽의 작은 도로 이사했다.,州; 省,彼女は南部の小さな州に引っ越した。,省,她搬到了南方的一个小省份。,provincia,Se mudó a una pequeña provincia en el sur.,tỉnh,Cô ấy chuyển đến một tỉnh nhỏ ở phía nam.,จังหวัด,เธอย้ายไปจังหวัดเล็กๆ ทางใต้,provinsi,Dia pindah ke sebuah provinsi kecil di selatan.
provoke,His comments provoked anger among the public.,도발하다; 유발하다,그의 발언은 대중의 분노를 유발했다.,挑発する,彼のコメントは国民の怒りを挑発した。,激怒,他的评论激怒了公众。,provocar,Sus comentarios provocaron enojo entre el público.,khiêu khích,Những bình luận của anh ấy khiêu khích sự tức giận trong công chúng.,ยั่วยุ,ความคิดเห็นของเขายั่วยุความโกรธของสาธารณชน,memprovokasi,Komentarnya memprovokasi kemarahan di kalangan publik.
pub,They met at the local pub for a drink.,주점; 선술집,그들은 동네 주점에서 만나 술을 마셨다.,パブ,彼らは地元のパブで飲みに会った。,酒吧,他们在当地酒吧见面喝酒。,pub,Se encontraron en el pub local para tomar algo.,quán rượu,Họ gặp nhau tại quán rượu địa phương.,ผับ,พวกเขาเจอกันที่ผับท้องถิ่นเพื่อดื่ม,pub,Mereka bertemu di pub lokal untuk minum.
publicity,The event received a lot of publicity.,홍보,그 행사는 많은 홍보를 받았다.,宣伝,そのイベントは多くの宣伝を受けた。,宣传,活动获得了大量宣传。,publicidad,El evento recibió mucha publicidad.,sự chú ý,Sự kiện nhận được nhiều sự chú ý.,การประชาสัมพันธ์,งานได้รับการประชาสัมพันธ์มาก,publisitas,Acara itu mendapat banyak publisitas.
punish,Parents should not punish children too harshly.,처벌하다,부모는 아이들을 너무 가혹하게 처벌해서는 안 된다.,罰する,親は子供を厳しく罰しすぎてはならない。,惩罚,父母不应该过于严厉地惩罚孩子。,castigar,Los padres no deberían castigar a los niños demasiado duramente.,trừng phạt,Cha mẹ không nên trừng phạt con cái quá khắc nghiệt.,ลงโทษ,พ่อแม่ไม่ควรลงโทษเด็กรุนแรงเกินไป,menghukum,Orang tua tidak boleh menghukum anak terlalu keras.
purchase,She purchased a new laptop online.,구매하다,그녀는 온라인으로 새 노트북을 구매했다.,購入する,彼女はオンラインで新しいノートパソコンを購入した。,购买,她在网上买了一台新笔记本电脑。,comprar,Compró un nuevo portátil en línea.,mua,Cô ấy đã mua một chiếc laptop mới trực tuyến.,ซื้อ,เธอซื้อแล็ปท็อปใหม่ออนไลน์,membeli,Dia membeli laptop baru secara online.
pure,The water from the spring is pure.,순수한,샘에서 나오는 물은 순수하다.,純粋な,泉から出る水は純粋だ。,纯净的,泉水是纯净的。,puro,El agua del manantial es pura.,tinh khiết,Nước từ suối rất tinh khiết.,บริสุทธิ์,น้ำจากน้ำพุบริสุทธิ์,murni,Air dari mata air itu murni.
qualify,You need experience to qualify for the job.,자격을 갖추다,그 직업에 자격을 갖추려면 경험이 필요하다.,資格を得る,その仕事の資格を得るには経験が必要だ。,有资格,你需要经验才有资格获得这份工作。,calificar,Necesitas experiencia para calificar para el trabajo.,đủ điều kiện,Bạn cần kinh nghiệm để đủ điều kiện cho công việc.,มีคุณสมบัติ,คุณต้องมีประสบการณ์เพื่อมีคุณสมบัติสำหรับงาน,memenuhi syarat,Kamu perlu pengalaman untuk memenuhi syarat pekerjaan itu.
quantity,They ordered a large quantity of paper.,양; 수량,그들은 대량의 종이를 주문했다.,量,彼らは大量の紙を注文した。,数量,他们订购了大量纸张。,cantidad,Pidieron una gran cantidad de papel.,số lượng,Họ đặt một số lượng lớn giấy.,ปริมาณ,พวกเขาสั่งกระดาษจำนวนมาก,jumlah,Mereka memesan kertas dalam jumlah besar.
quest,He went on a quest to find the treasure.,탐색; 탐구,그는 보물을 찾기 위한 탐색에 나섰다.,探求,彼は宝物を見つけるための探求に出た。,探索,他踏上了寻找宝藏的旅程。,búsqueda,Emprendió una búsqueda para encontrar el tesoro.,cuộc tìm kiếm,Anh ấy bắt đầu cuộc tìm kiếm kho báu.,การแสวงหา,เขาออกแสวงหาสมบัติ,pencarian,Dia melakukan pencarian untuk menemukan harta karun.
distort,The media sometimes distorts the truth.,왜곡하다,미디어는 때때로 진실을 왜곡한다.,歪める,メディアは時に真実を歪める。,歪曲,媒体有时会歪曲事实。,distorsionar,Los medios a veces distorsionan la verdad.,bóp méo,Truyền thông đôi khi bóp méo sự thật.,บิดเบือน,สื่อบางครั้งบิดเบือนความจริง,mendistorsi,Media terkadang mendistorsi kebenaran.
domain,She is an expert in the domain of linguistics.,영역,그녀는 언어학 영역의 전문가이다.,分野,彼女は言語学の分野の専門家だ。,领域,她是语言学领域的专家。,dominio,Ella es una experta en el dominio de la lingüística.,lĩnh vực,Cô ấy là chuyên gia trong lĩnh vực ngôn ngữ học.,สาขา,เธอเป็นผู้เชี่ยวชาญในสาขาภาษาศาสตร์,bidang,Dia adalah ahli di bidang linguistik.
drain,The heavy rain drained into the river.,배수되다,폭우가 강으로 배수되었다.,排水する,大雨は川に排水された。,排入,大雨排入了河流。,drenar,La lluvia fuerte drenó hacia el río.,thoát,Mưa lớn thoát ra sông.,ระบาย,ฝนหนักระบายลงแม่น้ำ,mengalir,Hujan deras mengalir ke sungai.
dwell,The article dwells on the importance of education.,다루다,그 기사는 교육의 중요성을 다룬다.,述べる,その記事は教育の重要性について述べている。,详述,这篇文章详述了教育的重要性。,detenerse,El artículo se detiene en la importancia de la educación.,đề cập,Bài viết đề cập đến tầm quan trọng của giáo dục.,กล่าวถึง,บทความกล่าวถึงความสำคัญของการศึกษา,membahas,Artikel ini membahas pentingnya pendidikan.
embrace,The country has embraced new technology.,수용하다,나라가 새로운 기술을 수용했다.,受け入れる,国は新しい技術を受け入れた。,拥抱,国家拥抱了新技术。,adoptar,El país ha adoptado la nueva tecnología.,đón nhận,Đất nước đã đón nhận công nghệ mới.,ยอมรับ,ประเทศยอมรับเทคโนโลยีใหม่,merangkul,Negara telah merangkul teknologi baru.
empirical,The study is based on empirical evidence.,경험적인,그 연구는 경험적 증거에 기반한다.,経験的な,その研究は経験的な証拠に基づいている。,经验性的,该研究基于经验性证据。,empírico,El estudio se basa en evidencia empírica.,thực nghiệm,Nghiên cứu dựa trên bằng chứng thực nghiệm.,เชิงประจักษ์,การศึกษาอิงหลักฐานเชิงประจักษ์,empiris,Studi ini didasarkan pada bukti empiris.
endure,The workers endured harsh conditions.,견디다,노동자들은 가혹한 조건을 견뎠다.,耐える,労働者たちは過酷な条件に耐えた。,忍受,工人们忍受了恶劣的条件。,soportar,Los trabajadores soportaron condiciones duras.,chịu đựng,Công nhân đã chịu đựng điều kiện khắc nghiệt.,อดทน,คนงานอดทนกับสภาพที่เลวร้าย,bertahan,Para pekerja bertahan dalam kondisi yang keras.
enforce,The police enforce the traffic laws strictly.,시행하다,경찰이 교통 법규를 엄격히 시행한다.,施行する,警察は交通法規を厳格に施行する。,执行,警察严格执行交通法规。,hacer cumplir,La policía hace cumplir las leyes de tránsito estrictamente.,thực thi,Cảnh sát thực thi luật giao thông nghiêm ngặt.,บังคับใช้,ตำรวจบังคับใช้กฎจราจรอย่างเข้มงวด,menegakkan,Polisi menegakkan undang-undang lalu lintas dengan ketat.
enrich,Travel enriches your understanding of the world.,풍요롭게 하다,여행은 세계에 대한 이해를 풍요롭게 한다.,豊かにする,旅行は世界への理解を豊かにする。,丰富,旅行丰富了你对世界的理解。,enriquecer,Viajar enriquece tu comprensión del mundo.,làm phong phú,Du lịch làm phong phú sự hiểu biết của bạn về thế giới.,เพิ่มพูน,การเดินทางเพิ่มพูนความเข้าใจเกี่ยวกับโลก,memperkaya,Bepergian memperkaya pemahaman Anda tentang dunia.
enterprise,She started her own business enterprise.,기업,그녀는 자신만의 사업체를 시작했다.,企業,彼女は自分のビジネス企業を始めた。,企业,她创办了自己的企业。,empresa,Ella comenzó su propia empresa.,doanh nghiệp,Cô ấy bắt đầu doanh nghiệp riêng của mình.,กิจการ,เธอเริ่มกิจการของตัวเอง,usaha,Dia memulai usaha bisnisnya sendiri.
erode,Wind and rain eroded the cliff over centuries.,침식하다,바람과 비가 수세기에 걸쳐 절벽을 침식했다.,浸食する,風と雨が何世紀にもわたって崖を浸食した。,侵蚀,风雨在几个世纪中侵蚀了悬崖。,erosionar,El viento y la lluvia erosionaron el acantilado durante siglos.,xói mòn,Gió và mưa đã xói mòn vách đá qua nhiều thế kỷ.,กัดเซาะ,ลมและฝนกัดเซาะหน้าผาตลอดหลายศตวรรษ,mengikis,Angin dan hujan mengikis tebing selama berabad-abad.
escalate,The conflict escalated quickly.,ทวีขึ้น; 격화되다,갈등이 빠르게 격화되었다.,激化する,紛争は急速に激化した。,升级,冲突迅速升级。,escalar,El conflicto escaló rápidamente.,leo thang,Xung đột leo thang nhanh chóng.,ทวีความรุนแรง,ความขัดแย้งทวีความรุนแรงอย่างรวดเร็ว,meningkat,Konflik meningkat dengan cepat.
ethnic,The city has a rich ethnic diversity.,민족의,도시에는 풍부한 민족 다양성이 있다.,民族の,その都市には豊かな民族の多様性がある。,民族的,这座城市有丰富的民族多样性。,étnico,La ciudad tiene una rica diversidad étnica.,sắc tộc,Thành phố có sự đa dạng sắc tộc phong phú.,ชาติพันธุ์,เมืองนี้มีความหลากหลายทางชาติพันธุ์ที่อุดมสมบูรณ์,etnis,Kota ini memiliki keragaman etnis yang kaya.
exaggerate,He tends to exaggerate his achievements.,과장하다,그는 자신의 업적을 과장하는 경향이 있다.,誇張する,彼は自分の功績を誇張する傾向がある。,夸大,他倾向于夸大自己的成就。,exagerar,Él tiende a exagerar sus logros.,phóng đại,Anh ấy có xu hướng phóng đại thành tích.,พูดเกินจริง,เขามักจะพูดเกินจริงเกี่ยวกับความสำเร็จ,melebih-lebihkan,Dia cenderung melebih-lebihkan pencapaiannya.
exile,The writer was forced into exile.,망명,작가가 강제로 망명했다.,亡命,その作家は亡命を余儀なくされた。,流放,这位作家被迫流亡。,exilio,El escritor fue forzado al exilio.,lưu đày,Nhà văn bị buộc phải lưu đày.,เนรเทศ,นักเขียนถูกบังคับให้ลี้ภัย,pengasingan,Penulis itu dipaksa pergi ke pengasingan.
exotic,The garden is full of exotic plants.,이국적인,정원은 이국적인 식물로 가득하다.,エキゾチックな,庭はエキゾチックな植物でいっぱいだ。,异国的,花园里满是异国植物。,exótico,El jardín está lleno de plantas exóticas.,kỳ lạ,Khu vườn đầy cây cối kỳ lạ.,แปลกตา,สวนเต็มไปด้วยพืชที่แปลกตา,eksotis,Taman itu penuh dengan tanaman eksotis.
expedition,The expedition to the South Pole was successful.,탐험,남극 탐험은 성공적이었다.,遠征,南極への遠征は成功した。,探险,南极探险取得了成功。,expedición,La expedición al Polo Sur fue exitosa.,cuộc thám hiểm,Cuộc thám hiểm đến Nam Cực đã thành công.,การสำรวจ,การสำรวจขั้วโลกใต้ประสบความสำเร็จ,ekspedisi,Ekspedisi ke Kutub Selatan berhasil.
famine,The region suffered from severe famine.,기근,그 지역은 심각한 기근에 시달렸다.,飢饉,その地域は深刻な飢饉に苦しんだ。,饥荒,该地区遭受了严重的饥荒。,hambruna,La región sufrió de una hambruna severa.,nạn đói,Khu vực này chịu nạn đói nghiêm trọng.,ทุพภิกขภัย,ภูมิภาคนี้ประสบทุพภิกขภัยรุนแรง,kelaparan,Wilayah itu menderita kelaparan yang parah.
feasible,The plan is technically feasible.,실행 가능한,그 계획은 기술적으로 실행 가능하다.,実現可能な,その計画は技術的に実現可能だ。,可行的,该计划在技术上是可行的。,factible,El plan es técnicamente factible.,khả thi,Kế hoạch khả thi về mặt kỹ thuật.,เป็นไปได้,แผนนี้เป็นไปได้ในเชิงเทคนิค,layak,Rencana itu secara teknis layak.
fluctuate,Oil prices fluctuate throughout the year.,변동하다,유가는 연중 변동한다.,変動する,石油価格は年間を通じて変動する。,波动,油价全年都在波动。,fluctuar,Los precios del petróleo fluctúan durante todo el año.,dao động,Giá dầu dao động trong suốt cả năm.,ผันผวน,ราคาน้ำมันผันผวนตลอดทั้งปี,berfluktuasi,Harga minyak berfluktuasi sepanjang tahun.
forecast,The weather forecast predicts rain tomorrow.,예보,일기 예보가 내일 비를 예측한다.,予報,天気予報は明日の雨を予測している。,预报,天气预报预测明天会下雨。,pronóstico,El pronóstico del tiempo predice lluvia para mañana.,dự báo,Dự báo thời tiết cho biết ngày mai sẽ có mưa.,พยากรณ์,พยากรณ์อากาศทำนายว่าพรุ่งนี้ฝนตก,prakiraan,Prakiraan cuaca memprediksi hujan besok.
forge,The two countries forged a strong alliance.,형성하다,두 나라가 강력한 동맹을 형성했다.,築く,両国は強力な同盟を築いた。,建立,两国建立了强大的联盟。,forjar,Los dos países forjaron una alianza fuerte.,xây dựng,Hai quốc gia đã xây dựng một liên minh vững mạnh.,สร้าง,สองประเทศสร้างพันธมิตรที่แข็งแกร่ง,membentuk,Kedua negara membentuk aliansi yang kuat.
foster,The program fosters creativity in children.,육성하다,프로그램은 어린이의 창의력을 육성한다.,育てる,プログラムは子供の創造性を育てる。,培养,该项目培养儿童的创造力。,fomentar,El programa fomenta la creatividad en los niños.,nuôi dưỡng,Chương trình nuôi dưỡng sáng tạo ở trẻ em.,ส่งเสริม,โปรแกรมส่งเสริมความคิดสร้างสรรค์ในเด็ก,menumbuhkan,Program ini menumbuhkan kreativitas pada anak-anak.
fraction,Only a small fraction of the population voted.,일부분,인구의 극히 일부분만이 투표했다.,ほんの一部,人口のほんの一部だけが投票した。,一小部分,只有一小部分人口参加了投票。,fracción,Solo una pequeña fracción de la población votó.,phần nhỏ,Chỉ một phần nhỏ dân số đi bầu.,เศษส่วน,ประชากรเพียงเศษส่วนเล็กๆ ลงคะแนนเสียง,sebagian kecil,Hanya sebagian kecil populasi yang memilih.
fragment,The vase broke into tiny fragments.,조각,꽃병이 작은 조각으로 부서졌다.,破片,花瓶は小さな破片に砕けた。,碎片,花瓶碎成了小碎片。,fragmento,El jarrón se rompió en pequeños fragmentos.,mảnh,Bình hoa vỡ thành những mảnh nhỏ.,ชิ้นส่วน,แจกันแตกเป็นชิ้นส่วนเล็กๆ,pecahan,Vas itu pecah menjadi pecahan kecil.
friction,There was friction between the two departments.,마찰,두 부서 사이에 마찰이 있었다.,摩擦,2つの部門の間に摩擦があった。,摩擦,两个部门之间存在摩擦。,fricción,Hubo fricción entre los dos departamentos.,sự ma sát,Có sự ma sát giữa hai bộ phận.,ความขัดแย้ง,มีความขัดแย้งระหว่างสองแผนก,gesekan,Ada gesekan antara dua departemen.
frontier,Space is often called the final frontier.,변경; 경계,우주는 종종 마지막 변경이라 불린다.,フロンティア,宇宙はしばしば最後のフロンティアと呼ばれる。,前沿,太空常被称为最后的前沿。,frontera,El espacio se llama a menudo la última frontera.,biên giới,Vũ trụ thường được gọi là biên giới cuối cùng.,พรมแดน,อวกาศมักถูกเรียกว่าพรมแดนสุดท้าย,perbatasan,Luar angkasa sering disebut perbatasan terakhir.
fulfill,She fulfilled her dream of becoming a doctor.,이루다,그녀는 의사가 되겠다는 꿈을 이루었다.,果たす,彼女は医者になるという夢を果たした。,实现,她实现了成为医生的梦想。,cumplir,Ella cumplió su sueño de ser doctora.,thực hiện,Cô ấy đã thực hiện ước mơ trở thành bác sĩ.,เติมเต็ม,เธอเติมเต็มความฝันที่จะเป็นหมอ,memenuhi,Dia memenuhi mimpinya menjadi dokter.
genuine,He showed genuine concern for his colleagues.,진실한,그는 동료들에 대한 진실한 관심을 보였다.,本物の,彼は同僚に対して本物の関心を示した。,真诚的,他对同事表现出真诚的关心。,genuino,Mostró una preocupación genuina por sus colegas.,chân thành,Anh ấy thể hiện sự quan tâm chân thành đến đồng nghiệp.,จริงใจ,เขาแสดงความห่วงใยอย่างจริงใจต่อเพื่อนร่วมงาน,tulus,Dia menunjukkan kepedulian yang tulus terhadap rekan-rekannya.
gradual,There has been a gradual improvement in air quality.,점진적인,대기질이 점진적으로 개선되었다.,段階的な,大気の質に段階的な改善があった。,逐渐的,空气质量有了逐渐的改善。,gradual,Ha habido una mejora gradual en la calidad del aire.,từ từ,Chất lượng không khí đã cải thiện từ từ.,ค่อยๆ,คุณภาพอากาศค่อยๆ ดีขึ้น,bertahap,Ada peningkatan bertahap dalam kualitas udara.
graphic,The report included graphic descriptions of the disaster.,생생한,보고서에는 재해에 대한 생생한 묘사가 포함되었다.,生々しい,レポートには災害の生々しい描写が含まれていた。,生动的,报告包含了灾难的生动描述。,gráfico,El informe incluyó descripciones gráficas del desastre.,sinh động,Báo cáo bao gồm mô tả sinh động về thảm họa.,ภาพที่ชัดเจน,รายงานรวมถึงการพรรณนาภาพที่ชัดเจนเกี่ยวกับภัยพิบัติ,grafis,Laporan tersebut mencakup deskripsi grafis tentang bencana.
grasp,She quickly grasped the main idea of the lecture.,파악하다,그녀는 강의의 주요 아이디어를 빠르게 파악했다.,理解する,彼女は講義の主旨を素早く理解した。,理解,她很快理解了讲座的主要内容。,comprender,Ella comprendió rápidamente la idea principal de la conferencia.,nắm bắt,Cô ấy nhanh chóng nắm bắt ý chính của bài giảng.,เข้าใจ,เธอเข้าใจแนวคิดหลักของบรรยายอย่างรวดเร็ว,memahami,Dia dengan cepat memahami ide utama dari kuliah tersebut.
habitat,The rainforest is the habitat of many species.,서식지,열대 우림은 많은 종의 서식지이다.,生息地,熱帯雨林は多くの種の生息地だ。,栖息地,热带雨林是许多物种的栖息地。,hábitat,La selva tropical es el hábitat de muchas especies.,môi trường sống,Rừng nhiệt đới là môi trường sống của nhiều loài.,ที่อยู่อาศัย,ป่าฝนเป็นที่อยู่อาศัยของสัตว์หลายชนิด,habitat,Hutan hujan adalah habitat banyak spesies.
halt,The government halted construction of the highway.,중단하다,정부가 고속도로 건설을 중단했다.,停止する,政府は高速道路の建設を停止した。,停止,政府停止了高速公路的建设。,detener,El gobierno detuvo la construcción de la autopista.,ngừng,Chính phủ đã ngừng xây dựng đường cao tốc.,หยุด,รัฐบาลหยุดการก่อสร้างทางหลวง,menghentikan,Pemerintah menghentikan pembangunan jalan tol.
handful,Only a handful of people attended the meeting.,소수,소수의 사람만 회의에 참석했다.,一握り,ほんの一握りの人しか会議に出席しなかった。,少数,只有少数人参加了会议。,puñado,Solo un puñado de personas asistió a la reunión.,một nhúm,Chỉ một nhúm người tham dự cuộc họp.,จำนวนเล็กน้อย,มีคนจำนวนเล็กน้อยเท่านั้นที่เข้าร่วมประชุม,segelintir,Hanya segelintir orang yang menghadiri pertemuan.
