english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
proposition,The research team tested the proposition that exercise improves cognitive function.,명제,연구팀은 운동이 인지 기능을 향상시킨다는 명제를 검증했다.,命題,研究チームは運動が認知機能を改善するという命題を検証した。,命题,研究团队检验了运动改善认知功能这一命题。,proposición,El equipo de investigación probó la proposición de que el ejercicio mejora la función cognitiva.,mệnh đề,Nhóm nghiên cứu đã kiểm nghiệm mệnh đề rằng tập thể dục cải thiện chức năng nhận thức.,ข้อเสนอ,ทีมวิจัยทดสอบข้อเสนอที่ว่าการออกกำลังกายช่วยปรับปรุงการทำงานทางปัญญา,proposisi,Tim peneliti menguji proposisi bahwa olahraga meningkatkan fungsi kognitif.
proprietary,The company developed proprietary software for analyzing genetic data.,독점적인,그 회사는 유전자 데이터 분석을 위한 독점 소프트웨어를 개발했다.,独自の,その会社は遺伝子データを分析するための独自のソフトウェアを開発した。,专有的,该公司开发了用于分析遗传数据的专有软件。,propietario,La empresa desarrolló software propietario para analizar datos genéticos.,độc quyền,Công ty đã phát triển phần mềm độc quyền để phân tích dữ liệu di truyền.,เป็นกรรมสิทธิ์,บริษัทพัฒนาซอฟต์แวร์ที่เป็นกรรมสิทธิ์สำหรับการวิเคราะห์ข้อมูลทางพันธุกรรม,milik sendiri,Perusahaan mengembangkan perangkat lunak milik sendiri untuk menganalisis data genetik.
prose,The author's academic prose was both precise and elegantly written.,산문,저자의 학술 산문은 정확하면서도 우아하게 작성되었다.,散文,著者の学術散文は正確でありながら優雅に書かれていた。,散文,作者的学术散文既精确又优雅。,prosa,La prosa académica del autor era precisa y elegantemente escrita.,văn xuôi,Văn xuôi học thuật của tác giả vừa chính xác vừa được viết thanh lịch.,ร้อยแก้ว,ร้อยแก้วเชิงวิชาการของผู้เขียนมีความแม่นยำและเขียนอย่างสวยงาม,prosa,Prosa akademis penulis tersebut tepat dan ditulis dengan elegan.
prosper,Nations that invest in education tend to prosper economically over time.,번영하다,교육에 투자하는 국가는 시간이 지남에 따라 경제적으로 번영하는 경향이 있다.,繁栄する,教育に投資する国は時間とともに経済的に繁栄する傾向がある。,繁荣,投资教育的国家往往随着时间的推移在经济上繁荣。,prosperar,Las naciones que invierten en educación tienden a prosperar económicamente con el tiempo.,thịnh vượng,Các quốc gia đầu tư vào giáo dục có xu hướng thịnh vượng kinh tế theo thời gian.,เจริญรุ่งเรือง,ประเทศที่ลงทุนในการศึกษามีแนวโน้มที่จะเจริญรุ่งเรืองทางเศรษฐกิจเมื่อเวลาผ่านไป,makmur,Negara-negara yang berinvestasi dalam pendidikan cenderung makmur secara ekonomi seiring waktu.
protracted,The protracted negotiations eventually led to a comprehensive peace agreement.,장기화된,장기화된 협상은 결국 포괄적인 평화 협정으로 이어졌다.,長期化した,長期化した交渉は最終的に包括的な和平合意につながった。,旷日持久的,旷日持久的谈判最终导致了全面的和平协议。,prolongado,Las negociaciones prolongadas finalmente llevaron a un acuerdo de paz integral.,kéo dài,Các cuộc đàm phán kéo dài cuối cùng đã dẫn đến một thỏa thuận hòa bình toàn diện.,ยืดเยื้อ,การเจรจาที่ยืดเยื้อนำไปสู่ข้อตกลงสันติภาพที่ครอบคลุมในที่สุด,berlarut-larut,Negosiasi yang berlarut-larut akhirnya menghasilkan perjanjian damai yang komprehensif.
prototype,Engineers built a prototype to test the feasibility of the design.,시제품,엔지니어들은 설계의 실현 가능성을 테스트하기 위해 시제품을 제작했다.,試作品,エンジニアたちはデザインの実現可能性をテストするために試作品を作った。,原型,工程师制作了一个原型来测试设计的可行性。,prototipo,Los ingenieros construyeron un prototipo para probar la viabilidad del diseño.,nguyên mẫu,Các kỹ sư đã xây dựng một nguyên mẫu để kiểm tra tính khả thi của thiết kế.,ต้นแบบ,วิศวกรสร้างต้นแบบเพื่อทดสอบความเป็นไปได้ของการออกแบบ,prototipe,Para insinyur membangun prototipe untuk menguji kelayakan desain.
provision,The treaty included provisions for the protection of human rights.,조항,그 조약은 인권 보호를 위한 조항을 포함했다.,条項,その条約には人権保護のための条項が含まれていた。,条款,该条约包含了保护人权的条款。,disposición,El tratado incluyó disposiciones para la protección de los derechos humanos.,điều khoản,Hiệp ước bao gồm các điều khoản về bảo vệ nhân quyền.,บทบัญญัติ,สนธิสัญญารวมบทบัญญัติเพื่อการคุ้มครองสิทธิมนุษยชน,ketentuan,Perjanjian tersebut mencakup ketentuan untuk perlindungan hak asasi manusia.
provisional,The provisional government was established until formal elections could be held.,임시의,정식 선거가 실시될 때까지 임시 정부가 수립되었다.,暫定の,正式な選挙が行われるまで暫定政府が設立された。,临时的,在正式选举之前建立了临时政府。,provisional,El gobierno provisional fue establecido hasta que se pudieran realizar elecciones formales.,lâm thời,Chính phủ lâm thời được thành lập cho đến khi có thể tổ chức bầu cử chính thức.,ชั่วคราว,รัฐบาลชั่วคราวถูกจัดตั้งขึ้นจนกว่าจะมีการเลือกตั้งอย่างเป็นทางการ,sementara,Pemerintah sementara dibentuk sampai pemilihan formal dapat diselenggarakan.
pseudonym,The author published the controversial book under a pseudonym for safety.,필명,저자는 안전을 위해 필명으로 그 논란이 되는 책을 출판했다.,偽名,著者は安全のために偽名でその物議を醸す本を出版した。,笔名,作者为安全起见以笔名出版了这本有争议的书。,seudónimo,El autor publicó el libro controvertido bajo un seudónimo por seguridad.,bút danh,Tác giả xuất bản cuốn sách gây tranh cãi dưới bút danh để đảm bảo an toàn.,นามแฝง,ผู้เขียนตีพิมพ์หนังสือที่เป็นที่ถกเถียงภายใต้นามแฝงเพื่อความปลอดภัย,nama samaran,Penulis menerbitkan buku kontroversial tersebut dengan nama samaran demi keamanan.
punctual,Being punctual for academic conferences demonstrates professional respect.,시간을 엄수하는,학술 회의에 시간을 엄수하는 것은 전문적인 존중을 보여준다.,時間厳守の,学術会議に時間厳守であることは専門家としての敬意を示す。,守时的,出席学术会议守时体现了专业尊重。,puntual,Ser puntual en conferencias académicas demuestra respeto profesional.,đúng giờ,Đúng giờ tại các hội nghị học thuật thể hiện sự tôn trọng chuyên nghiệp.,ตรงเวลา,การตรงเวลาในการประชุมวิชาการแสดงถึงความเคารพในอาชีพ,tepat waktu,Tepat waktu di konferensi akademis menunjukkan rasa hormat profesional.
purport,The document purports to contain evidence of ancient trade routes.,주장하다,그 문서는 고대 교역로의 증거를 포함하고 있다고 주장한다.,主張する,その文書は古代の交易路の証拠を含むと主張している。,声称,该文件声称包含古代贸易路线的证据。,pretender,El documento pretende contener evidencia de antiguas rutas comerciales.,tuyên bố,Tài liệu tuyên bố chứa bằng chứng về các tuyến thương mại cổ đại.,อ้างว่า,เอกสารอ้างว่ามีหลักฐานของเส้นทางการค้าโบราณ,mengklaim,Dokumen tersebut mengklaim berisi bukti rute perdagangan kuno.
quantify,Researchers attempted to quantify the impact of social media on learning.,정량화하다,연구자들은 소셜 미디어가 학습에 미치는 영향을 정량화하려고 시도했다.,定量化する,研究者たちはソーシャルメディアの学習への影響を定量化しようとした。,量化,研究人员试图量化社交媒体对学习的影响。,cuantificar,Los investigadores intentaron cuantificar el impacto de las redes sociales en el aprendizaje.,định lượng,Các nhà nghiên cứu đã cố gắng định lượng tác động của mạng xã hội đối với việc học.,วัดปริมาณ,นักวิจัยพยายามวัดปริมาณผลกระทบของโซเชียลมีเดียต่อการเรียนรู้,mengukur,Peneliti berusaha mengukur dampak media sosial terhadap pembelajaran.
quarantine,The infected patients were placed in quarantine to prevent disease spread.,격리,감염된 환자들은 질병 확산을 방지하기 위해 격리되었다.,隔離,感染した患者は病気の蔓延を防ぐために隔離された。,隔离,受感染的患者被隔离以防止疾病传播。,cuarentena,Los pacientes infectados fueron puestos en cuarentena para prevenir la propagación de la enfermedad.,cách ly,Các bệnh nhân bị nhiễm bệnh được đặt trong khu cách ly để ngăn chặn sự lây lan của bệnh.,กักกัน,ผู้ป่วยที่ติดเชื้อถูกกักกันเพื่อป้องกันการแพร่กระจายของโรค,karantina,Pasien yang terinfeksi ditempatkan dalam karantina untuk mencegah penyebaran penyakit.
query,The student raised a valid query about the methodology of the study.,질문,학생은 연구 방법론에 대한 타당한 질문을 제기했다.,質問,学生はその研究の方法論について妥当な質問を提起した。,疑问,学生对研究方法提出了一个合理的疑问。,consulta,El estudiante planteó una consulta válida sobre la metodología del estudio.,câu hỏi,Sinh viên đã đặt ra một câu hỏi hợp lệ về phương pháp luận của nghiên cứu.,คำถาม,นักศึกษาตั้งคำถามที่สมเหตุสมผลเกี่ยวกับวิธีการของการศึกษา,pertanyaan,Mahasiswa mengajukan pertanyaan yang valid tentang metodologi studi tersebut.
quintessential,The experiment is a quintessential example of rigorous scientific methodology.,전형적인,그 실험은 엄격한 과학적 방법론의 전형적인 예이다.,典型的な,その実験は厳格な科学的方法論の典型的な例である。,典型的,该实验是严谨科学方法论的典型例子。,quintaesencial,El experimento es un ejemplo quintaesencial de metodología científica rigurosa.,tinh túy,Thí nghiệm này là ví dụ tinh túy về phương pháp luận khoa học nghiêm ngặt.,เป็นแก่นแท้,การทดลองนี้เป็นตัวอย่างอันเป็นแก่นแท้ของวิธีการทางวิทยาศาสตร์ที่เข้มงวด,klasik,Eksperimen ini adalah contoh klasik dari metodologi ilmiah yang ketat.
ramification,The policy had significant ramifications for the healthcare system nationwide.,파급효과,그 정책은 전국의 의료 시스템에 중대한 파급효과를 미쳤다.,影響,その政策は全国の医療制度に重大な影響を及ぼした。,后果,该政策对全国医疗保健系统产生了重大后果。,ramificación,La política tuvo ramificaciones significativas para el sistema de salud a nivel nacional.,hệ quả,Chính sách này có hệ quả đáng kể đối với hệ thống y tế trên toàn quốc.,ผลสืบเนื่อง,นโยบายนี้มีผลสืบเนื่องอย่างมีนัยสำคัญต่อระบบสาธารณสุขทั่วประเทศ,konsekuensi,Kebijakan tersebut memiliki konsekuensi signifikan bagi sistem kesehatan secara nasional.
ratify,The member states voted to ratify the international climate agreement.,비준하다,회원국들은 국제 기후 협정을 비준하기로 투표했다.,批准する,加盟国は国際気候協定を批准する投票を行った。,批准,成员国投票批准了国际气候协议。,ratificar,Los estados miembros votaron para ratificar el acuerdo climático internacional.,phê chuẩn,Các quốc gia thành viên đã bỏ phiếu phê chuẩn hiệp định khí hậu quốc tế.,ให้สัตยาบัน,ประเทศสมาชิกลงมติให้สัตยาบันข้อตกลงสภาพภูมิอากาศระหว่างประเทศ,meratifikasi,Negara-negara anggota memilih untuk meratifikasi perjanjian iklim internasional.
reap,Farmers who adopt sustainable practices eventually reap greater long-term benefits.,거두다,지속 가능한 관행을 채택하는 농부들은 결국 더 큰 장기적 이점을 거둔다.,収穫する,持続可能な慣行を採用する農家は最終的にはより大きな長期的利益を収穫する。,收获,采用可持续做法的农民最终会收获更大的长期利益。,cosechar,Los agricultores que adoptan prácticas sostenibles eventualmente cosechan mayores beneficios.,gặt hái,Nông dân áp dụng các phương pháp bền vững cuối cùng sẽ gặt hái được lợi ích lâu dài lớn hơn.,เก็บเกี่ยว,เกษตรกรที่นำแนวปฏิบัติที่ยั่งยืนมาใช้ในที่สุดจะเก็บเกี่ยวผลประโยชน์ระยะยาวที่มากขึ้น,menuai,Petani yang mengadopsi praktik berkelanjutan akhirnya menuai manfaat jangka panjang yang lebih besar.
rebuttal,The defense attorney presented a strong rebuttal to the prosecution's claims.,반박,변호인은 검찰의 주장에 대한 강력한 반박을 제시했다.,反論,弁護人は検察の主張に対する強力な反論を提示した。,反驳,辩护律师对控方的主张提出了有力的反驳。,refutación,El abogado defensor presentó una fuerte refutación a las afirmaciones de la fiscalía.,lời phản bác,Luật sư bào chữa đã trình bày lời phản bác mạnh mẽ đối với các cáo buộc của công tố.,การโต้แย้ง,ทนายฝ่ายจำเลยนำเสนอการโต้แย้งที่แข็งแกร่งต่อข้อกล่าวอ้างของอัยการ,bantahan,Pengacara pembela menyajikan bantahan yang kuat terhadap klaim penuntut.
reciprocal,The two universities established a reciprocal exchange program for students.,상호의,두 대학은 학생들을 위한 상호 교환 프로그램을 설립했다.,相互の,2つの大学は学生のための相互交換プログラムを設立した。,相互的,两所大学为学生建立了相互交换项目。,recíproco,Las dos universidades establecieron un programa de intercambio recíproco para estudiantes.,tương hỗ,Hai trường đại học đã thiết lập chương trình trao đổi tương hỗ cho sinh viên.,ต่างตอบแทน,มหาวิทยาลัยทั้งสองแห่งจัดตั้งโปรแกรมแลกเปลี่ยนต่างตอบแทนสำหรับนักศึกษา,timbal balik,Kedua universitas membentuk program pertukaran timbal balik untuk mahasiswa.
reclusive,The reclusive scientist rarely attended public lectures or conferences.,은둔적인,그 은둔적인 과학자는 공개 강연이나 학회에 거의 참석하지 않았다.,隠遁的な,その隠遁的な科学者は公開講演や学会にほとんど出席しなかった。,隐居的,这位隐居的科学家很少参加公开讲座或会议。,reclusivo,El científico reclusivo rara vez asistía a conferencias o eventos públicos.,ẩn dật,Nhà khoa học ẩn dật hiếm khi tham dự các bài giảng công khai hoặc hội nghị.,สันโดษ,นักวิทยาศาสตร์ผู้สันโดษแทบไม่เข้าร่วมการบรรยายหรือการประชุมสาธารณะ,penyendiri,Ilmuwan penyendiri itu jarang menghadiri kuliah umum atau konferensi.
referendum,The government announced a national referendum on the proposed constitutional amendment.,국민투표,정부는 제안된 헌법 개정에 대한 국민투표를 발표했다.,国民投票,政府は提案された憲法改正に関する国民投票を発表した。,公民投票,政府宣布就拟议的宪法修正案举行全国公民投票。,referéndum,El gobierno anunció un referéndum nacional sobre la enmienda constitucional propuesta.,trưng cầu dân ý,Chính phủ công bố trưng cầu dân ý quốc gia về sửa đổi hiến pháp được đề xuất.,การลงประชามติ,รัฐบาลประกาศการลงประชามติระดับชาติเกี่ยวกับการแก้ไขรัฐธรรมนูญที่เสนอ,referendum,Pemerintah mengumumkan referendum nasional tentang amandemen konstitusi yang diusulkan.
regenerate,The ecosystem took decades to regenerate after the devastating wildfire.,재생하다,생태계는 파괴적인 산불 이후 재생하는 데 수십 년이 걸렸다.,再生する,生態系は壊滅的な山火事の後、再生するのに数十年かかった。,再生,生态系统在毁灭性的野火之后花了几十年才再生。,regenerar,El ecosistema tardó décadas en regenerarse después del devastador incendio forestal.,tái sinh,Hệ sinh thái mất hàng thập kỷ để tái sinh sau vụ cháy rừng tàn khốc.,ฟื้นฟู,ระบบนิเวศใช้เวลาหลายทศวรรษในการฟื้นฟูหลังจากไฟป่าที่รุนแรง,meregenerasi,Ekosistem membutuhkan waktu puluhan tahun untuk beregenerasi setelah kebakaran hutan yang dahsyat.
regiment,The professor regimented the research schedule to maximize laboratory efficiency.,엄격히 통제하다,교수는 실험실 효율성을 극대화하기 위해 연구 일정을 엄격히 통제했다.,規制する,教授は研究室の効率を最大化するために研究スケジュールを厳しく管理した。,严格管理,教授严格管理研究日程以最大化实验室效率。,regimentar,El profesor regimentó el horario de investigación para maximizar la eficiencia del laboratorio.,quản lý chặt chẽ,Giáo sư đã quản lý chặt chẽ lịch trình nghiên cứu để tối đa hóa hiệu quả phòng thí nghiệm.,ควบคุมอย่างเข้มงวด,อาจารย์ควบคุมตารางการวิจัยอย่างเข้มงวดเพื่อเพิ่มประสิทธิภาพห้องปฏิบัติการ,mengatur ketat,Profesor mengatur ketat jadwal penelitian untuk memaksimalkan efisiensi laboratorium.
relegate,The outdated theory was relegated to a footnote in modern textbooks.,격하하다,구시대적 이론은 현대 교과서에서 각주로 격하되었다.,格下げする,時代遅れの理論は現代の教科書の脚注に格下げされた。,降级,过时的理论在现代教科书中被降级为脚注。,relegar,La teoría obsoleta fue relegada a una nota al pie en los libros de texto modernos.,đẩy xuống,Lý thuyết lỗi thời đã bị đẩy xuống thành chú thích trong sách giáo khoa hiện đại.,ลดตำแหน่ง,ทฤษฎีที่ล้าสมัยถูกลดตำแหน่งลงเป็นเชิงอรรถในตำราเรียนสมัยใหม่,menurunkan,Teori yang usang diturunkan menjadi catatan kaki di buku teks modern.
relinquish,The CEO agreed to relinquish control of the company to new management.,포기하다,CEO는 새 경영진에게 회사의 통제권을 포기하기로 동의했다.,放棄する,CEOは新しい経営陣に会社の支配権を放棄することに同意した。,放弃,首席执行官同意将公司控制权交给新管理层。,renunciar,El CEO acordó renunciar al control de la empresa a la nueva dirección.,từ bỏ,CEO đồng ý từ bỏ quyền kiểm soát công ty cho ban quản lý mới.,สละ,CEO ตกลงที่จะสละการควบคุมบริษัทให้กับผู้บริหารใหม่,melepaskan,CEO setuju untuk melepaskan kendali perusahaan kepada manajemen baru.
remit,The scope of the committee's remit includes all academic policy matters.,권한 범위,위원회의 권한 범위는 모든 학술 정책 문제를 포함한다.,職権,委員会の職権の範囲はすべての学術政策事項を含む。,职权范围,委员会的职权范围包括所有学术政策事项。,ámbito,El ámbito de competencia del comité incluye todos los asuntos de política académica.,phạm vi quyền hạn,Phạm vi quyền hạn của ủy ban bao gồm tất cả các vấn đề chính sách học thuật.,ขอบเขตอำนาจ,ขอบเขตอำนาจของคณะกรรมการรวมถึงเรื่องนโยบายทางวิชาการทั้งหมด,cakupan,Cakupan komite mencakup semua masalah kebijakan akademis.
repertoire,The musician expanded her repertoire to include contemporary classical compositions.,레퍼토리,그 음악가는 현대 클래식 작품을 포함하도록 레퍼토리를 확장했다.,レパートリー,その音楽家は現代のクラシック作品を含むようにレパートリーを拡大した。,曲目,这位音乐家扩大了她的曲目以包括当代古典作品。,repertorio,La músico amplió su repertorio para incluir composiciones clásicas contemporáneas.,tiết mục,Nhạc sĩ đã mở rộng tiết mục của cô để bao gồm các tác phẩm cổ điển đương đại.,บทเพลง,นักดนตรีขยายบทเพลงของเธอเพื่อรวมผลงานคลาสสิกร่วมสมัย,repertoar,Musisi memperluas repertoarnya untuk mencakup komposisi klasik kontemporer.
replete,The research paper was replete with detailed statistical analyses and charts.,가득 찬,연구 논문은 상세한 통계 분석과 차트로 가득 찼다.,満ちた,研究論文は詳細な統計分析とグラフで満ちていた。,充满,研究论文充满了详细的统计分析和图表。,repleto,El artículo de investigación estaba repleto de análisis estadísticos detallados y gráficos.,đầy rẫy,Bài nghiên cứu đầy rẫy các phân tích thống kê chi tiết và biểu đồ.,เต็มไปด้วย,บทความวิจัยเต็มไปด้วยการวิเคราะห์ทางสถิติอย่างละเอียดและแผนภูมิ,penuh,Makalah penelitian penuh dengan analisis statistik terperinci dan grafik.
repository,The university maintains a digital repository of all published research.,저장소,대학은 모든 출판된 연구의 디지털 저장소를 유지한다.,リポジトリ,大学は全ての出版された研究のデジタルリポジトリを維持している。,存储库,大学维护着所有已发表研究的数字存储库。,repositorio,La universidad mantiene un repositorio digital de toda la investigación publicada.,kho lưu trữ,Trường đại học duy trì kho lưu trữ số của tất cả các nghiên cứu đã xuất bản.,คลังข้อมูล,มหาวิทยาลัยดูแลรักษาคลังข้อมูลดิจิทัลของงานวิจัยทั้งหมดที่ตีพิมพ์,repositori,Universitas memelihara repositori digital dari semua penelitian yang diterbitkan.
reprehensible,The falsification of research data is considered morally reprehensible in academia.,비난받을 만한,연구 데이터의 위조는 학계에서 도덕적으로 비난받을 만한 것으로 간주된다.,非難されるべき,研究データの改ざんは学術界で道徳的に非難されるべきものとされる。,应受谴责的,伪造研究数据在学术界被认为是道德上应受谴责的。,reprobable,La falsificación de datos de investigación se considera moralmente reprobable en la academia.,đáng lên án,Việc giả mạo dữ liệu nghiên cứu được coi là đáng lên án về mặt đạo đức trong học thuật.,น่าตำหนิ,การปลอมแปลงข้อมูลการวิจัยถือเป็นสิ่งที่น่าตำหนิทางศีลธรรมในแวดวงวิชาการ,tercela,Pemalsuan data penelitian dianggap tercela secara moral di dunia akademis.
repudiate,The scientist publicly repudiated claims that her research was biased.,거부하다,그 과학자는 자신의 연구가 편향되었다는 주장을 공개적으로 거부했다.,否定する,その科学者は自分の研究が偏っているという主張を公に否定した。,否认,科学家公开否认了她的研究存在偏见的说法。,repudiar,La científica repudió públicamente las afirmaciones de que su investigación era sesgada.,bác bỏ,Nhà khoa học đã công khai bác bỏ những tuyên bố rằng nghiên cứu của bà thiên vị.,ปฏิเสธ,นักวิทยาศาสตร์ปฏิเสธอย่างเปิดเผยต่อข้อกล่าวอ้างว่างานวิจัยของเธอมีอคติ,menolak,Ilmuwan tersebut secara publik menolak klaim bahwa penelitiannya bias.
requisite,The requisite qualifications for the position include a doctoral degree.,필수적인,그 직책에 필수적인 자격 요건에는 박사 학위가 포함된다.,必要な,その職位に必要な資格には博士号が含まれる。,必需的,该职位的必需资格包括博士学位。,requisito,Las cualificaciones requisitas para el puesto incluyen un título doctoral.,cần thiết,Các trình độ cần thiết cho vị trí này bao gồm bằng tiến sĩ.,ที่จำเป็น,คุณสมบัติที่จำเป็นสำหรับตำแหน่งนี้รวมถึงปริญญาเอก,yang diperlukan,Kualifikasi yang diperlukan untuk posisi tersebut termasuk gelar doktoral.
rescind,The board voted to rescind the controversial policy effective immediately.,철회하다,이사회는 논란이 되는 정책을 즉시 효력으로 철회하기로 투표했다.,撤回する,理事会は物議を醸す方針を即時撤回する投票を行った。,撤销,董事会投票决定立即撤销有争议的政策。,rescindir,La junta votó para rescindir la política controvertida con efecto inmediato.,hủy bỏ,Hội đồng đã bỏ phiếu hủy bỏ chính sách gây tranh cãi có hiệu lực ngay lập tức.,เพิกถอน,คณะกรรมการลงมติเพิกถอนนโยบายที่เป็นที่ถกเถียงมีผลบังคับใช้ทันที,membatalkan,Dewan memilih untuk membatalkan kebijakan kontroversial yang berlaku segera.
resonate,The professor's lecture on social justice resonated deeply with many students.,반향을 일으키다,사회 정의에 대한 교수의 강의는 많은 학생들에게 깊은 반향을 일으켰다.,共鳴する,社会正義に関する教授の講義は多くの学生に深く共鳴した。,引起共鸣,教授关于社会正义的讲座在许多学生中引起了深刻的共鸣。,resonar,La conferencia del profesor sobre justicia social resonó profundamente con muchos estudiantes.,gây tiếng vang,Bài giảng về công bằng xã hội của giáo sư đã gây tiếng vang sâu sắc với nhiều sinh viên.,สะท้อน,การบรรยายของอาจารย์เรื่องความยุติธรรมทางสังคมสะท้อนอย่างลึกซึ้งกับนักศึกษาหลายคน,bergema,Kuliah profesor tentang keadilan sosial bergema secara mendalam bagi banyak mahasiswa.
restitution,The court ordered restitution for damages caused by the environmental spill.,배상,법원은 환경 유출로 인한 피해에 대한 배상을 명령했다.,賠償,裁判所は環境汚染による損害の賠償を命じた。,赔偿,法院下令对环境泄漏造成的损害进行赔偿。,restitución,El tribunal ordenó restitución por los daños causados por el derrame ambiental.,bồi thường,Tòa án đã ra lệnh bồi thường cho thiệt hại do sự cố tràn môi trường gây ra.,การชดเชย,ศาลสั่งให้ชดเชยความเสียหายที่เกิดจากการรั่วไหลของสารเคมีสู่สิ่งแวดล้อม,restitusi,Pengadilan memerintahkan restitusi atas kerusakan yang disebabkan oleh tumpahan lingkungan.
resurgence,There has been a resurgence of interest in renewable energy technologies.,부활,재생 에너지 기술에 대한 관심이 부활하고 있다.,復活,再生可能エネルギー技術への関心が復活している。,复兴,可再生能源技术的兴趣出现了复兴。,resurgimiento,Ha habido un resurgimiento del interés en las tecnologías de energía renovable.,sự hồi sinh,Đã có sự hồi sinh của sự quan tâm đến các công nghệ năng lượng tái tạo.,การฟื้นตัว,มีการฟื้นตัวของความสนใจในเทคโนโลยีพลังงานหมุนเวียน,kebangkitan,Telah terjadi kebangkitan minat terhadap teknologi energi terbarukan.
rigorous,The study followed a rigorous methodology to ensure reliable results.,엄격한,그 연구는 신뢰할 수 있는 결과를 보장하기 위해 엄격한 방법론을 따랐다.,厳密な,その研究は信頼できる結果を確保するために厳密な方法論に従った。,严格的,该研究遵循了严格的方法论以确保可靠的结果。,riguroso,El estudio siguió una metodología rigurosa para asegurar resultados confiables.,nghiêm ngặt,Nghiên cứu tuân theo phương pháp luận nghiêm ngặt để đảm bảo kết quả đáng tin cậy.,เข้มงวด,การศึกษาปฏิบัติตามวิธีการที่เข้มงวดเพื่อให้ได้ผลลัพธ์ที่เชื่อถือได้,ketat,Studi ini mengikuti metodologi yang ketat untuk memastikan hasil yang andal.
ritual,The ancient ritual served both religious and social functions in the community.,의식,"그 고대 의식은 공동체에서 종교적, 사회적 기능을 모두 수행했다.",儀式,その古代の儀式は共同体で宗教的および社会的機能の両方を果たした。,仪式,古代仪式在社区中发挥着宗教和社会双重功能。,ritual,El antiguo ritual cumplía funciones tanto religiosas como sociales en la comunidad.,nghi lễ,Nghi lễ cổ đại phục vụ cả chức năng tôn giáo và xã hội trong cộng đồng.,พิธีกรรม,พิธีกรรมโบราณทำหน้าที่ทั้งทางศาสนาและทางสังคมในชุมชน,ritual,Ritual kuno melayani fungsi keagamaan dan sosial dalam komunitas.
rudiment,Students must first learn the rudiments of grammar before advanced composition.,기초,학생들은 고급 작문 전에 먼저 문법의 기초를 배워야 한다.,初歩,学生は高度な作文の前にまず文法の初歩を学ばなければならない。,基础,学生必须先学习语法基础，然后才能进行高级写作。,rudimento,Los estudiantes deben primero aprender los rudimentos de gramática antes de la composición avanzada.,căn bản,Sinh viên phải học các căn bản ngữ pháp trước khi viết bài nâng cao.,พื้นฐาน,นักเรียนต้องเรียนรู้พื้นฐานของไวยากรณ์ก่อนการเขียนขั้นสูง,dasar,Siswa harus terlebih dahulu mempelajari dasar-dasar tata bahasa sebelum komposisi lanjutan.
rupture,The rupture of diplomatic relations led to increased regional tensions.,파열,외교 관계의 파열은 지역 긴장 고조로 이어졌다.,破裂,外交関係の破裂は地域の緊張の高まりにつながった。,破裂,外交关系的破裂导致了地区紧张局势加剧。,ruptura,La ruptura de relaciones diplomáticas condujo a mayores tensiones regionales.,sự đổ vỡ,Sự đổ vỡ quan hệ ngoại giao đã dẫn đến gia tăng căng thẳng khu vực.,การแตกหัก,การแตกหักของความสัมพันธ์ทางการทูตนำไปสู่ความตึงเครียดในภูมิภาคที่เพิ่มขึ้น,putus,Putusnya hubungan diplomatik menyebabkan meningkatnya ketegangan regional.
rustic,The university's rustic campus blended naturally with the surrounding landscape.,소박한,대학의 소박한 캠퍼스는 주변 경관과 자연스럽게 어우러졌다.,素朴な,大学の素朴なキャンパスは周囲の景観と自然に溶け込んでいた。,质朴的,大学质朴的校园与周围的景观自然融为一体。,rústico,El campus rústico de la universidad se integraba naturalmente con el paisaje circundante.,mộc mạc,Khuôn viên mộc mạc của trường đại học hòa hợp tự nhiên với cảnh quan xung quanh.,แบบชนบท,วิทยาเขตแบบชนบทของมหาวิทยาลัยกลมกลืนกับภูมิทัศน์โดยรอบอย่างเป็นธรรมชาติ,pedesaan,Kampus pedesaan universitas berpadu secara alami dengan lanskap sekitarnya.
ratification,The ratification of the treaty required approval from all member states.,비준,조약의 비준은 모든 회원국의 승인을 필요로 했다.,批准,条約の批准にはすべての加盟国の承認が必要だった。,批准,条约的批准需要所有成员国的批准。,ratificación,La ratificación del tratado requirió la aprobación de todos los estados miembros.,phê chuẩn,Việc phê chuẩn hiệp ước yêu cầu sự chấp thuận từ tất cả các quốc gia thành viên.,การให้สัตยาบัน,การให้สัตยาบันสนธิสัญญาต้องได้รับการอนุมัติจากทุกประเทศสมาชิก,ratifikasi,Ratifikasi perjanjian memerlukan persetujuan dari semua negara anggota.
recapitulate,The professor asked students to recapitulate the key points of the lecture.,요약하다,교수는 학생들에게 강의의 핵심 요점을 요약하도록 요청했다.,要約する,教授は学生に講義の要点を要約するよう求めた。,概述,教授要求学生概述讲座的要点。,recapitular,El profesor pidió a los estudiantes recapitular los puntos clave de la conferencia.,tóm tắt lại,Giáo sư yêu cầu sinh viên tóm tắt lại các điểm chính của bài giảng.,สรุปทบทวน,อาจารย์ขอให้นักศึกษาสรุปทบทวนประเด็นสำคัญของการบรรยาย,merangkum,Profesor meminta mahasiswa merangkum poin-poin kunci dari kuliah.
