adjudicate,The tribunal was convened to adjudicate the boundary dispute between the two nations.,판결하다,국제 재판소는 두 국가 간의 국경 분쟁을 판결하기 위해 소집되었다.,裁定する,裁判所は両国間の国境紛争を裁定するために召集された。,裁决,法庭被召集来裁决两国之间的边界争端。,adjudicar,El tribunal fue convocado para adjudicar la disputa fronteriza entre las dos naciones.,phân xử,Tòa án được triệu tập để phân xử tranh chấp biên giới giữa hai quốc gia.,ตัดสิน,ศาลถูกเรียกประชุมเพื่อตัดสินข้อพิพาทเรื่องพรมแดนระหว่างสองประเทศ,mengadili,Pengadilan diadakan untuk mengadili sengketa perbatasan antara kedua negara.
hermeneutics,Legal hermeneutics provides a framework for interpreting ambiguous statutory provisions.,해석학,법률 해석학은 모호한 법률 조항을 해석하기 위한 체계를 제공한다.,解釈学,法解釈学は曖昧な法律条項を解釈するための枠組みを提供する。,解释学,法律解释学为解释模糊的法律条款提供了框架。,hermenéutica,La hermenéutica jurídica proporciona un marco para interpretar disposiciones estatutarias ambiguas.,thông diễn học,Thông diễn học pháp lý cung cấp khuôn khổ để giải thích các điều khoản luật mơ hồ.,อรรถศาสตร์,อรรถศาสตร์ทางกฎหมายให้กรอบสำหรับการตีความบทบัญญัติของกฎหมายที่คลุมเครือ,hermeneutika,Hermeneutika hukum menyediakan kerangka kerja untuk menafsirkan ketentuan undang-undang yang ambigu.
inquisitorial,The inquisitorial legal system grants judges an active role in investigating facts and questioning witnesses.,심문주의의,심문주의 법률 체계는 판사에게 사실 조사와 증인 심문에서 적극적인 역할을 부여한다.,糾問主義の,糾問主義の法制度は裁判官に事実調査と証人尋問において積極的な役割を与える。,纠问式的,纠问式法律制度赋予法官在调查事实和询问证人方面的积极作用。,inquisitorial,El sistema legal inquisitorial otorga a los jueces un papel activo en la investigación de hechos e interrogación de testigos.,thẩm vấn,Hệ thống pháp luật thẩm vấn trao cho thẩm phán vai trò chủ động trong việc điều tra sự thật và thẩm vấn nhân chứng.,ระบบไต่สวน,ระบบกฎหมายแบบไต่สวนให้ผู้พิพากษามีบทบาทเชิงรุกในการสืบสวนข้อเท็จจริงและซักถามพยาน,inkuisitorial,Sistem hukum inkuisitorial memberikan hakim peran aktif dalam menyelidiki fakta dan mempertanyakan saksi.
normative,Normative ethics seeks to establish standards by which human conduct can be judged right or wrong.,규범적인,규범 윤리학은 인간의 행동을 옳고 그름으로 판단할 수 있는 기준을 확립하고자 한다.,規範的な,規範倫理学は人間の行為を正しいか間違っているかと判断できる基準を確立しようとする。,规范性的,规范伦理学试图建立评判人类行为对错的标准。,normativo,La ética normativa busca establecer estándares por los cuales la conducta humana pueda juzgarse como correcta o incorrecta.,quy phạm,Đạo đức quy phạm tìm cách thiết lập các tiêu chuẩn để đánh giá hành vi con người là đúng hay sai.,เชิงบรรทัดฐาน,จริยศาสตร์เชิงบรรทัดฐานพยายามกำหนดมาตรฐานที่สามารถตัดสินพฤติกรรมของมนุษย์ว่าถูกหรือผิด,normatif,Etika normatif berupaya menetapkan standar yang dapat digunakan untuk menilai perilaku manusia sebagai benar atau salah.
autocracy,The transition from autocracy to democratic governance proved arduous and fraught with setbacks.,독재정치,독재정치에서 민주적 통치로의 전환은 힘들고 좌절로 가득 찬 것으로 드러났다.,独裁政治,独裁政治から民主的統治への移行は困難で挫折に満ちたものとなった。,独裁政治,从独裁政治向民主治理的过渡被证明是艰难的，充满了挫折。,autocracia,La transición de la autocracia a la gobernanza democrática resultó ardua y plagada de contratiempos.,chế độ chuyên quyền,Sự chuyển đổi từ chế độ chuyên quyền sang quản trị dân chủ tỏ ra gian nan và đầy rẫy trở ngại.,ระบอบเผด็จการ,การเปลี่ยนผ่านจากระบอบเผด็จการสู่การปกครองแบบประชาธิปไตยพิสูจน์แล้วว่ายากลำบากและเต็มไปด้วยอุปสรรค,otokrasi,Transisi dari otokrasi ke pemerintahan demokratis terbukti sulit dan penuh kemunduran.
praxis,The conference explored the gap between political theory and praxis in addressing climate change.,실천,학회는 기후 변화 대응에서 정치 이론과 실천 사이의 간극을 탐구했다.,実践,その会議は気候変動への対処における政治理論と実践の間のギャップを探究した。,实践,会议探讨了在应对气候变化方面政治理论与实践之间的差距。,praxis,La conferencia exploró la brecha entre la teoría política y la praxis al abordar el cambio climático.,thực hành,Hội nghị khám phá khoảng cách giữa lý thuyết chính trị và thực hành trong việc giải quyết biến đổi khí hậu.,การปฏิบัติ,การประชุมสำรวจช่องว่างระหว่างทฤษฎีทางการเมืองและการปฏิบัติในการแก้ไขปัญหาการเปลี่ยนแปลงสภาพภูมิอากาศ,praksis,Konferensi tersebut mengeksplorasi kesenjangan antara teori politik dan praksis dalam menangani perubahan iklim.
reprobate,The editorial described the politician's conduct as that of a moral reprobate unfit for office.,타락한 사람,사설은 그 정치인의 행동을 공직에 부적합한 도덕적 타락한 사람의 것이라고 묘사했다.,堕落した人,社説はその政治家の行為を公職に不適格な道徳的堕落者のものとして描写した。,堕落的人,社论将这位政客的行为描述为一个不适合任职的道德堕落者。,réprobo,El editorial describió la conducta del político como la de un réprobo moral no apto para el cargo.,kẻ đồi bại,Bài xã luận mô tả hành vi của chính trị gia đó như của một kẻ đồi bại về mặt đạo đức không đủ tư cách giữ chức vụ.,คนเลวทราม,บทบรรณาธิการอธิบายพฤติกรรมของนักการเมืองว่าเป็นคนเลวทรามที่ไม่เหมาะสมกับตำแหน่ง,orang tercela,Editorial tersebut menggambarkan perilaku politisi itu sebagai orang tercela secara moral yang tidak layak menjabat.
constitutionalism,Modern constitutionalism enshrines the principle that governmental power must be limited by law.,입헌주의,현대 입헌주의는 정부 권력이 법에 의해 제한되어야 한다는 원칙을 보장한다.,立憲主義,現代の立憲主義は政府の権力が法によって制限されなければならないという原則を保障している。,宪政主义,现代宪政主义确立了政府权力必须受法律限制的原则。,constitucionalismo,El constitucionalismo moderno consagra el principio de que el poder gubernamental debe estar limitado por la ley.,chủ nghĩa lập hiến,Chủ nghĩa lập hiến hiện đại ghi nhận nguyên tắc rằng quyền lực chính phủ phải được giới hạn bởi pháp luật.,หลักรัฐธรรมนูญนิยม,หลักรัฐธรรมนูญนิยมสมัยใหม่รับรองหลักการที่ว่าอำนาจรัฐบาลต้องถูกจำกัดโดยกฎหมาย,konstitusionalisme,Konstitusionalisme modern mengukuhkan prinsip bahwa kekuasaan pemerintah harus dibatasi oleh hukum.
ethos,The university's academic ethos emphasizes intellectual honesty and rigorous scholarly inquiry.,정신,그 대학의 학문적 정신은 지적 정직성과 엄격한 학술적 탐구를 강조한다.,エートス,その大学の学術的エートスは知的誠実さと厳格な学術的探究を強調している。,精神气质,该大学的学术精神气质强调知识诚信和严谨的学术探究。,ethos,El ethos académico de la universidad enfatiza la honestidad intelectual y la investigación académica rigurosa.,tinh thần,Tinh thần học thuật của trường đại học nhấn mạnh sự trung thực trí tuệ và nghiên cứu học thuật nghiêm ngặt.,จริยธรรมองค์กร,จริยธรรมทางวิชาการของมหาวิทยาลัยเน้นความซื่อสัตย์ทางปัญญาและการค้นคว้าทางวิชาการอย่างเข้มงวด,etos,Etos akademis universitas menekankan kejujuran intelektual dan penyelidikan ilmiah yang ketat.
pedagogue,The renowned pedagogue developed an innovative curriculum that transformed early childhood education.,교육자,그 저명한 교육자는 유아 교육을 변혁시킨 혁신적 교육과정을 개발했다.,教育者,その著名な教育者は幼児教育を変革する革新的なカリキュラムを開発した。,教育家,这位著名的教育家开发了一套创新课程，改变了幼儿教育。,pedagogo,El renombrado pedagogo desarrolló un currículo innovador que transformó la educación infantil.,nhà giáo dục,Nhà giáo dục nổi tiếng đã phát triển chương trình giảng dạy sáng tạo biến đổi giáo dục mầm non.,นักการศึกษา,นักการศึกษาที่มีชื่อเสียงพัฒนาหลักสูตรนวัตกรรมที่เปลี่ยนแปลงการศึกษาปฐมวัย,pedagog,Pedagog terkenal tersebut mengembangkan kurikulum inovatif yang mengubah pendidikan anak usia dini.
maladministration,The ombudsman's report documented extensive maladministration in the allocation of public housing.,행정 부실,옴부즈만의 보고서는 공공 주택 배분에서의 광범위한 행정 부실을 기록했다.,行政の不備,オンブズマンの報告書は公営住宅の割り当てにおける広範な行政の不備を記録した。,行政失当,监察员的报告记录了公共住房分配中的广泛行政失当。,mala administración,El informe del defensor del pueblo documentó una mala administración extensiva en la asignación de vivienda pública.,quản lý yếu kém,Báo cáo của thanh tra viên ghi nhận tình trạng quản lý yếu kém nghiêm trọng trong việc phân bổ nhà ở công cộng.,การบริหารจัดการที่ผิดพลาด,รายงานของผู้ตรวจการแผ่นดินบันทึกการบริหารจัดการที่ผิดพลาดอย่างกว้างขวางในการจัดสรรที่อยู่อาศัยสาธารณะ,maladministrasi,Laporan ombudsman mendokumentasikan maladministrasi yang luas dalam alokasi perumahan publik.
servitude,The constitution explicitly prohibits all forms of involuntary servitude and forced labor.,예속,헌법은 모든 형태의 비자발적 예속과 강제 노동을 명시적으로 금지한다.,隷属,憲法はすべての形態の非自発的隷属と強制労働を明確に禁止している。,奴役,宪法明确禁止一切形式的非自愿奴役和强制劳动。,servidumbre,La constitución prohíbe explícitamente todas las formas de servidumbre involuntaria y trabajo forzado.,nô dịch,Hiến pháp cấm rõ ràng mọi hình thức nô dịch bất tự nguyện và lao động cưỡng bức.,การเป็นทาส,รัฐธรรมนูญห้ามทุกรูปแบบของการเป็นทาสโดยไม่สมัครใจและการบังคับใช้แรงงานอย่างชัดเจน,perbudakan,Konstitusi secara eksplisit melarang segala bentuk perbudakan paksa dan kerja paksa.
edict,The royal edict mandating religious tolerance marked a pivotal moment in the nation's history.,칙령,종교적 관용을 명령한 왕의 칙령은 국가 역사에서 중요한 순간을 기록했다.,勅令,宗教的寛容を命じた王の勅令はその国の歴史における画期的な瞬間となった。,敕令,命令宗教宽容的王室敕令标志着该国历史上的一个关键时刻。,edicto,El edicto real que ordenaba la tolerancia religiosa marcó un momento crucial en la historia de la nación.,sắc lệnh,Sắc lệnh hoàng gia bắt buộc khoan dung tôn giáo đánh dấu thời điểm quan trọng trong lịch sử đất nước.,พระราชกฤษฎีกา,พระราชกฤษฎีกาให้ความอดทนทางศาสนาเป็นจุดเปลี่ยนสำคัญในประวัติศาสตร์ของชาติ,dekrit,Dekrit kerajaan yang mewajibkan toleransi beragama menandai momen penting dalam sejarah bangsa.
sophistry,The lawyer's argument was dismissed as mere sophistry designed to obscure the facts.,궤변,그 변호사의 주장은 사실을 흐리기 위해 고안된 단순한 궤변으로 일축되었다.,詭弁,その弁護士の議論は事実を曖昧にするために作られた単なる詭弁として退けられた。,诡辩,律师的论点被斥为旨在模糊事实的诡辩。,sofistería,El argumento del abogado fue descartado como mera sofistería diseñada para oscurecer los hechos.,ngụy biện,Lập luận của luật sư bị bác bỏ như chỉ là ngụy biện nhằm che giấu sự thật.,การเล่นสำนวน,ข้อโต้แย้งของทนายถูกปัดตกว่าเป็นเพียงการเล่นสำนวนที่ออกแบบมาเพื่อบดบังข้อเท็จจริง,sofistri,Argumen pengacara tersebut ditolak sebagai sekadar sofistri yang dirancang untuk mengaburkan fakta.
polity,The emergence of democratic polity in ancient Athens fundamentally influenced Western political thought.,정치체제,고대 아테네의 민주적 정치체제의 출현은 서양 정치 사상에 근본적인 영향을 미쳤다.,政治体制,古代アテネにおける民主的政治体制の出現は西洋政治思想に根本的な影響を与えた。,政体,古雅典民主政体的出现从根本上影响了西方政治思想。,sistema político,La aparición del sistema político democrático en la antigua Atenas influyó fundamentalmente en el pensamiento político occidental.,thể chế chính trị,Sự xuất hiện của thể chế chính trị dân chủ ở Athens cổ đại đã ảnh hưởng cơ bản đến tư tưởng chính trị phương Tây.,ระบบการเมือง,การเกิดขึ้นของระบบการเมืองแบบประชาธิปไตยในเอเธนส์โบราณมีอิทธิพลพื้นฐานต่อความคิดทางการเมืองตะวันตก,sistem politik,Kemunculan sistem politik demokratis di Athena kuno secara fundamental memengaruhi pemikiran politik Barat.
rectitude,The judge was renowned for her moral rectitude and unwavering commitment to impartial justice.,도덕적 올바름,그 판사는 도덕적 올바름과 공정한 정의에 대한 흔들리지 않는 헌신으로 유명했다.,正直さ,その裁判官は道徳的正直さと公平な正義への揺るぎないへの献身で知られていた。,正直,该法官以其道德正直和对公正司法的坚定承诺而闻名。,rectitud,La jueza era reconocida por su rectitud moral y compromiso inquebrantable con la justicia imparcial.,chính trực,Thẩm phán nổi tiếng vì sự chính trực đạo đức và cam kết kiên định với công lý vô tư.,ความเที่ยงธรรม,ผู้พิพากษาเป็นที่รู้จักในเรื่องความเที่ยงธรรมทางศีลธรรมและความมุ่งมั่นอย่างไม่สั่นคลอนต่อความยุติธรรมที่เป็นกลาง,kejujuran,Hakim tersebut terkenal karena kejujuran moralnya dan komitmen teguh terhadap keadilan yang tidak memihak.
antinomy,Kant identified an antinomy between the concept of free will and the principle of causal determinism.,이율배반,칸트는 자유의지의 개념과 인과적 결정론의 원칙 사이의 이율배반을 확인했다.,二律背反,カントは自由意志の概念と因果的決定論の原則の間の二律背反を指摘した。,二律背反,康德发现了自由意志概念与因果决定论原则之间的二律背反。,antinomia,Kant identificó una antinomia entre el concepto de libre albedrío y el principio de determinismo causal.,nghịch lý,Kant đã xác định một nghịch lý giữa khái niệm tự do ý chí và nguyên tắc quyết định luận nhân quả.,ปฏิทรรศน์,คานท์ระบุปฏิทรรศน์ระหว่างแนวคิดเจตจำนงเสรีกับหลักการของนิยัตินิยมเชิงสาเหตุ,antinomi,Kant mengidentifikasi antinomi antara konsep kehendak bebas dan prinsip determinisme kausal.
indemnity,The settlement included a substantial indemnity payment to compensate the affected communities.,배상금,합의에는 영향을 받은 지역사회를 보상하기 위한 상당한 배상금 지급이 포함되었다.,賠償金,和解には影響を受けたコミュニティを補償するための多額の賠償金の支払いが含まれていた。,赔偿金,和解协议包括向受影响社区支付大量赔偿金。,indemnización,El acuerdo incluyó un pago de indemnización sustancial para compensar a las comunidades afectadas.,khoản bồi thường,Thỏa thuận bao gồm khoản bồi thường đáng kể để đền bù cho các cộng đồng bị ảnh hưởng.,ค่าชดเชย,ข้อตกลงรวมถึงการจ่ายค่าชดเชยจำนวนมากเพื่อชดเชยให้แก่ชุมชนที่ได้รับผลกระทบ,ganti rugi,Penyelesaian tersebut mencakup pembayaran ganti rugi yang substansial untuk mengkompensasi komunitas yang terdampak.
enact,Parliament voted overwhelmingly to enact comprehensive healthcare reform legislation.,제정하다,의회는 포괄적인 의료 개혁 법안을 제정하기 위해 압도적으로 투표했다.,制定する,議会は包括的な医療改革法案を制定するために圧倒的多数で投票した。,颁布,议会以压倒性多数投票通过了综合医疗改革立法。,promulgar,El parlamento votó abrumadoramente para promulgar una legislación integral de reforma sanitaria.,ban hành,Quốc hội đã bỏ phiếu áp đảo để ban hành luật cải cách y tế toàn diện.,ตราเป็นกฎหมาย,รัฐสภาลงมติอย่างท่วมท้นเพื่อตราพระราชบัญญัติปฏิรูปการดูแลสุขภาพอย่างครอบคลุม,mengesahkan,Parlemen memberikan suara secara meyakinkan untuk mengesahkan undang-undang reformasi kesehatan yang komprehensif.
apostasy,In several jurisdictions historical laws against apostasy have been repealed in favor of religious freedom.,배교,여러 관할권에서 배교에 대한 역사적 법률이 종교의 자유를 위해 폐지되었다.,背教,いくつかの法域では背教に対する歴史的な法律が宗教の自由のために廃止された。,叛教,在多个司法管辖区，历史上的反叛教法律已被废除，以支持宗教自由。,apostasía,En varias jurisdicciones las leyes históricas contra la apostasía han sido derogadas en favor de la libertad religiosa.,bội giáo,"Ở nhiều khu vực tài phán, các luật lịch sử chống bội giáo đã được bãi bỏ để ủng hộ tự do tôn giáo.",การละทิ้งศาสนา,ในหลายเขตอำนาจศาล กฎหมายเก่าเกี่ยวกับการละทิ้งศาสนาถูกยกเลิกเพื่อสนับสนุนเสรีภาพทางศาสนา,murtad,"Di beberapa yurisdiksi, undang-undang historis tentang murtad telah dicabut demi kebebasan beragama."
dereliction,The officer faced charges of dereliction of duty for failing to respond to the emergency.,직무유기,그 공무원은 비상사태에 대응하지 못한 직무유기 혐의에 직면했다.,職務怠慢,その職員は緊急事態への対応を怠ったとして職務怠慢の罪に問われた。,玩忽职守,该官员因未能应对紧急情况而面临玩忽职守的指控。,abandono del deber,El oficial enfrentó cargos de abandono del deber por no responder a la emergencia.,bỏ bê nhiệm vụ,Viên chức đối mặt với cáo buộc bỏ bê nhiệm vụ vì không ứng phó với tình huống khẩn cấp.,การละเลยหน้าที่,เจ้าหน้าที่ถูกตั้งข้อหาละเลยหน้าที่เนื่องจากไม่ตอบสนองต่อเหตุฉุกเฉิน,kelalaian tugas,Petugas tersebut menghadapi tuduhan kelalaian tugas karena gagal merespons keadaan darurat.
tribunal,The international tribunal was established to prosecute war crimes committed during the conflict.,재판소,국제 재판소는 분쟁 중에 저질러진 전쟁 범죄를 기소하기 위해 설립되었다.,法廷,国際法廷は紛争中に犯された戦争犯罪を訴追するために設立された。,法庭,国际法庭的设立是为了起诉冲突期间犯下的战争罪行。,tribunal,El tribunal internacional fue establecido para enjuiciar los crímenes de guerra cometidos durante el conflicto.,tòa án,Tòa án quốc tế được thành lập để truy tố tội phạm chiến tranh trong cuộc xung đột.,ศาล,ศาลอาญาระหว่างประเทศถูกจัดตั้งขึ้นเพื่อดำเนินคดีอาชญากรรมสงครามที่เกิดขึ้นระหว่างความขัดแย้ง,tribunal,Tribunal internasional didirikan untuk mengadili kejahatan perang yang dilakukan selama konflik.
efficacious,Scholars debated whether international sanctions were truly efficacious in altering state behavior.,효과적인,학자들은 국제 제재가 국가 행동을 변화시키는 데 진정으로 효과적인지 토론했다.,効果的な,学者たちは国際制裁が国家の行動を変えるのに真に効果的であるかどうかを議論した。,有效的,学者们辩论国际制裁是否真正有效地改变了国家行为。,eficaz,Los académicos debatieron si las sanciones internacionales eran verdaderamente eficaces para alterar el comportamiento estatal.,hữu hiệu,Các học giả tranh luận liệu các biện pháp trừng phạt quốc tế có thực sự hữu hiệu trong việc thay đổi hành vi quốc gia.,มีประสิทธิผล,นักวิชาการถกเถียงกันว่าการคว่ำบาตรระหว่างประเทศมีประสิทธิผลอย่างแท้จริงในการเปลี่ยนแปลงพฤติกรรมของรัฐหรือไม่,manjur,Para ilmuwan memperdebatkan apakah sanksi internasional benar-benar manjur dalam mengubah perilaku negara.
casuistry,The ethicist employed casuistry to analyze the moral complexities of specific medical dilemmas.,결의론,윤리학자는 특정 의료 딜레마의 도덕적 복잡성을 분석하기 위해 결의론을 사용했다.,決疑論,倫理学者は特定の医療ジレンマの道徳的複雑さを分析するために決疑論を用いた。,决疑法,伦理学家运用决疑法来分析特定医学伦理困境的道德复杂性。,casuística,El ético empleó la casuística para analizar las complejidades morales de dilemas médicos específicos.,phương pháp quyết nghi,Nhà đạo đức học sử dụng phương pháp quyết nghi để phân tích sự phức tạp đạo đức của các tình huống y tế cụ thể.,วิธีตัดสินกรณีเฉพาะ,นักจริยศาสตร์ใช้วิธีตัดสินกรณีเฉพาะเพื่อวิเคราะห์ความซับซ้อนทางศีลธรรมของปัญหาทางการแพทย์เฉพาะ,kasuistik,Ahli etika menggunakan kasuistik untuk menganalisis kompleksitas moral dari dilema medis tertentu.
sedition,The journalist was charged with sedition for publishing articles critical of the ruling government.,선동,그 기자는 집권 정부를 비판하는 기사를 게재한 혐의로 선동죄로 기소되었다.,煽動罪,そのジャーナリストは統治政府に批判的な記事を公表したとして煽動罪で起訴された。,煽动罪,该记者因发表批评执政政府的文章而被控煽动罪。,sedición,El periodista fue acusado de sedición por publicar artículos críticos del gobierno gobernante.,tội kích động,Nhà báo bị buộc tội kích động vì xuất bản các bài báo chỉ trích chính phủ cầm quyền.,ความผิดฐานปลุกปั่น,นักข่าวถูกตั้งข้อหาปลุกปั่นเนื่องจากตีพิมพ์บทความวิจารณ์รัฐบาลที่ปกครอง,hasutan,Jurnalis tersebut didakwa dengan hasutan karena menerbitkan artikel yang mengkritik pemerintah yang berkuasa.
legitimacy,The disputed election results called into question the legitimacy of the newly formed government.,정당성,논란이 된 선거 결과는 새로 구성된 정부의 정당성에 의문을 제기했다.,正当性,争われた選挙結果は新たに形成された政府の正当性に疑問を投げかけた。,合法性,有争议的选举结果使新成立的政府的合法性受到质疑。,legitimidad,Los resultados electorales disputados pusieron en cuestión la legitimidad del gobierno recién formado.,tính chính danh,Kết quả bầu cử tranh cãi đặt câu hỏi về tính chính danh của chính phủ mới thành lập.,ความชอบธรรม,ผลการเลือกตั้งที่โต้แย้งกันตั้งคำถามถึงความชอบธรรมของรัฐบาลที่จัดตั้งขึ้นใหม่,legitimasi,Hasil pemilu yang dipersengketakan mempertanyakan legitimasi pemerintahan yang baru terbentuk.
quash,The appellate court moved to quash the conviction on the grounds of insufficient evidence.,파기하다,항소 법원은 불충분한 증거를 근거로 유죄 판결을 파기하기로 결정했다.,破棄する,控訴裁判所は証拠不十分を理由に有罪判決を破棄する動きを見せた。,撤销,上诉法院以证据不足为由撤销了有罪判决。,anular,El tribunal de apelación procedió a anular la condena por motivos de evidencia insuficiente.,hủy bỏ,Tòa phúc thẩm đã hủy bỏ bản án với lý do không đủ bằng chứng.,ยกเลิก,ศาลอุทธรณ์ดำเนินการยกเลิกคำพิพากษาด้วยเหตุผลว่าหลักฐานไม่เพียงพอ,membatalkan,Pengadilan banding bertindak untuk membatalkan putusan atas dasar bukti yang tidak memadai.
secessionist,The federal government viewed the secessionist movement as a direct threat to national unity.,분리주의의,연방 정부는 분리주의 운동을 국가 통합에 대한 직접적인 위협으로 간주했다.,分離主義の,連邦政府は分離主義運動を国家の統一に対する直接的な脅威と見なした。,分裂主义的,联邦政府将分裂主义运动视为对国家统一的直接威胁。,secesionista,El gobierno federal consideró el movimiento secesionista como una amenaza directa a la unidad nacional.,ly khai,Chính phủ liên bang coi phong trào ly khai là mối đe dọa trực tiếp đối với sự thống nhất quốc gia.,แบ่งแยกดินแดน,รัฐบาลกลางมองว่าขบวนการแบ่งแยกดินแดนเป็นภัยคุกคามโดยตรงต่อความสามัคคีของชาติ,separatis,Pemerintah federal memandang gerakan separatis sebagai ancaman langsung terhadap persatuan nasional.
statutory,Statutory interpretation remains one of the most contested areas of contemporary legal scholarship.,법률상의,법률 해석은 현대 법학에서 가장 논쟁이 많은 분야 중 하나로 남아 있다.,制定法上の,制定法の解釈は現代法学において最も争いの多い分野の一つであり続けている。,法定的,法定解释仍然是当代法学研究中最具争议的领域之一。,estatutario,La interpretación estatutaria sigue siendo una de las áreas más disputadas de la erudición jurídica contemporánea.,thành văn,Giải thích luật thành văn vẫn là một trong những lĩnh vực tranh cãi nhất của nghiên cứu pháp lý đương đại.,ตามกฎหมาย,การตีความกฎหมายลายลักษณ์อักษรยังคงเป็นหนึ่งในพื้นที่ที่ถูกโต้แย้งมากที่สุดของวิชาการกฎหมายร่วมสมัย,statutori,Interpretasi statutori tetap menjadi salah satu bidang yang paling diperdebatkan dalam studi hukum kontemporer.
hedonism,Philosophical hedonism posits that pleasure is the sole intrinsic good worth pursuing in life.,쾌락주의,철학적 쾌락주의는 쾌락이 삶에서 추구할 가치가 있는 유일한 본질적 선이라고 주장한다.,快楽主義,哲学的快楽主義は快楽が人生で追求する価値のある唯一の本質的な善であると主張する。,享乐主义,哲学享乐主义认为快乐是人生中唯一值得追求的内在善。,hedonismo,El hedonismo filosófico postula que el placer es el único bien intrínseco que vale la pena perseguir en la vida.,chủ nghĩa khoái lạc,Chủ nghĩa khoái lạc triết học đặt ra rằng khoái lạc là điều thiện nội tại duy nhất đáng theo đuổi trong cuộc sống.,สุขนิยม,สุขนิยมทางปรัชญาตั้งสมมติฐานว่าความสุขเป็นสิ่งดีโดยเนื้อแท้เพียงอย่างเดียวที่ควรค่าแก่การแสวงหาในชีวิต,hedonisme,Hedonisme filosofis menyatakan bahwa kesenangan adalah satu-satunya kebaikan intrinsik yang layak dikejar dalam hidup.
usurp,The military coup sought to usurp constitutional authority from the democratically elected government.,찬탈하다,군사 쿠데타는 민주적으로 선출된 정부로부터 헌법적 권한을 찬탈하고자 했다.,簒奪する,軍事クーデターは民主的に選出された政府から憲法上の権限を簒奪しようとした。,篡夺,军事政变试图从民选政府手中篡夺宪法权力。,usurpar,El golpe militar buscó usurpar la autoridad constitucional del gobierno democráticamente elegido.,chiếm đoạt,Cuộc đảo chính quân sự nhằm chiếm đoạt quyền lực hiến pháp từ chính phủ được bầu cử dân chủ.,แย่งชิงอำนาจ,การรัฐประหารพยายามแย่งชิงอำนาจตามรัฐธรรมนูญจากรัฐบาลที่มาจากการเลือกตั้งตามระบอบประชาธิปไตย,merampas,Kudeta militer berupaya merampas kewenangan konstitusional dari pemerintah yang dipilih secara demokratis.
proportionality,The principle of proportionality requires that legal penalties be commensurate with the severity of offenses.,비례성,비례성의 원칙은 법적 처벌이 범죄의 심각성에 상응해야 한다고 요구한다.,比例性,比例性の原則は法的制裁が犯罪の重大性に見合ったものでなければならないことを要求する。,比例原则,比例原则要求法律处罚应与犯罪的严重程度相称。,proporcionalidad,El principio de proporcionalidad exige que las penas legales sean proporcionales a la gravedad de los delitos.,tính tương xứng,Nguyên tắc tương xứng yêu cầu hình phạt pháp lý phải tương xứng với mức độ nghiêm trọng của tội phạm.,สัดส่วน,หลักสัดส่วนกำหนดว่าบทลงโทษทางกฎหมายต้องเหมาะสมกับความร้ายแรงของความผิด,proporsionalitas,Prinsip proporsionalitas mensyaratkan bahwa hukuman hukum harus sepadan dengan tingkat keparahan pelanggaran.
insurrection,The failed insurrection against the government resulted in widespread arrests and prolonged martial law.,반란,정부에 대한 실패한 반란은 광범위한 체포와 장기간의 계엄령을 초래했다.,反乱,政府に対する失敗した反乱は広範な逮捕と長期間の戒厳令をもたらした。,叛乱,对政府的未遂叛乱导致了大规模逮捕和长期戒严。,insurrección,La insurrección fallida contra el gobierno resultó en arrestos generalizados y ley marcial prolongada.,cuộc nổi dậy,Cuộc nổi dậy thất bại chống chính phủ dẫn đến bắt giữ rộng rãi và thiết quân luật kéo dài.,การจลาจล,การจลาจลที่ล้มเหลวต่อต้านรัฐบาลส่งผลให้มีการจับกุมอย่างกว้างขวางและกฎอัยการศึกเป็นเวลานาน,pemberontakan,Pemberontakan yang gagal terhadap pemerintah mengakibatkan penangkapan besar-besaran dan darurat militer yang berkepanjangan.
metaphysics,Metaphysics explores fundamental questions about the nature of reality that transcend empirical investigation.,형이상학,형이상학은 경험적 탐구를 초월하는 현실의 본질에 대한 근본적 질문을 탐구한다.,形而上学,形而上学は経験的調査を超越する現実の本質に関する根本的な問題を探究する。,形而上学,形而上学探讨超越经验研究的关于现实本质的根本问题。,metafísica,La metafísica explora preguntas fundamentales sobre la naturaleza de la realidad que trascienden la investigación empírica.,siêu hình học,Siêu hình học khám phá các câu hỏi cơ bản về bản chất thực tại vượt ra ngoài nghiên cứu thực nghiệm.,อภิปรัชญา,อภิปรัชญาสำรวจคำถามพื้นฐานเกี่ยวกับธรรมชาติของความเป็นจริงที่อยู่เหนือการสืบสวนเชิงประจักษ์,metafisika,Metafisika mengeksplorasi pertanyaan fundamental tentang sifat realitas yang melampaui penyelidikan empiris.
junta,Following the coup the ruling military junta suspended the constitution and dissolved parliament.,군사정권,쿠데타 이후 집권 군사정권은 헌법을 정지하고 의회를 해산했다.,軍事政権,クーデター後軍事政権は憲法を停止し議会を解散した。,军政府,政变后执政军政府暂停了宪法并解散了议会。,junta,Tras el golpe la junta militar gobernante suspendió la constitución y disolvió el parlamento.,chính quyền quân sự,"Sau cuộc đảo chính, chính quyền quân sự cầm quyền đình chỉ hiến pháp và giải tán quốc hội.",คณะรัฐประหาร,หลังการรัฐประหาร คณะรัฐประหารที่ปกครองได้ระงับรัฐธรรมนูญและยุบสภา,junta,"Setelah kudeta, junta militer yang berkuasa menangguhkan konstitusi dan membubarkan parlemen."
