english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
stark,The stark contrast between wealth and poverty was visible in the city.,극명한,부와 빈곤 사이의 극명한 대조가 도시에서 눈에 띄었다.,際立った,富と貧困の際立った対比が都市で目に見えた。,鲜明的,贫富之间的鲜明对比在城市中清晰可见。,marcado,El marcado contraste entre riqueza y pobreza era visible en la ciudad.,rõ rệt,Sự tương phản rõ rệt giữa giàu và nghèo có thể nhìn thấy trong thành phố.,ชัดเจน,ความแตกต่างที่ชัดเจนระหว่างความร่ำรวยและความยากจนเห็นได้ในเมือง,mencolok,Kontras mencolok antara kekayaan dan kemiskinan terlihat di kota.
statutory,All employers must comply with statutory minimum wage requirements.,법정의,모든 고용주는 법정 최저 임금 요건을 준수해야 한다.,法定の,すべての雇用者は法定最低賃金の要件を遵守しなければならない。,法定的,所有雇主必须遵守法定最低工资要求。,legal,Todos los empleadores deben cumplir con los requisitos legales de salario mínimo.,theo luật định,Tất cả các nhà tuyển dụng phải tuân thủ các yêu cầu lương tối thiểu theo luật định.,ตามกฎหมาย,นายจ้างทุกคนต้องปฏิบัติตามข้อกำหนดค่าจ้างขั้นต่ำตามกฎหมาย,menurut undang-undang,Semua pemberi kerja harus mematuhi persyaratan upah minimum menurut undang-undang.
steadfast,She remained steadfast in her commitment to environmental conservation.,확고한,그녀는 환경 보전에 대한 확고한 헌신을 유지했다.,確固たる,彼女は環境保全への確固たる決意を持ち続けた。,坚定的,她对环境保护的承诺始终坚定不移。,firme,Ella se mantuvo firme en su compromiso con la conservación ambiental.,kiên định,Cô ấy vẫn kiên định với cam kết bảo tồn môi trường.,มั่นคง,เธอยังคงมั่นคงในความมุ่งมั่นต่อการอนุรักษ์สิ่งแวดล้อม,teguh,Dia tetap teguh dalam komitmennya terhadap konservasi lingkungan.
stem,The economic crisis stemmed from years of unsustainable fiscal policies.,기인하다,경제 위기는 수년간의 지속 불가능한 재정 정책에서 기인했다.,起因する,経済危機は何年にもわたる持続不可能な財政政策に起因していた。,源于,经济危机源于多年不可持续的财政政策。,derivar,La crisis económica derivó de años de políticas fiscales insostenibles.,bắt nguồn,Cuộc khủng hoảng kinh tế bắt nguồn từ nhiều năm chính sách tài khóa không bền vững.,เกิดจาก,วิกฤตเศรษฐกิจเกิดจากนโยบายการคลังที่ไม่ยั่งยืนเป็นเวลาหลายปี,berasal,Krisis ekonomi berasal dari kebijakan fiskal yang tidak berkelanjutan selama bertahun-tahun.
stigma,Mental illness still carries a social stigma in many communities.,낙인,정신 질환은 많은 지역 사회에서 여전히 사회적 낙인을 수반한다.,偏見,精神疾患は多くのコミュニティでまだ社会的偏見を伴っている。,污名,精神疾病在许多社区仍然带有社会污名。,estigma,La enfermedad mental todavía conlleva un estigma social en muchas comunidades.,sự kỳ thị,Bệnh tâm thần vẫn mang theo sự kỳ thị xã hội ở nhiều cộng đồng.,ตราบาป,โรคจิตยังคงมีตราบาปทางสังคมในหลายชุมชน,stigma,Penyakit mental masih membawa stigma sosial di banyak komunitas.
stint,"After a stint as a journalist, she transitioned into public relations.",임기,기자로서의 임기를 마친 후 그녀는 홍보 분야로 전환했다.,勤務期間,ジャーナリストとしての勤務期間の後、彼女は広報に転身した。,一段时间,在做了一段时间记者后，她转入了公共关系领域。,período,"Después de un período como periodista, ella hizo la transición a relaciones públicas.",thời gian làm việc,"Sau một thời gian làm việc như nhà báo, cô ấy chuyển sang lĩnh vực quan hệ công chúng.",ช่วงเวลา,หลังจากช่วงเวลาเป็นนักข่าว เธอเปลี่ยนไปทำงานด้านประชาสัมพันธ์,masa kerja,"Setelah masa kerja sebagai jurnalis, dia beralih ke hubungan masyarakat."
stoic,He maintained a stoic demeanor despite receiving devastating news.,금욕적인,그는 충격적인 소식을 받았음에도 금욕적인 태도를 유지했다.,禁欲的な,彼は壊滅的なニュースを受けても禁欲的な態度を維持した。,坚忍的,尽管收到了毁灭性的消息，他仍保持了坚忍的态度。,estoico,Él mantuvo una actitud estoica a pesar de recibir noticias devastadoras.,điềm tĩnh,Anh ấy duy trì thái độ điềm tĩnh mặc dù nhận được tin tức tàn khốc.,สงบนิ่ง,เขารักษาท่าทางสงบนิ่งแม้ได้รับข่าวร้ายอย่างหนัก,tabah,Dia mempertahankan sikap tabah meskipun menerima berita yang menghancurkan.
stratify,Social systems tend to stratify populations based on economic status.,계층화하다,사회 시스템은 경제적 지위에 따라 인구를 계층화하는 경향이 있다.,階層化する,社会システムは経済的地位に基づいて人口を階層化する傾向がある。,分层,社会制度倾向于根据经济地位将人口分层。,estratificar,Los sistemas sociales tienden a estratificar a la población según el estatus económico.,phân tầng,Các hệ thống xã hội có xu hướng phân tầng dân số dựa trên địa vị kinh tế.,แบ่งชั้น,ระบบสังคมมีแนวโน้มที่จะแบ่งชั้นประชากรตามสถานะทางเศรษฐกิจ,menstratifikasi,Sistem sosial cenderung menstratifikasi populasi berdasarkan status ekonomi.
strenuous,The strenuous hike to the summit took nearly eight hours.,격렬한,정상까지의 격렬한 등산에 거의 8시간이 걸렸다.,激しい,山頂への激しいハイキングはほぼ8時間かかった。,艰苦的,攀登山顶的艰苦远足花了将近八个小时。,extenuante,La extenuante caminata hasta la cumbre tomó casi ocho horas.,gian khổ,Chuyến leo núi gian khổ lên đỉnh mất gần tám giờ.,หนักหน่วง,การเดินป่าที่หนักหน่วงขึ้นไปยังยอดเขาใช้เวลาเกือบแปดชั่วโมง,berat,Pendakian berat menuju puncak memakan waktu hampir delapan jam.
strife,Political strife plagued the nation for decades after independence.,분쟁,정치적 분쟁이 독립 후 수십 년 동안 국가를 괴롭혔다.,争い,独立後何十年にもわたって政治的争いが国を悩ませた。,冲突,政治冲突在独立后困扰了这个国家数十年。,conflicto,El conflicto político plagó a la nación durante décadas después de la independencia.,xung đột,Xung đột chính trị đã hoành hành đất nước trong nhiều thập kỷ sau khi độc lập.,ความขัดแย้ง,ความขัดแย้งทางการเมืองรบกวนประเทศเป็นเวลาหลายทศวรรษหลังได้รับเอกราช,pertikaian,Pertikaian politik melanda negara selama beberapa dekade setelah kemerdekaan.
stringent,The laboratory follows stringent safety protocols at all times.,엄격한,실험실은 항상 엄격한 안전 규정을 따른다.,厳格な,研究所は常に厳格な安全プロトコルに従っている。,严格的,实验室始终遵循严格的安全协议。,estricto,El laboratorio sigue protocolos de seguridad estrictos en todo momento.,nghiêm ngặt,Phòng thí nghiệm tuân thủ các quy trình an toàn nghiêm ngặt mọi lúc.,เข้มงวด,ห้องปฏิบัติการปฏิบัติตามมาตรการความปลอดภัยอย่างเข้มงวดตลอดเวลา,ketat,Laboratorium mengikuti protokol keselamatan yang ketat setiap saat.
subjective,Aesthetic judgments are inherently subjective and vary between individuals.,주관적인,미적 판단은 본질적으로 주관적이며 개인마다 다르다.,主観的な,美的判断は本質的に主観的であり、個人間で異なる。,主观的,审美判断本质上是主观的，因人而异。,subjetivo,Los juicios estéticos son inherentemente subjetivos y varían entre individuos.,chủ quan,Những đánh giá về thẩm mỹ vốn mang tính chủ quan và khác nhau giữa các cá nhân.,เป็นอัตวิสัย,การตัดสินทางสุนทรียศาสตร์เป็นอัตวิสัยโดยธรรมชาติและแตกต่างกันไปในแต่ละบุคคล,subjektif,Penilaian estetika pada dasarnya subjektif dan bervariasi antar individu.
sublime,The sunset over the ocean was a truly sublime spectacle.,숭고한,바다 위의 일몰은 진정으로 숭고한 광경이었다.,崇高な,海に沈む夕日は真に崇高な光景だった。,壮丽的,海上的日落是一幅真正壮丽的景象。,sublime,La puesta de sol sobre el océano fue un espectáculo verdaderamente sublime.,tuyệt mỹ,Hoàng hôn trên đại dương thực sự là một cảnh tượng tuyệt mỹ.,งดงาม,พระอาทิตย์ตกเหนือมหาสมุทรเป็นภาพที่งดงามอย่างแท้จริง,agung,Matahari terbenam di atas lautan adalah pemandangan yang benar-benar agung.
submerge,The submarine can submerge to depths of over three hundred meters.,잠기다,잠수함은 300미터 이상의 깊이까지 잠길 수 있다.,沈む,潜水艦は300メートル以上の深さまで沈むことができる。,潜入,潜水艇可以潜入三百多米的深度。,sumergir,El submarino puede sumergirse a profundidades de más de trescientos metros.,lặn xuống,Tàu ngầm có thể lặn xuống độ sâu hơn ba trăm mét.,จมลง,เรือดำน้ำสามารถจมลงได้ลึกกว่าสามร้อยเมตร,menyelam,Kapal selam dapat menyelam hingga kedalaman lebih dari tiga ratus meter.
subordination,The military relies on strict subordination to maintain discipline.,복종,군대는 규율을 유지하기 위해 엄격한 복종에 의존한다.,従属,軍隊は規律を維持するために厳格な従属関係に依存している。,服从,军队依靠严格的服从来维持纪律。,subordinación,El ejército se basa en una estricta subordinación para mantener la disciplina.,sự phục tùng,Quân đội dựa vào sự phục tùng nghiêm ngặt để duy trì kỷ luật.,การอยู่ใต้บังคับบัญชา,กองทัพพึ่งพาการอยู่ใต้บังคับบัญชาอย่างเข้มงวดเพื่อรักษาวินัย,subordinasi,Militer bergantung pada subordinasi yang ketat untuk menjaga disiplin.
substantiate,The researcher was unable to substantiate her controversial claims.,입증하다,연구자는 논란이 되는 자신의 주장을 입증하지 못했다.,立証する,研究者は物議を醸す主張を立証できなかった。,证实,研究人员无法证实她那些有争议的主张。,fundamentar,La investigadora no pudo fundamentar sus afirmaciones controvertidas.,chứng minh,Nhà nghiên cứu không thể chứng minh những tuyên bố gây tranh cãi của mình.,พิสูจน์,นักวิจัยไม่สามารถพิสูจน์ข้อกล่าวอ้างที่เป็นที่ถกเถียงของเธอได้,membuktikan,Peneliti tidak dapat membuktikan klaimnya yang kontroversial.
subtlety,The subtlety of the artist's brushwork revealed years of training.,섬세함,화가의 붓놀림의 섬세함은 수년간의 훈련을 보여주었다.,繊細さ,画家の筆使いの繊細さは長年の訓練を物語っていた。,微妙,艺术家笔触的微妙之处显示出多年的训练。,sutileza,La sutileza del trabajo del pincel del artista revelaba años de entrenamiento.,sự tinh tế,Sự tinh tế trong nét vẽ của nghệ sĩ cho thấy nhiều năm luyện tập.,ความละเอียดอ่อน,ความละเอียดอ่อนของฝีแปรงของศิลปินเผยให้เห็นการฝึกฝนหลายปี,kehalusan,Kehalusan sapuan kuas sang seniman mengungkapkan pelatihan bertahun-tahun.
subvert,The conspiracy aimed to subvert the established democratic institutions.,전복시키다,그 음모는 확립된 민주주의 제도를 전복시키는 것을 목표로 했다.,転覆させる,その陰謀は確立された民主主義制度を転覆させることを目的としていた。,颠覆,阴谋旨在颠覆已建立的民主制度。,subvertir,La conspiración tenía como objetivo subvertir las instituciones democráticas establecidas.,lật đổ,Âm mưu nhằm lật đổ các thể chế dân chủ đã được thiết lập.,ล้มล้าง,แผนสมคบคิดมุ่งล้มล้างสถาบันประชาธิปไตยที่จัดตั้งขึ้น,menumbangkan,Konspirasi itu bertujuan untuk menumbangkan lembaga-lembaga demokrasi yang mapan.
succumb,Several patients succumbed to the disease despite receiving treatment.,굴복하다,여러 환자가 치료를 받았음에도 불구하고 질병에 굴복했다.,屈する,治療を受けたにもかかわらず、数人の患者が病気に屈した。,屈服,尽管接受了治疗，几名患者还是因病去世。,sucumbir,Varios pacientes sucumbieron a la enfermedad a pesar de recibir tratamiento.,chịu thua,Một số bệnh nhân đã chịu thua trước bệnh tật mặc dù đã được điều trị.,ยอมแพ้,ผู้ป่วยหลายรายยอมแพ้ต่อโรคแม้จะได้รับการรักษา,menyerah,Beberapa pasien menyerah pada penyakit meskipun telah menerima pengobatan.
superficial,The article provided only a superficial analysis of the complex issue.,피상적인,그 기사는 복잡한 문제에 대해 피상적인 분석만을 제공했다.,表面的な,その記事は複雑な問題の表面的な分析しか提供しなかった。,肤浅的,这篇文章只对这个复杂问题进行了肤浅的分析。,superficial,El artículo proporcionó solo un análisis superficial del tema complejo.,hời hợt,Bài viết chỉ cung cấp một phân tích hời hợt về vấn đề phức tạp.,ผิวเผิน,บทความให้การวิเคราะห์อย่างผิวเผินต่อประเด็นที่ซับซ้อน,dangkal,Artikel tersebut hanya memberikan analisis dangkal tentang isu yang kompleks.
superfluous,The editor removed all superfluous words to tighten the manuscript.,불필요한,편집자는 원고를 다듬기 위해 불필요한 단어를 모두 제거했다.,余分な,編集者は原稿を引き締めるためにすべての余分な言葉を削除した。,多余的,编辑删除了所有多余的词语以使稿件更加精炼。,superfluo,El editor eliminó todas las palabras superfluas para ajustar el manuscrito.,thừa thãi,Biên tập viên đã loại bỏ tất cả các từ thừa thãi để làm gọn bản thảo.,ฟุ่มเฟือย,บรรณาธิการตัดคำที่ฟุ่มเฟือยทั้งหมดเพื่อให้ต้นฉบับกระชับขึ้น,berlebihan,Editor menghapus semua kata yang berlebihan untuk memperketat naskah.
supplant,Digital payment methods have largely supplanted cash transactions.,대체하다,디지털 결제 방식이 현금 거래를 대부분 대체했다.,取って代わる,デジタル決済方法は現金取引にほぼ取って代わった。,取代,数字支付方式在很大程度上已经取代了现金交易。,suplantar,Los métodos de pago digital han suplantado en gran medida las transacciones en efectivo.,thay thế,Các phương thức thanh toán số đã phần lớn thay thế các giao dịch tiền mặt.,แทนที่,วิธีการชำระเงินดิจิทัลได้แทนที่การทำธุรกรรมเงินสดเป็นส่วนใหญ่,menggantikan,Metode pembayaran digital sebagian besar telah menggantikan transaksi tunai.
supple,Years of yoga practice made her body remarkably supple and flexible.,유연한,수년간의 요가 수련으로 그녀의 몸은 놀랍도록 유연해졌다.,しなやかな,長年のヨガの練習で彼女の体は驚くほどしなやかで柔軟になった。,柔软的,多年的瑜伽练习使她的身体非常柔软灵活。,flexible,Años de práctica de yoga hicieron su cuerpo notablemente flexible.,mềm dẻo,Nhiều năm tập yoga đã khiến cơ thể cô ấy trở nên mềm dẻo đáng kể.,อ่อนนุ่ม,การฝึกโยคะหลายปีทำให้ร่างกายของเธออ่อนนุ่มและยืดหยุ่นอย่างน่าทึ่ง,lentur,Bertahun-tahun berlatih yoga membuat tubuhnya sangat lentur dan fleksibel.
surmise,"From the evidence collected, detectives surmised that the crime was premeditated.",추측하다,수집된 증거로부터 형사들은 범죄가 계획적이었다고 추측했다.,推測する,収集された証拠から、刑事たちは犯罪が計画的だったと推測した。,推测,从收集的证据来看，侦探们推测该犯罪是有预谋的。,conjeturar,"A partir de la evidencia recopilada, los detectives conjeturaron que el crimen fue premeditado.",suy đoán,"Từ bằng chứng thu thập được, các thám tử suy đoán rằng tội phạm đã được lên kế hoạch trước.",คาดเดา,จากหลักฐานที่รวบรวมได้ นักสืบคาดเดาว่าอาชญากรรมเป็นการวางแผนล่วงหน้า,menduga,"Dari bukti yang dikumpulkan, detektif menduga bahwa kejahatan itu direncanakan."
surmount,"With determination, she was able to surmount every obstacle in her path.",극복하다,결연한 의지로 그녀는 앞길의 모든 장애물을 극복할 수 있었다.,克服する,決意を持って、彼女は道にあるすべての障害を克服することができた。,克服,凭着决心，她能够克服前进道路上的每一个障碍。,superar,"Con determinación, ella pudo superar cada obstáculo en su camino.",vượt qua,"Với quyết tâm, cô ấy đã có thể vượt qua mọi trở ngại trên đường.",เอาชนะ,ด้วยความมุ่งมั่น เธอสามารถเอาชนะทุกอุปสรรคในเส้นทางของเธอได้,mengatasi,"Dengan tekad, dia mampu mengatasi setiap rintangan di jalannya."
surname,"In many Asian cultures, the surname precedes the given name.",성,많은 아시아 문화에서 성이 이름 앞에 온다.,姓,多くのアジア文化では、姓が名の前に来る。,姓氏,在许多亚洲文化中，姓氏在名字之前。,apellido,"En muchas culturas asiáticas, el apellido precede al nombre de pila.",họ,"Trong nhiều nền văn hóa châu Á, họ đứng trước tên.",นามสกุล,ในหลายวัฒนธรรมเอเชีย นามสกุลจะอยู่ก่อนชื่อจริง,nama keluarga,"Dalam banyak budaya Asia, nama keluarga mendahului nama depan."
surpass,The company's quarterly revenue surpassed all expectations.,능가하다,회사의 분기 수익이 모든 기대를 능가했다.,上回る,会社の四半期売上はすべての予想を上回った。,超越,公司的季度收入超越了所有预期。,superar,Los ingresos trimestrales de la empresa superaron todas las expectativas.,vượt qua,Doanh thu quý của công ty đã vượt qua mọi kỳ vọng.,เหนือกว่า,รายได้รายไตรมาสของบริษัทเหนือกว่าที่คาดไว้ทั้งหมด,melampaui,Pendapatan kuartalan perusahaan melampaui semua ekspektasi.
surplus,The agricultural surplus was exported to neighboring countries.,잉여,농업 잉여물은 이웃 국가들로 수출되었다.,余剰,農業の余剰は近隣国に輸出された。,剩余,农业剩余产品被出口到邻国。,excedente,El excedente agrícola fue exportado a países vecinos.,thặng dư,Thặng dư nông nghiệp đã được xuất khẩu sang các nước láng giềng.,ส่วนเกิน,ผลผลิตทางการเกษตรส่วนเกินถูกส่งออกไปยังประเทศเพื่อนบ้าน,surplus,Surplus pertanian diekspor ke negara-negara tetangga.
surreptitious,The spy made a surreptitious exchange of documents at the cafe.,은밀한,스파이는 카페에서 은밀한 문서 교환을 했다.,密かな,スパイはカフェで密かに書類を交換した。,秘密的,间谍在咖啡馆秘密交换了文件。,subrepticio,El espía hizo un intercambio subrepticio de documentos en el café.,lén lút,Gián điệp đã thực hiện một cuộc trao đổi tài liệu lén lút tại quán cà phê.,ลับ ๆ,สายลับทำการแลกเปลี่ยนเอกสารอย่างลับ ๆ ที่คาเฟ่,diam-diam,Mata-mata melakukan pertukaran dokumen secara diam-diam di kafe.
susceptible,Children and the elderly are particularly susceptible to respiratory infections.,취약한,어린이와 노인은 특히 호흡기 감염에 취약하다.,感受性が高い,子供と高齢者は特に呼吸器感染症に感受性が高い。,易感的,儿童和老年人特别容易感染呼吸道疾病。,susceptible,Los niños y los ancianos son particularmente susceptibles a las infecciones respiratorias.,dễ bị,Trẻ em và người già đặc biệt dễ bị nhiễm trùng đường hô hấp.,อ่อนไหว,เด็กและผู้สูงอายุมีความอ่อนไหวต่อการติดเชื้อระบบทางเดินหายใจเป็นพิเศษ,rentan,Anak-anak dan lansia sangat rentan terhadap infeksi pernapasan.
sustenance,The refugees were in desperate need of sustenance and shelter.,생계 수단,난민들은 생계 수단과 보호처가 절실히 필요했다.,糧,難民たちは食料と避難場所を切実に必要としていた。,食物,难民们迫切需要食物和住所。,sustento,Los refugiados necesitaban desesperadamente sustento y refugio.,lương thực,Những người tị nạn đang cần lương thực và nơi trú ẩn một cách tuyệt vọng.,อาหาร,ผู้ลี้ภัยต้องการอาหารและที่พักพิงอย่างสิ้นหวัง,makanan,Para pengungsi sangat membutuhkan makanan dan tempat tinggal.
sway,The politician's speech failed to sway public opinion on the issue.,흔들다,정치인의 연설은 그 문제에 대한 여론을 흔들지 못했다.,揺るがす,政治家のスピーチはその問題に関する世論を揺るがすことに失敗した。,动摇,这位政治家的演讲未能动摇公众对这一问题的看法。,influir,El discurso del político no logró influir en la opinión pública sobre el tema.,lay chuyển,Bài phát biểu của chính trị gia đã không thể lay chuyển dư luận về vấn đề này.,โน้มน้าว,สุนทรพจน์ของนักการเมืองไม่สามารถโน้มน้าวความคิดเห็นของสาธารณชนในประเด็นนี้ได้,mempengaruhi,Pidato politisi gagal mempengaruhi opini publik tentang masalah tersebut.
synthesis,The paper presented a synthesis of recent findings in neuroscience.,종합,논문은 신경 과학의 최근 연구 결과의 종합을 제시했다.,統合,論文は神経科学における最近の発見の統合を提示した。,综合,论文对神经科学的最新发现进行了综合。,síntesis,El artículo presentó una síntesis de los hallazgos recientes en neurociencia.,tổng hợp,Bài báo đã trình bày một tổng hợp các phát hiện gần đây trong khoa học thần kinh.,การสังเคราะห์,บทความนำเสนอการสังเคราะห์ผลการค้นพบล่าสุดในประสาทวิทยาศาสตร์,sintesis,Makalah tersebut menyajikan sintesis temuan terkini dalam ilmu saraf.
tacit,There was a tacit agreement among the team members to support the proposal.,암묵적인,팀원들 사이에 그 제안을 지지하기로 하는 암묵적인 합의가 있었다.,暗黙の,チームメンバーの間にはその提案を支持するという暗黙の合意があった。,默示的,团队成员之间有一个默示的协议来支持这个提案。,tácito,Hubo un acuerdo tácito entre los miembros del equipo para apoyar la propuesta.,ngầm,Có một thỏa thuận ngầm giữa các thành viên trong nhóm để ủng hộ đề xuất.,โดยปริยาย,มีข้อตกลงโดยปริยายระหว่างสมาชิกในทีมเพื่อสนับสนุนข้อเสนอ,diam-diam,Ada kesepakatan diam-diam di antara anggota tim untuk mendukung proposal tersebut.
tact,The diplomat handled the sensitive situation with remarkable tact.,요령,외교관은 뛰어난 요령으로 민감한 상황을 처리했다.,機転,外交官は卓越した機転でその繊細な状況に対処した。,机智,外交官以非凡的机智处理了这一敏感局面。,tacto,El diplomático manejó la situación delicada con notable tacto.,sự khéo léo,Nhà ngoại giao đã xử lý tình huống nhạy cảm với sự khéo léo đáng chú ý.,ไหวพริบ,นักการทูตจัดการสถานการณ์ที่ละเอียดอ่อนด้วยไหวพริบที่น่าทึ่ง,kebijaksanaan,Diplomat menangani situasi sensitif dengan kebijaksanaan yang luar biasa.
tamper,Someone had tampered with the lock on the laboratory door.,변조하다,누군가가 실험실 문의 잠금 장치를 변조했다.,いじる,誰かが研究室のドアの鍵をいじった。,篡改,有人篡改了实验室门上的锁。,manipular,Alguien había manipulado la cerradura de la puerta del laboratorio.,xáo trộn,Ai đó đã xáo trộn ổ khóa trên cửa phòng thí nghiệm.,งัดแงะ,มีคนงัดแงะกุญแจประตูห้องปฏิบัติการ,merusak,Seseorang telah merusak kunci pintu laboratorium.
tantalize,The aroma from the bakery tantalized passersby on the street.,감질나게 하다,빵집에서 나는 향기가 거리의 행인들을 감질나게 했다.,そそる,ベーカリーからの香りが通りの通行人をそそった。,诱惑,面包店的香气诱惑着街上的路人。,tentar,El aroma de la panadería tentaba a los transeúntes en la calle.,cám dỗ,Hương thơm từ tiệm bánh cám dỗ người đi đường trên phố.,ยั่วยวน,กลิ่นหอมจากร้านเบเกอรี่ยั่วยวนผู้คนที่เดินผ่านบนถนน,menggoda,Aroma dari toko roti menggoda orang-orang yang lewat di jalan.
tarnish,The scandal threatened to tarnish the university's academic reputation.,손상시키다,그 스캔들은 대학의 학문적 명성을 손상시킬 위협이 되었다.,傷つける,そのスキャンダルは大学の学術的評判を傷つける恐れがあった。,玷污,丑闻威胁着要玷污大学的学术声誉。,empañar,El escándalo amenazó con empañar la reputación académica de la universidad.,làm hoen ố,Vụ bê bối đe dọa làm hoen ố danh tiếng học thuật của trường đại học.,ทำให้มัวหมอง,เรื่องอื้อฉาวอาจทำให้ชื่อเสียงทางวิชาการของมหาวิทยาลัยมัวหมอง,mencoreng,Skandal itu mengancam untuk mencoreng reputasi akademis universitas.
tedious,The tedious process of data entry required extreme patience.,지루한,지루한 데이터 입력 과정에는 극도의 인내가 필요했다.,退屈な,退屈なデータ入力作業には極度の忍耐が必要だった。,乏味的,乏味的数据录入过程需要极大的耐心。,tedioso,El tedioso proceso de ingreso de datos requería extrema paciencia.,tẻ nhạt,Quá trình nhập dữ liệu tẻ nhạt đòi hỏi sự kiên nhẫn cao độ.,น่าเบื่อ,กระบวนการป้อนข้อมูลที่น่าเบื่อต้องใช้ความอดทนอย่างมาก,membosankan,Proses entri data yang membosankan membutuhkan kesabaran yang luar biasa.
temperament,The artist's volatile temperament was reflected in her bold paintings.,기질,예술가의 변덕스러운 기질은 대담한 그림에 반영되었다.,気質,芸術家の不安定な気質は大胆な絵画に反映されていた。,性情,艺术家多变的性情反映在她大胆的画作中。,temperamento,El temperamento volátil de la artista se reflejaba en sus atrevidas pinturas.,tính khí,Tính khí thất thường của nghệ sĩ được phản ánh trong những bức tranh táo bạo.,อารมณ์,อารมณ์ที่ผันผวนของศิลปินสะท้อนอยู่ในภาพวาดที่กล้าหาญของเธอ,temperamen,Temperamen seniman yang mudah berubah tercermin dalam lukisan-lukisannya yang berani.
tenacious,The tenacious reporter pursued the story for over two years.,집요한,집요한 기자는 2년 넘게 그 이야기를 추적했다.,粘り強い,粘り強い記者は2年以上にわたってその記事を追い続けた。,顽强的,这位顽强的记者追踪这个故事超过两年。,tenaz,El tenaz reportero persiguió la historia durante más de dos años.,kiên trì,Phóng viên kiên trì đã theo đuổi câu chuyện hơn hai năm.,เหนียวแน่น,นักข่าวที่เหนียวแน่นติดตามเรื่องนี้มากว่าสองปี,gigih,Reporter yang gigih mengejar cerita itu selama lebih dari dua tahun.
tender,The company submitted a tender for the government construction contract.,입찰,회사는 정부 건설 계약에 대한 입찰서를 제출했다.,入札,会社は政府の建設契約の入札を提出した。,投标,公司为政府建筑合同提交了投标书。,licitación,La empresa presentó una licitación para el contrato de construcción del gobierno.,đấu thầu,Công ty đã nộp hồ sơ đấu thầu cho hợp đồng xây dựng của chính phủ.,ยื่นประมูล,บริษัทยื่นประมูลสัญญาก่อสร้างของรัฐบาล,tender,Perusahaan mengajukan tender untuk kontrak konstruksi pemerintah.
tentative,The committee reached a tentative agreement pending further review.,잠정적인,위원회는 추가 검토를 조건으로 잠정적인 합의에 도달했다.,暫定的な,委員会はさらなる検討を条件に暫定的な合意に達した。,暂定的,委员会达成了一项暂定协议，有待进一步审查。,tentativo,El comité llegó a un acuerdo tentativo pendiente de revisión adicional.,tạm thời,Ủy ban đã đạt được một thỏa thuận tạm thời đang chờ xem xét thêm.,เบื้องต้น,คณะกรรมการบรรลุข้อตกลงเบื้องต้นที่รอการพิจารณาเพิ่มเติม,sementara,Komite mencapai kesepakatan sementara yang menunggu peninjauan lebih lanjut.
tenure,The professor was granted tenure after a decade of distinguished research.,재직 기간,교수는 10년간의 뛰어난 연구 끝에 종신 재직권을 부여받았다.,在職期間,教授は10年間の優れた研究の後、終身在職権を与えられた。,任期,教授在十年杰出研究后获得了终身教职。,titularidad,El profesor obtuvo la titularidad después de una década de investigación distinguida.,nhiệm kỳ,Giáo sư đã được trao quyền giảng dạy cố định sau một thập kỷ nghiên cứu xuất sắc.,วาระ,ศาสตราจารย์ได้รับตำแหน่งถาวรหลังจากทำวิจัยดีเด่นมาหนึ่งทศวรรษ,masa jabatan,Profesor tersebut diberikan masa jabatan tetap setelah satu dekade penelitian yang luar biasa.
tersely,The spokesperson tersely responded that no comment would be made.,간결하게,대변인은 논평하지 않겠다고 간결하게 답변했다.,簡潔に,広報担当者はコメントしないと簡潔に答えた。,简洁地,发言人简洁地回应说不会发表评论。,escuetamente,El portavoz respondió escuetamente que no se haría ningún comentario.,ngắn gọn,Người phát ngôn đã trả lời ngắn gọn rằng sẽ không có bình luận nào.,อย่างสั้นกระชับ,โฆษกตอบอย่างสั้นกระชับว่าจะไม่มีการแสดงความคิดเห็น,secara singkat,Juru bicara secara singkat merespons bahwa tidak ada komentar yang akan dibuat.
testament,The restored cathedral stands as a testament to medieval craftsmanship.,증거,복원된 대성당은 중세 장인 정신의 증거로 서 있다.,証,修復された大聖堂は中世の職人技の証として立っている。,证明,修复后的大教堂是中世纪工艺的证明。,testamento,La catedral restaurada se erige como testamento de la artesanía medieval.,minh chứng,Nhà thờ được phục hồi là minh chứng cho nghề thủ công thời trung cổ.,เครื่องพิสูจน์,มหาวิหารที่ได้รับการบูรณะเป็นเครื่องพิสูจน์ฝีมือช่างสมัยกลาง,bukti,Katedral yang dipugar berdiri sebagai bukti keahlian abad pertengahan.
testimony,The witness provided compelling testimony that influenced the verdict.,증언,증인은 판결에 영향을 미친 설득력 있는 증언을 제공했다.,証言,証人は判決に影響を与える説得力のある証言を提供した。,证词,证人提供了影响裁决的有力证词。,testimonio,El testigo proporcionó un testimonio convincente que influyó en el veredicto.,lời khai,Nhân chứng đã cung cấp lời khai thuyết phục ảnh hưởng đến phán quyết.,คำให้การ,พยานให้คำให้การที่น่าเชื่อถือซึ่งมีอิทธิพลต่อคำตัดสิน,kesaksian,Saksi memberikan kesaksian yang meyakinkan yang mempengaruhi putusan.
