english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
assertion,His assertion that costs would decrease proved to be accurate.,주장,비용이 감소할 것이라는 그의 주장이 정확한 것으로 밝혀졌습니다.,主張,コストが減少するという彼の主張は正確であることが証明されました。,断言,他关于成本会下降的断言被证明是准确的。,"afirmación, declaración",Su afirmación de que los costos disminuirían resultó ser precisa.,khẳng định,Khẳng định của ông rằng chi phí sẽ giảm đã được chứng minh là chính xác.,การยืนยัน,คำยืนยันของเขาที่ว่าต้นทุนจะลดลงได้รับการพิสูจน์แล้วว่าถูกต้อง,pernyataan,Pernyataannya bahwa biaya akan menurun terbukti akurat.
assimilate,New hires need time to assimilate into the company's work culture.,동화하다,신입사원은 회사의 업무 문화에 적응하는 시간이 필요합니다.,同化する,新入社員は会社の仕事文化に馴染むのに時間が必要です。,吸收,新员工需要时间来融入公司的工作文化。,"asimilar, integrarse",Los nuevos empleados necesitan tiempo para asimilarse a la cultura de trabajo de la empresa.,đồng hóa,Những người mới tuyển dụng cần thời gian để hòa nhập với văn hóa làm việc của công ty.,ดูดซึม,พนักงานใหม่ต้องใช้เวลาในการปรับตัวให้เข้ากับวัฒนธรรมการทำงานของบริษัท,mengasimilasi,Karyawan baru memerlukan waktu untuk berasimilasi dengan budaya kerja perusahaan.
attrition,High attrition rates indicate potential problems with employee satisfaction.,자연감소,높은 이직률은 직원 만족도에 잠재적 문제가 있음을 나타냅니다.,自然減少,高い離職率は従業員満足度に潜在的な問題があることを示しています。,自然减员,高流失率表明员工满意度可能存在问题。,"desgaste, reducción gradual",Las altas tasas de desgaste de personal indican posibles problemas con la satisfacción de los empleados.,sự hao mòn,Tỷ lệ nghỉ việc cao cho thấy những vấn đề tiềm ẩn liên quan đến sự hài lòng của nhân viên.,การขัดสี,อัตราการออกจากงานที่สูงบ่งบอกถึงปัญหาที่อาจเกิดขึ้นกับความพึงพอใจของพนักงาน,erosi,Tingkat peralihan yang tinggi menunjukkan potensi masalah dengan kepuasan karyawan.
authenticate,Users must authenticate their identity before accessing confidential files.,인증하다,사용자는 기밀 파일에 접근하기 전에 신원을 인증해야 합니다.,認証する,ユーザーは機密ファイルにアクセスする前に身元を認証する必要があります。,认证,用户在访问机密文件之前必须验证其身份。,"autenticar, verificar",Los usuarios deben autenticar su identidad antes de acceder a los archivos confidenciales.,xác thực,Người dùng phải xác thực danh tính của họ trước khi truy cập các tập tin bí mật.,ตรวจสอบสิทธิ์,ผู้ใช้จะต้องตรวจสอบตัวตนของตนก่อนที่จะเข้าถึงไฟล์ที่เป็นความลับ,mengautentikasi,Pengguna harus mengautentikasi identitas mereka sebelum mengakses file rahasia.
avert,Quick action by management helped avert a potential financial crisis.,피하다,경영진의 신속한 조치가 잠재적 재정 위기를 피하는 데 도움이 되었습니다.,回避する,経営陣の迅速な行動が潜在的な財務危機を回避するのに役立ちました。,避免,管理层的快速行动帮助避免了一场潜在的财务危机。,"evitar, prevenir",La acción rápida de la dirección ayudó a evitar una posible crisis financiera.,ngăn ngừa,Hành động nhanh chóng đã ngăn ngừa được cuộc khủng hoảng tài chính.,หลีกเลี่ยง,การดำเนินการอย่างรวดเร็วช่วยหลีกเลี่ยงวิกฤตการเงิน,mencegah,Tindakan cepat berhasil mencegah krisis keuangan.
backlog,A thorough review of the backlog revealed several areas for improvement.,밀린 업무,밀린 업무에 대한 철저한 검토에서 여러 개선 영역이 밝혀졌습니다.,未処理分,未処理分の徹底的なレビューにより、いくつかの改善点が明らかになりました。,积压,对积压的全面审查揭示了几个需要改进的领域。,"trabajo atrasado, tareas pendientes",Una revisión exhaustiva de las tareas pendientes reveló varias áreas de mejora.,tồn đọng,Việc xem xét kỹ lưỡng các hồ sơ tồn đọng đã cho thấy một số lĩnh vực cần cải thiện.,งานค้าง,การตรวจสอบ Backlog อย่างละเอียดเผยให้เห็นประเด็นที่ต้องปรับปรุงหลายประการ,jaminan simpanan,Tinjauan menyeluruh terhadap simpanan tersebut mengungkapkan beberapa hal yang perlu diperbaiki.
bandwidth,Management addressed concerns regarding the bandwidth at the annual conference.,대역폭,경영진은 연례 회의에서 대역폭에 관한 우려를 다루었습니다.,帯域幅,経営陣は年次会議で帯域幅に関する懸念に対処しました。,带宽,管理层在年度会议上讨论了有关带宽的问题。,"ancho de banda, capacidad",La dirección abordó las preocupaciones sobre el ancho de banda en la conferencia anual.,băng thông,Ban quản lý đã giải quyết những lo ngại về băng thông tại hội nghị thường niên.,แบนด์วิธ,ฝ่ายบริหารกล่าวถึงความกังวลเกี่ยวกับแบนด์วิธในการประชุมประจำปี,lebar pita,Manajemen menyampaikan kekhawatiran mengenai bandwidth pada konferensi tahunan.
bankrupt,The report highlighted several bankrupt factors affecting the quarterly results.,파산한,보고서는 분기 실적에 영향을 미치는 여러 파산한 요소를 강조했습니다.,破産した,報告書は四半期の業績に影響を与えるいくつかの破産した要因を強調しました。,破产的,报告强调了影响季度业绩的几个破产的因素。,"en bancarrota, insolvente",El informe destacó varios factores que llevaron a la insolvencia que afectaron los resultados trimestrales.,phá sản,Công ty phá sản sau khi không thể trả các khoản nợ.,ล้มละลาย,บริษัทล้มละลายหลังจากไม่สามารถชำระหนี้ได้,bangkrut,Perusahaan bangkrut setelah tidak mampu membayar utangnya.
benchmark,Experts believe the benchmark will significantly impact the industry going forward.,기준점,전문가들은 기준점이/가 향후 산업에 상당한 영향을 미칠 것으로 보고 있습니다.,基準点,専門家は基準点が今後業界に大きな影響を与えると考えています。,基准,专家认为基准将对行业未来产生重大影响。,"referencia, punto de comparación",Los expertos creen que el punto de referencia tendrá un impacto significativo en la industria en el futuro.,tiêu chuẩn đối sánh,Công ty sử dụng tiêu chuẩn đối sánh ngành để đo hiệu suất.,เกณฑ์มาตรฐาน,บริษัทใช้เกณฑ์มาตรฐานอุตสาหกรรมเพื่อวัดผลการดำเนินงาน,tolok ukur,Perusahaan menggunakan tolok ukur industri untuk mengukur kinerja.
beneficiary,Management addressed concerns regarding the beneficiary at the annual conference.,수혜자,경영진은 연례 회의에서 수혜자에 관한 우려를 다루었습니다.,受益者,経営陣は年次会議で受益者に関する懸念に対処しました。,受益人,管理层在年度会议上讨论了有关受益人的问题。,beneficiario,La dirección abordó las preocupaciones relacionadas con el beneficiario en la conferencia anual.,người thụ hưởng,Ban quản lý đã giải quyết các mối quan ngại liên quan đến người thụ hưởng tại hội nghị thường niên.,ผู้รับผลประโยชน์,ฝ่ายบริหารกล่าวถึงข้อกังวลเกี่ยวกับผู้รับประโยชน์ในการประชุมประจำปี,penerima manfaat,Manajemen menyampaikan kekhawatiran mengenai penerima manfaat pada konferensi tahunan.
bequest,A thorough review of the bequest revealed several areas for improvement.,유산,유산에 대한 철저한 검토에서 여러 개선 영역이 밝혀졌습니다.,遺贈,遺贈の徹底的なレビューにより、いくつかの改善点が明らかになりました。,遗赠,对遗赠的全面审查揭示了几个需要改进的领域。,"legado, herencia",Una revisión exhaustiva del legado reveló varias áreas de mejora.,di chúc,Việc xem xét kỹ lưỡng bản di chúc đã tiết lộ một số lĩnh vực cần cải thiện.,มรดก,การตรวจสอบมรดกอย่างละเอียดเผยให้เห็นประเด็นที่ต้องปรับปรุงหลายประการ,warisan,Tinjauan menyeluruh atas warisan tersebut mengungkapkan beberapa hal yang perlu diperbaiki.
bilateral,A detailed analysis of the bilateral was included in the quarterly report.,양자간의,양자간의에 대한 상세한 분석이 분기 보고서에 포함되었습니다.,二国間の,二国間のの詳細な分析が四半期報告書に含まれていました。,双边的,季度报告中包含了对双边的的详细分析。,"bilateral, entre dos partes",Un análisis detallado del acuerdo bilateral se incluyó en el informe trimestral.,song phương,Một phân tích chi tiết về quan hệ song phương đã được đưa vào báo cáo hàng quý.,ทวิภาคี,การวิเคราะห์รายละเอียดของทวิภาคีรวมอยู่ในรายงานรายไตรมาส,bilateral; dua pihak,Analisis rinci mengenai hubungan bilateral dimasukkan dalam laporan triwulanan.
binding,The company decided to binding in response to the changing market conditions.,구속력 있는,회사는 변화하는 시장 상황에 대응하여 구속력 있는기로 결정했습니다.,拘束力のある,会社は変化する市場状況に対応して拘束力のあることを決定しました。,有约束力的,公司决定有约束力的以应对不断变化的市场状况。,"vinculante, obligatorio",La empresa decidió aplicar medidas vinculantes en respuesta a las cambiantes condiciones del mercado.,ràng buộc,Hợp đồng có hiệu lực ràng buộc đối với cả hai bên.,ผูกพัน,สัญญามีผลผูกพันกับทั้งสองฝ่าย,mengikat,Kontrak mengikat secara hukum bagi kedua belah pihak.
blueprint,Management addressed concerns regarding the blueprint at the annual conference.,청사진,경영진은 연례 회의에서 청사진에 관한 우려를 다루었습니다.,設計図,経営陣は年次会議で設計図に関する懸念に対処しました。,蓝图,管理层在年度会议上讨论了有关蓝图的问题。,"plano, modelo, esquema",La dirección abordó las preocupaciones sobre el plan estratégico en la conferencia anual.,bản thiết kế,Bản thiết kế cho nhà máy mới đã được phê duyệt.,พิมพ์เขียว,พิมพ์เขียวสำหรับโรงงานใหม่ได้รับการอนุมัติ,cetak biru,Cetak biru untuk pabrik baru telah disetujui.
bolster,The CEO announced plans to bolster across all regional office locations.,강화하다,CEO는 모든 지역 사무소에 걸쳐 강화하다 계획을 발표했습니다.,支える,CEOはすべての地域オフィスにわたって支える計画を発表しました。,支撑,首席执行官宣布了在所有区域办事处支撑的计划。,"reforzar, apuntalar",El CEO anunció planes para reforzar las operaciones en todas las oficinas regionales.,củng cố,Kiểm toán viên bên ngoài đã được mời đến để củng cố tính chính xác của báo cáo doanh thu hàng quý.,หมอนข้าง,มีการนำผู้ตรวจสอบภายนอกเข้ามาเพื่อเพิ่มความถูกต้องแม่นยำของรายงานรายได้รายไตรมาส,mendukung,Auditor eksternal dilibatkan untuk meningkatkan keakuratan laporan pendapatan triwulanan.
bondholder,Understanding the bondholder is essential for making informed business decisions.,채권 보유자,정보에 입각한 비즈니스 결정을 위해 채권 보유자을/를 이해하는 것이 중요합니다.,債券保有者,情報に基づくビジネス判断のために債券保有者を理解することが重要です。,债券持有人,了解债券持有人对于做出明智的商业决策至关重要。,tenedor de bonos,Comprender las obligaciones con los tenedores de bonos es esencial para tomar decisiones empresariales informadas.,người nắm giữ trái phiếu,Hiểu được trái chủ là điều cần thiết để đưa ra quyết định kinh doanh sáng suốt.,ผู้ถือหุ้นกู้,การทำความเข้าใจผู้ถือหุ้นกู้ถือเป็นสิ่งสำคัญในการตัดสินใจทางธุรกิจโดยมีข้อมูลครบถ้วน,pemilik obligasi,Memahami pemegang obligasi sangat penting untuk membuat keputusan bisnis yang tepat.
bottleneck,The bottleneck requires careful consideration before any final decisions are made.,병목,병목은/는 최종 결정을 내리기 전에 신중한 고려가 필요합니다.,ボトルネック,ボトルネックは最終決定を下す前に慎重な検討が必要です。,瓶颈,瓶颈在做出最终决定之前需要仔细考虑。,"cuello de botella, obstáculo",El cuello de botella requiere una consideración cuidadosa antes de tomar decisiones finales.,nút cổ chai,Nút thắt đòi hỏi phải xem xét cẩn thận trước khi đưa ra bất kỳ quyết định cuối cùng nào.,คอขวด,คอขวดต้องพิจารณาอย่างรอบคอบก่อนที่จะทำการตัดสินใจขั้นสุดท้าย,kemacetan,Kemacetan ini memerlukan pertimbangan yang cermat sebelum mengambil keputusan akhir.
