english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
lithe,"The lithe dancer moved gracefully across the stage.",유연한,"유연한 무용수가 무대를 우아하게 가로질렀다.",しなやかな,"しなやかなダンサーが優雅にステージを横切った。",柔软的,"柔软的舞者优雅地穿过舞台。",ágil,"La ágil bailarina se movió con gracia por el escenario.",uyển chuyển,"Vũ công uyển chuyển di chuyển duyên dáng trên sân khấu.",อ่อนช้อย,"นักเต้นที่อ่อนช้อยเคลื่อนไหวอย่างสง่างามบนเวที",lentur,"Penari yang lentur bergerak dengan anggun melintasi panggung."
loquacious,"The loquacious professor often exceeded the allotted lecture time.",수다스러운,"수다스러운 교수는 종종 배정된 강의 시간을 초과했다.",おしゃべりな,"おしゃべりな教授は度々割り当てられた講義時間を超過した。",话多的,"这位话多的教授经常超过规定的授课时间。",locuaz,"El profesor locuaz a menudo excedía el tiempo asignado de la conferencia.",nói nhiều,"Vị giáo sư nói nhiều thường vượt quá thời gian giảng bài được phân bổ.",พูดมาก,"อาจารย์ที่พูดมากมักใช้เวลาเกินกว่าเวลาบรรยายที่กำหนด",banyak bicara,"Profesor yang banyak bicara sering melebihi waktu kuliah yang dialokasikan."
lugubrious,"The lugubrious atmosphere of the memorial service reflected the community's grief.",음울한,"추모식의 음울한 분위기가 공동체의 슬픔을 반영했다.",陰鬱な,"追悼式の陰鬱な雰囲気がコミュニティの悲しみを反映していた。",悲哀的,"追悼会的悲哀气氛反映了社区的哀伤。",lúgubre,"La atmósfera lúgubre del servicio conmemorativo reflejó el dolor de la comunidad.",ảm đạm,"Bầu không khí ảm đạm của buổi lễ tưởng niệm phản ánh nỗi đau của cộng đồng.",หม่นหมอง,"บรรยากาศที่หม่นหมองของพิธีรำลึกสะท้อนถึงความเศร้าโศกของชุมชน",muram,"Suasana muram upacara peringatan mencerminkan duka komunitas."
luxuriate,"After the exams the students luxuriated in their newfound freedom.",만끽하다,"시험 후 학생들은 새로 얻은 자유를 만끽했다.",楽しむ,"試験後、学生たちは新たに得た自由を楽しんだ。",尽情享受,"考试结束后学生们尽情享受新获得的自由。",disfrutar,"Después de los exámenes los estudiantes disfrutaron de su nueva libertad.",tận hưởng,"Sau kỳ thi sinh viên tận hưởng sự tự do mới có được.",เพลิดเพลิน,"หลังสอบนักศึกษาเพลิดเพลินกับอิสรภาพที่เพิ่งได้มา",menikmati,"Setelah ujian para mahasiswa menikmati kebebasan baru mereka."
hapless,"The hapless investors lost their entire savings in the scheme.",불운한,"불운한 투자자들은 그 계획에서 전 재산을 잃었다.",不運な,"不運な投資家たちはその計画で貯金全額を失った。",不幸的,"不幸的投资者在该计划中损失了全部积蓄。",desafortunado,"Los desafortunados inversores perdieron todos sus ahorros en el esquema.",kém may mắn,"Những nhà đầu tư kém may mắn đã mất hết tiền tiết kiệm trong kế hoạch đó.",โชคร้าย,"นักลงทุนที่โชคร้ายสูญเสียเงินออมทั้งหมดในแผนการนั้น",malang,"Para investor malang kehilangan seluruh tabungan mereka dalam skema itu."
harangue,"The activist harangued the crowd about environmental destruction.",열변을 토하다,"그 활동가는 환경 파괴에 대해 군중에게 열변을 토했다.",熱弁を振るう,"その活動家は環境破壊について群衆に熱弁を振るった。",慷慨陈词,"活动人士对人群慷慨陈词谈论环境破坏问题。",arengar,"El activista arengó a la multitud sobre la destrucción ambiental.",hùng biện,"Nhà hoạt động đã hùng biện trước đám đông về sự hủy hoại môi trường.",ปราศรัยยืดยาว,"นักเคลื่อนไหวปราศรัยยืดยาวต่อฝูงชนเกี่ยวกับการทำลายสิ่งแวดล้อม",berpidato panjang,"Aktivis itu berpidato panjang kepada kerumunan tentang perusakan lingkungan."
headstrong,"The headstrong researcher pursued her hypothesis despite criticism.",ดื้อดึง,"ดื้อดึง한 연구자는 비판에도 불구하고 가설을 추구했다.",頑固な,"頑固な研究者は批判にもかかわらず仮説を追求した。",固执的,"固执的研究人员不顾批评继续追求她的假设。",obstinado,"La investigadora obstinada persiguió su hipótesis a pesar de las críticas.",bướng bỉnh,"Nhà nghiên cứu bướng bỉnh theo đuổi giả thuyết của mình bất chấp sự chỉ trích.",หัวแข็ง,"นักวิจัยหัวแข็งมุ่งมั่นกับสมมติฐานของเธอแม้จะถูกวิจารณ์",keras kepala,"Peneliti keras kepala itu mengejar hipotesisnya meskipun dikritik."
heyday,"The 1960s were considered the heyday of space exploration ambition.",전성기,"1960년대는 우주 탐사 야망의 전성기로 여겨졌다.",全盛期,"1960年代は宇宙探査の野望の全盛期とされていた。",鼎盛时期,"20世纪60年代被认为是太空探索雄心的鼎盛时期。",apogeo,"Los años 60 fueron considerados el apogeo de la ambición de exploración espacial.",thời hoàng kim,"Những năm 1960 được coi là thời hoàng kim của tham vọng khám phá vũ trụ.",ยุครุ่งเรือง,"ทศวรรษ 1960 ถือเป็นยุครุ่งเรืองของความทะเยอทะยานในการสำรวจอวกาศ",masa kejayaan,"Tahun 1960-an dianggap sebagai masa kejayaan ambisi eksplorasi luar angkasa."
hiatus,"The researcher took a hiatus from fieldwork to analyze collected data.",휴지기,"연구자는 수집된 데이터를 분석하기 위해 현장 조사를 휴지했다.",休止期間,"研究者は収集データの分析のためフィールドワークを休止した。",中断,"研究人员中断了实地考察以分析收集的数据。",pausa,"El investigador tomó una pausa del trabajo de campo para analizar los datos recopilados.",khoảng nghỉ,"Nhà nghiên cứu nghỉ một khoảng thời gian khỏi công tác thực địa để phân tích dữ liệu thu thập được.",ช่วงพัก,"นักวิจัยหยุดพักจากงานภาคสนามเพื่อวิเคราะห์ข้อมูลที่เก็บรวบรวม",jeda,"Peneliti mengambil jeda dari kerja lapangan untuk menganalisis data yang dikumpulkan."
hidebound,"The hidebound institution resisted any form of modernization.",완고한,"완고한 기관은 어떤 형태의 현대화도 저항했다.",頑迷な,"頑迷な組織はあらゆる形態の近代化に抵抗した。",守旧的,"这个守旧的机构抵制任何形式的现代化。",ultraconservador,"La institución ultraconservadora se resistió a cualquier forma de modernización.",cứng nhắc,"Tổ chức cứng nhắc đã chống lại mọi hình thức hiện đại hóa.",คร่ำครึ,"สถาบันที่คร่ำครึต่อต้านการปรับปรุงสมัยใหม่ทุกรูปแบบ",kolot,"Lembaga kolot itu menolak segala bentuk modernisasi."
hoary,"The professor dismissed the hoary theories that lacked empirical support.",오래된,"교수는 경험적 뒷받침이 없는 오래된 이론들을 일축했다.",古くさい,"教授は経験的裏付けのない古くさい理論を退けた。",陈旧的,"教授否定了那些缺乏实证支持的陈旧理论。",vetusto,"El profesor desestimó las teorías vetustas que carecían de apoyo empírico.",cổ xưa,"Giáo sư đã bác bỏ những lý thuyết cổ xưa thiếu bằng chứng thực nghiệm.",เก่าแก่,"อาจารย์ปัดทิ้งทฤษฎีเก่าแก่ที่ขาดหลักฐานเชิงประจักษ์",kuno,"Profesor menolak teori-teori kuno yang tidak memiliki dukungan empiris."
iconoclastic,"Her iconoclastic approach to art challenged traditional aesthetics.",우상파괴적인,"예술에 대한 그녀의 우상파괴적 접근이 전통적 미학에 도전했다.",因習打破的な,"彼女の因習打破的な芸術アプローチが伝統的美学に挑戦した。",反传统的,"她反传统的艺术方法挑战了传统美学。",iconoclasta,"Su enfoque iconoclasta del arte desafió la estética tradicional.",phá vỡ khuôn mẫu,"Cách tiếp cận phá vỡ khuôn mẫu của cô đối với nghệ thuật đã thách thức mỹ học truyền thống.",ทำลายขนบ,"แนวทางที่ทำลายขนบของเธอต่อศิลปะท้าทายสุนทรียศาสตร์แบบดั้งเดิม",ikonoklastik,"Pendekatan ikonoklastiknya terhadap seni menantang estetika tradisional."
imbibe,"University students imbibe knowledge from a diverse range of sources.",흡수하다,"대학생들은 다양한 출처에서 지식을 흡수한다.",吸収する,"大学生は多様な情報源から知識を吸収する。",吸收,"大学生从各种来源吸收知识。",absorber,"Los estudiantes universitarios absorben conocimiento de diversas fuentes.",tiếp thu,"Sinh viên đại học tiếp thu kiến thức từ nhiều nguồn khác nhau.",ซึมซับ,"นักศึกษามหาวิทยาลัยซึมซับความรู้จากแหล่งที่หลากหลาย",menyerap,"Mahasiswa menyerap pengetahuan dari berbagai sumber."
hackneyed,"The essay relied on hackneyed arguments that lacked originality.",진부한,"그 에세이는 독창성이 부족한 진부한 주장에 의존했다.",陳腐な,"そのエッセイは独創性に欠ける陳腐な議論に頼っていた。",陈词滥调的,"这篇文章依赖于缺乏原创性的陈词滥调论点。",trillado,"El ensayo se basó en argumentos trillados que carecían de originalidad.",sáo mòn,"Bài luận dựa vào những lập luận sáo mòn thiếu tính độc đáo.",ซ้ำซาก,"บทความอาศัยข้อโต้แย้งที่ซ้ำซากซึ่งขาดความคิดริเริ่ม",usang,"Esai itu mengandalkan argumen usang yang kurang orisinalitas."
heuristic,"Heuristic methods help students develop problem-solving strategies.",발견적,"발견적 방법이 학생들의 문제 해결 전략 개발을 돕는다.",発見的な,"発見的方法は学生が問題解決戦略を発展させるのに役立つ。",启发式的,"启发式方法帮助学生发展解决问题的策略。",heurístico,"Los métodos heurísticos ayudan a los estudiantes a desarrollar estrategias de resolución de problemas.",phương pháp tìm tòi,"Phương pháp tìm tòi giúp sinh viên phát triển chiến lược giải quyết vấn đề.",สำนึกรู้,"วิธีการแบบสำนึกรู้ช่วยนักเรียนพัฒนากลยุทธ์การแก้ปัญหา",heuristik,"Metode heuristik membantu siswa mengembangkan strategi pemecahan masalah."
hallowed,"The hallowed halls of the university have produced many Nobel laureates.",ศักดิ์สิทธิ์,"대학의 ศักดิ์สิทธิ์한 전당은 많은 노벨상 수상자를 배출했다.",神聖な,"大学の神聖な殿堂は多くのノーベル賞受賞者を輩出してきた。",神圣的,"大学神圣的殿堂培养了许多诺贝尔奖获得者。",sagrado,"Los sagrados pasillos de la universidad han producido muchos laureados con el Nobel.",thiêng liêng,"Những hội trường thiêng liêng của trường đại học đã sản sinh nhiều người đoạt giải Nobel.",ศักดิ์สิทธิ์,"ห้องโถงอันศักดิ์สิทธิ์ของมหาวิทยาลัยผลิตผู้ได้รับรางวัลโนเบลมากมาย",suci,"Aula suci universitas telah menghasilkan banyak penerima Nobel."
hemorrhage,"The company hemorrhaged cash during the economic downturn.",유출하다,"회사는 경기 침체기 동안 현금을 유출했다.",出血する,"会社は景気低迷期に現金を出血させた。",大量流失,"公司在经济低迷期间大量流失现金。",hemorragia,"La empresa sufrió una hemorragia de efectivo durante la recesión económica.",chảy máu,"Công ty đã chảy máu tiền mặt trong thời kỳ suy thoái kinh tế.",เสียเลือด,"บริษัทเสียเงินสดอย่างมากระหว่างภาวะเศรษฐกิจตกต่ำ",mengucurkan,"Perusahaan mengucurkan uang tunai selama penurunan ekonomi."
idolatry,"The media's idolatry of celebrities shapes public values.",우상 숭배,"미디어의 유명인 우상 숭배가 대중의 가치관을 형성한다.",偶像崇拝,"メディアの有名人への偶像崇拝が一般の価値観を形成する。",偶像崇拜,"媒体对名人的偶像崇拜塑造了公众价值观。",idolatría,"La idolatría de los medios hacia las celebridades moldea los valores públicos.",sự sùng bái,"Sự sùng bái người nổi tiếng của truyền thông định hình giá trị công chúng.",การบูชาบุคคล,"การบูชาบุคคลของสื่อต่อคนดังกำหนดค่านิยมของสาธารณชน",pemujaan,"Pemujaan media terhadap selebriti membentuk nilai-nilai publik."
kilowatt,"The solar panels generate several kilowatts of clean energy daily.",킬로와트,"태양광 패널은 매일 수 킬로와트의 청정 에너지를 생산한다.",キロワット,"ソーラーパネルは毎日数キロワットのクリーンエネルギーを生成する。",千瓦,"太阳能电池板每天产生数千瓦的清洁能源。",kilovatio,"Los paneles solares generan varios kilovatios de energía limpia diariamente.",kilowatt,"Các tấm pin mặt trời tạo ra vài kilowatt năng lượng sạch mỗi ngày.",กิโลวัตต์,"แผงโซลาร์เซลล์ผลิตพลังงานสะอาดหลายกิโลวัตต์ต่อวัน",kilowatt,"Panel surya menghasilkan beberapa kilowatt energi bersih setiap hari."
limbo,"The project remained in limbo while awaiting regulatory approval.",불확실한 상태,"프로젝트가 규제 승인을 기다리며 불확실한 상태에 남아 있었다.",宙ぶらりん,"プロジェクトは規制当局の承認を待つ間宙ぶらりんの状態だった。",悬而未决,"该项目在等待监管批准期间处于悬而未决状态。",limbo,"El proyecto permaneció en el limbo mientras esperaba la aprobación regulatoria.",trạng thái lấp lửng,"Dự án vẫn ở trạng thái lấp lửng trong khi chờ phê duyệt của cơ quan quản lý.",สภาพค้างคา,"โครงการยังคงอยู่ในสภาพค้างคาขณะรอการอนุมัติจากหน่วยงานกำกับดูแล",terkatung-katung,"Proyek itu tetap terkatung-katung sambil menunggu persetujuan regulasi."
limpid,"The limpid prose of the author made complex ideas accessible to all readers.",ใส,"저자의 맑은 산문이 복잡한 아이디어를 모든 독자에게 접근 가능하게 만들었다.",透明な,"著者の透明な散文が複雑な概念をすべての読者に理解しやすくした。",清澈的,"作者清澈的文笔使复杂的思想对所有读者都易于理解。",límpido,"La prosa límpida del autor hizo que las ideas complejas fueran accesibles a todos los lectores.",trong sáng,"Văn phong trong sáng của tác giả giúp những ý tưởng phức tạp dễ tiếp cận với mọi độc giả.",ใสกระจ่าง,"ร้อยแก้วที่ใสกระจ่างของผู้เขียนทำให้แนวคิดที่ซับซ้อนเข้าถึงผู้อ่านทุกคนได้",jernih,"Prosa jernih penulis membuat ide-ide kompleks dapat diakses semua pembaca."
kvetch,"Employees continued to kvetch about the new open-plan office layout.",투덜거리다,"직원들은 새로운 개방형 사무실 배치에 대해 계속 투덜거렸다.",ぶつぶつ不満を言う,"社員たちは新しいオープンプランのオフィスについてぶつぶつ不満を言い続けた。",抱怨,"员工们继续抱怨新的开放式办公室布局。",quejarse,"Los empleados continuaron quejándose del nuevo diseño de oficina abierta.",càu nhàu,"Nhân viên tiếp tục càu nhàu về bố trí văn phòng mở mới.",บ่น,"พนักงานยังคงบ่นเกี่ยวกับรูปแบบสำนักงานแบบเปิดใหม่",mengeluh,"Karyawan terus mengeluh tentang tata letak kantor terbuka yang baru."
laureate,"The Nobel laureate delivered a compelling speech on global inequality.",수상자,"노벨 수상자가 세계적 불평등에 대한 설득력 있는 연설을 했다.",受賞者,"ノーベル受賞者が世界的不平等について説得力のあるスピーチを行った。",获奖者,"诺贝尔获奖者就全球不平等发表了令人信服的演讲。",laureado,"El laureado del Nobel pronunció un discurso convincente sobre la desigualdad global.",người đoạt giải,"Người đoạt giải Nobel đã có bài phát biểu thuyết phục về bất bình đẳng toàn cầu.",ผู้ได้รับรางวัล,"ผู้ได้รับรางวัลโนเบลกล่าวสุนทรพจน์ที่น่าเชื่อถือเกี่ยวกับความไม่เท่าเทียมระดับโลก",penerima penghargaan,"Penerima penghargaan Nobel menyampaikan pidato yang meyakinkan tentang ketimpangan global."
luscious,"The luscious vegetation of the rainforest supports immense biodiversity.",무성한,"열대우림의 무성한 식생이 엄청난 생물 다양성을 지원한다.",豊かな,"熱帯雨林の豊かな植生が膨大な生物多様性を支えている。",茂盛的,"热带雨林茂盛的植被支撑着巨大的生物多样性。",exuberante,"La exuberante vegetación de la selva tropical sustenta una inmensa biodiversidad.",tươi tốt,"Thảm thực vật tươi tốt của rừng mưa nhiệt đới hỗ trợ đa dạng sinh học phong phú.",อุดมสมบูรณ์,"พืชพรรณอุดมสมบูรณ์ของป่าฝนรองรับความหลากหลายทางชีวภาพอันมหาศาล",subur,"Vegetasi subur hutan hujan mendukung keanekaragaman hayati yang luar biasa."
maladroit,His maladroit handling of the situation caused further damage.,서투른,그의 서투른 상황 대처가 더 큰 피해를 초래했다.,不器用な,彼の不器用な状況対応がさらなる被害を招いた。,笨拙的,他对局势的笨拙处理造成了更大的损害。,torpe,Su manejo torpe de la situación causó más daño.,vụng về,Cách xử lý vụng về của anh ấy đã gây thêm thiệt hại.,เงอะงะ,การจัดการที่เงอะงะของเขาทำให้เกิดความเสียหายมากขึ้น,canggung,Penanganannya yang canggung terhadap situasi itu menyebabkan kerusakan lebih lanjut.
malcontent,The malcontents within the organization staged a protest.,불만을 품은 사람,조직 내 불만을 품은 사람들이 시위를 벌였다.,不平分子,組織内の不平分子が抗議活動を行った。,不满分子,组织内的不满分子发起了抗议。,descontento,Los descontentos dentro de la organización organizaron una protesta.,kẻ bất mãn,Những kẻ bất mãn trong tổ chức đã tổ chức biểu tình.,ผู้ไม่พอใจ,ผู้ไม่พอใจภายในองค์กรจัดการประท้วง,orang tidak puas,Para orang yang tidak puas dalam organisasi mengadakan protes.
malevolent,The villain had a malevolent grin on his face.,악의 있는,악당은 얼굴에 악의 있는 미소를 띠고 있었다.,悪意のある,悪役は悪意のある笑みを浮かべていた。,恶意的,恶棍脸上露出了恶意的笑容。,malévolo,El villano tenía una sonrisa malévola en su rostro.,ác ý,Tên phản diện có nụ cười ác ý trên mặt.,มุ่งร้าย,ผู้ร้ายมีรอยยิ้มมุ่งร้ายบนใบหน้า,jahat,Penjahat itu memiliki seringai jahat di wajahnya.
malign,Critics malign the policy without offering alternatives.,중상하다,비평가들은 대안을 제시하지 않고 정책을 중상한다.,中傷する,批評家たちは代替案を示さずに政策を中傷する。,诋毁,批评者在不提供替代方案的情况下诋毁该政策。,difamar,Los críticos difaman la política sin ofrecer alternativas.,nói xấu,Các nhà phê bình nói xấu chính sách mà không đưa ra giải pháp thay thế.,ใส่ร้าย,นักวิจารณ์ใส่ร้ายนโยบายโดยไม่เสนอทางเลือก,memfitnah,Para kritikus memfitnah kebijakan tanpa menawarkan alternatif.
manacle,The prisoners were manacled and led to the transport vehicle.,수갑을 채우다,죄수들은 수갑이 채워진 채 호송 차량으로 끌려갔다.,手錠をかける,囚人たちは手錠をかけられ護送車に連行された。,给…上手铐,囚犯被戴上手铐带到运输车辆上。,esposar,Los prisioneros fueron esposados y llevados al vehículo de transporte.,còng tay,Các tù nhân bị còng tay và dẫn đến xe chuyển giao.,ใส่กุญแจมือ,นักโทษถูกใส่กุญแจมือและนำตัวไปยังรถขนส่ง,memborgol,Para tahanan diborgol dan dibawa ke kendaraan pengangkut.
manifesto,The party published a manifesto outlining its key policies.,선언문,당은 핵심 정책을 설명하는 선언문을 발표했다.,宣言,党は主要政策を概説する宣言を発表した。,宣言,该党发表了一份概述其关键政策的宣言。,manifiesto,El partido publicó un manifiesto describiendo sus políticas clave.,tuyên ngôn,Đảng đã công bố một tuyên ngôn nêu rõ các chính sách chính.,แถลงการณ์,พรรคเผยแพร่แถลงการณ์ที่ระบุนโยบายหลัก,manifesto,Partai menerbitkan manifesto yang menguraikan kebijakan utamanya.
manoeuvre,The diplomat used a clever manoeuvre to secure the deal.,책략,외교관은 거래를 성사시키기 위해 교묘한 책략을 사용했다.,策略,外交官は巧みな策略で取引を確保した。,策略,外交官用巧妙的策略确保了交易。,maniobra,El diplomático usó una maniobra inteligente para asegurar el acuerdo.,chiến thuật,Nhà ngoại giao đã sử dụng một chiến thuật khéo léo để đảm bảo thỏa thuận.,กลยุทธ์,นักการทูตใช้กลยุทธ์ที่ชาญฉลาดเพื่อให้ได้ข้อตกลง,manuver,Diplomat itu menggunakan manuver cerdas untuk mengamankan kesepakatan.
mar,Scandal can mar a politician's reputation permanently.,손상시키다,스캔들은 정치인의 명성을 영구적으로 손상시킬 수 있다.,傷つける,スキャンダルは政治家の評判を永久に傷つけることがある。,损害,丑闻可能永久损害政客的声誉。,arruinar,Un escándalo puede arruinar la reputación de un político permanentemente.,làm hỏng,Bê bối có thể làm hỏng danh tiếng của một chính trị gia vĩnh viễn.,ทำลาย,เรื่องอื้อฉาวสามารถทำลายชื่อเสียงของนักการเมืองอย่างถาวร,merusak,Skandal dapat merusak reputasi politisi secara permanen.
marginalization,Marginalization of minorities remains a serious concern.,소외,소수자의 소외는 여전히 심각한 문제로 남아 있다.,周縁化,少数派の周縁化は依然として深刻な懸念である。,边缘化,少数群体的边缘化仍然是一个严重的问题。,marginación,La marginación de las minorías sigue siendo una preocupación seria.,sự gạt ra bên lề,Sự gạt ra bên lề các nhóm thiểu số vẫn là một mối quan ngại nghiêm trọng.,การกีดกัน,การกีดกันชนกลุ่มน้อยยังคงเป็นข้อกังวลที่ร้ายแรง,marginalisasi,Marginalisasi kelompok minoritas tetap menjadi perhatian serius.
marshland,The marshland ecosystem supports a variety of wildlife.,습지,습지 생태계는 다양한 야생 동물을 지원한다.,湿地,湿地の生態系は多様な野生生物を支えている。,沼泽地,沼泽地生态系统支持各种野生动物。,pantano,El ecosistema de pantano sustenta una variedad de vida silvestre.,đầm lầy,Hệ sinh thái đầm lầy hỗ trợ nhiều loại động vật hoang dã.,พื้นที่ชุ่มน้ำ,ระบบนิเวศพื้นที่ชุ่มน้ำสนับสนุนสัตว์ป่าหลากหลาย,rawa,Ekosistem rawa mendukung berbagai macam satwa liar.
mastermind,She masterminded the entire marketing campaign.,주도하다,그녀는 전체 마케팅 캠페인을 주도했다.,首謀する,彼女はマーケティングキャンペーン全体を首謀した。,策划,她策划了整个营销活动。,planificar,Ella planificó toda la campaña de marketing.,chủ mưu,Cô ấy đã chủ mưu toàn bộ chiến dịch tiếp thị.,วางแผน,เธอวางแผนแคมเปญการตลาดทั้งหมด,merencanakan,Dia merencanakan seluruh kampanye pemasaran.
matrimony,They entered into matrimony after a long courtship.,결혼,그들은 오랜 교제 끝에 결혼에 이르렀다.,結婚,長い交際の末に結婚した。,婚姻,他们经过长时间的恋爱后步入婚姻。,matrimonio,Entraron en matrimonio después de un largo cortejo.,hôn nhân,Họ bước vào hôn nhân sau một thời gian dài hẹn hò.,การสมรส,พวกเขาเข้าสู่การสมรสหลังจากคบหากันมานาน,pernikahan,Mereka memasuki pernikahan setelah masa pacaran yang lama.
maverick,The maverick scientist challenged conventional theories.,이단아,그 이단아 과학자는 전통적인 이론에 도전했다.,異端児,その異端児の科学者は従来の理論に挑戦した。,特立独行的人,这位特立独行的科学家挑战了传统理论。,inconformista,El científico inconformista desafió las teorías convencionales.,người khác biệt,Nhà khoa học khác biệt đã thách thức các lý thuyết thông thường.,คนนอกกรอบ,นักวิทยาศาสตร์นอกกรอบท้าทายทฤษฎีดั้งเดิม,pembangkang,Ilmuwan pembangkang itu menantang teori-teori konvensional.
meddle,Parents should avoid meddling in their adult children's affairs.,간섭하다,부모는 성인 자녀의 일에 간섭하는 것을 피해야 한다.,干渉する,親は成人した子供の問題に干渉するのを避けるべきだ。,干涉,父母应该避免干涉成年子女的事务。,entrometerse,Los padres deben evitar entrometerse en los asuntos de sus hijos adultos.,xen vào,Cha mẹ nên tránh xen vào công việc của con cái trưởng thành.,ยุ่งเรื่องชาวบ้าน,พ่อแม่ควรหลีกเลี่ยงการยุ่งเรื่องของลูกที่เป็นผู้ใหญ่,ikut campur,Orang tua sebaiknya menghindari ikut campur dalam urusan anak dewasa mereka.
melancholic,The melancholic tone of the novel reflects postwar disillusionment.,우울한,그 소설의 우울한 분위기는 전후 환멸을 반영한다.,憂鬱な,その小説の憂鬱な調子は戦後の幻滅を反映している。,忧郁的,这部小说忧郁的基调反映了战后的幻灭感。,melancólico,El tono melancólico de la novela refleja la desilusión de posguerra.,u sầu,Giọng điệu u sầu của tiểu thuyết phản ánh sự vỡ mộng sau chiến tranh.,เศร้าหมอง,น้ำเสียงเศร้าหมองของนวนิยายสะท้อนความผิดหวังหลังสงคราม,melankolis,Nada melankolis novel itu mencerminkan kekecewaan pascaperang.
memorandum,The manager circulated a memorandum about the new policy.,각서,관리자는 새 정책에 대한 각서를 회람했다.,覚書,マネージャーは新方針についての覚書を回覧した。,备忘录,经理分发了关于新政策的备忘录。,memorando,El gerente distribuyó un memorando sobre la nueva política.,bản ghi nhớ,Người quản lý đã lưu hành một bản ghi nhớ về chính sách mới.,บันทึกข้อความ,ผู้จัดการเวียนบันทึกข้อความเกี่ยวกับนโยบายใหม่,memorandum,Manajer mengedarkan memorandum tentang kebijakan baru.
meridian,The prime meridian passes through Greenwich in London.,자오선,본초 자오선은 런던의 그리니치를 지나간다.,子午線,本初子午線はロンドンのグリニッジを通る。,子午线,本初子午线穿过伦敦的格林尼治。,meridiano,El meridiano principal pasa por Greenwich en Londres.,kinh tuyến,Kinh tuyến gốc đi qua Greenwich ở London.,เส้นเมริเดียน,เส้นเมริเดียนหลักผ่านกรีนิชในลอนดอน,meridian,Meridian utama melewati Greenwich di London.
mesa,The mesa rose dramatically from the desert floor.,대지,대지는 사막 바닥에서 극적으로 솟아올랐다.,台地,台地は砂漠の地面から劇的にそびえ立っていた。,台地,台地从沙漠地面急剧升起。,meseta,La meseta se elevaba dramáticamente desde el suelo del desierto.,cao nguyên bàn,Cao nguyên bàn nhô lên ngoạn mục từ nền sa mạc.,ที่ราบสูง,ที่ราบสูงยกตัวขึ้นอย่างน่าทึ่งจากพื้นทะเลทราย,mesa,Mesa itu menjulang dramatis dari lantai gurun.
methodical,Her methodical approach ensured no detail was overlooked.,체계적인,그녀의 체계적인 접근 방식은 세부 사항이 간과되지 않도록 보장했다.,几帳面な,彼女の几帳面なアプローチにより細部も見落とされなかった。,有条不紊的,她有条不紊的方法确保没有遗漏任何细节。,metódico,Su enfoque metódico aseguró que no se pasara por alto ningún detalle.,có phương pháp,Cách tiếp cận có phương pháp của cô ấy đảm bảo không bỏ sót chi tiết nào.,เป็นระบบ,แนวทางที่เป็นระบบของเธอทำให้มั่นใจว่าไม่มีรายละเอียดใดถูกมองข้าม,metodis,Pendekatan metodisnya memastikan tidak ada detail yang terlewatkan.
microcosm,The village is a microcosm of the broader society.,축소판,그 마을은 더 넓은 사회의 축소판이다.,縮図,その村は広い社会の縮図である。,缩影,这个村庄是更广泛社会的缩影。,microcosmos,El pueblo es un microcosmos de la sociedad en general.,thế giới thu nhỏ,Ngôi làng là một thế giới thu nhỏ của xã hội rộng lớn hơn.,จุลภาค,หมู่บ้านนี้เป็นจุลภาคของสังคมที่กว้างกว่า,mikrokosmos,Desa itu adalah mikrokosmos dari masyarakat yang lebih luas.
midwife,The midwife helped deliver the baby safely at home.,산파,산파는 집에서 아기를 안전하게 분만하도록 도왔다.,助産師,助産師は自宅で安全に赤ちゃんの出産を手助けした。,助产士,助产士帮助在家中安全地接生了婴儿。,partera,La partera ayudó a dar a luz al bebé de manera segura en casa.,bà đỡ,Bà đỡ đã giúp sinh em bé an toàn tại nhà.,ผดุงครรภ์,ผดุงครรภ์ช่วยคลอดทารกอย่างปลอดภัยที่บ้าน,bidan,Bidan membantu melahirkan bayi dengan aman di rumah.
milieu,The artistic milieu of Paris attracted painters worldwide.,환경,파리의 예술적 환경은 전 세계의 화가들을 끌어들였다.,環境,パリの芸術的環境は世界中の画家を引き付けた。,环境,巴黎的艺术环境吸引了世界各地的画家。,entorno,El entorno artístico de París atrajo a pintores de todo el mundo.,môi trường,Môi trường nghệ thuật của Paris đã thu hút các họa sĩ trên toàn thế giới.,สภาพแวดล้อม,สภาพแวดล้อมทางศิลปะของปารีสดึงดูดจิตรกรทั่วโลก,lingkungan,Lingkungan seni Paris menarik pelukis dari seluruh dunia.
minutiae,The lawyer examined the minutiae of the contract carefully.,세부 사항,변호사는 계약서의 세부 사항을 주의 깊게 검토했다.,些細な点,弁護士は契約の些細な点を注意深く調べた。,细枝末节,律师仔细检查了合同的细枝末节。,minucias,El abogado examinó las minucias del contrato cuidadosamente.,chi tiết nhỏ,Luật sư đã kiểm tra kỹ lưỡng các chi tiết nhỏ của hợp đồng.,รายละเอียดปลีกย่อย,ทนายความตรวจสอบรายละเอียดปลีกย่อยของสัญญาอย่างรอบคอบ,detail kecil,Pengacara memeriksa detail kecil kontrak dengan cermat.
